,PolicyNo,Policy_Company,Policy_Installment_Term,Policy_Billing_Code,Policy_Method_Of_Payment,Policy_Reinstatement_Fee_Indicator,Policy_Zip_Code_Garaging_Location,Vehicle_Territory,Vehicle_Make_Year,Vehicle_Make_Description,Vehicle_Performance,Vehicle_New_Cost_Amount,Vehicle_Symbol,Vehicle_Number_Of_Drivers_Assigned,Vehicle_Usage,Vehicle_Miles_To_Work,Vehicle_Days_Per_Week_Driven,Vehicle_Annual_Miles,Vehicle_Anti_Theft_Device,Vehicle_Passive_Restraint,Vehicle_Age_In_Years,Vehicle_Med_Pay_Limit,Vehicle_Bodily_Injury_Limit,Vehicle_Physical_Damage_Limit,Vehicle_Comprehensive_Coverage_Indicator,Vehicle_Comprehensive_Coverage_Limit,Vehicle_Collision_Coverage_Indicator,Vehicle_Collision_Coverage_Deductible,Driver_Total,Driver_Total_Male,Driver_Total_Female,Driver_Total_Single,Driver_Total_Married,Driver_Total_Related_To_Insured_Self,Driver_Total_Related_To_Insured_Spouse,Driver_Total_Related_To_Insured_Child,Driver_Total_Licensed_In_State,Driver_Minimum_Age,Driver_Maximum_Age,Driver_Total_Teenager_Age_15_19,Driver_Total_College_Ages_20_23,Driver_Total_Young_Adult_Ages_24_29,Driver_Total_Low_Middle_Adult_Ages_30_39,Driver_Total_Middle_Adult_Ages_40_49,Driver_Total_Adult_Ages_50_64,Driver_Total_Senior_Ages_65_69,Driver_Total_Upper_Senior_Ages_70_plus,Vehicle_Youthful_Driver_Indicator,Vehicle_Youthful_Driver_Training_Code,Vehicle_Youthful_Good_Student_Code,Vehicle_Driver_Points,Vehicle_Safe_Driver_Discount_Indicator,EEA_Liability_Coverage_Only_Indicator,EEA_Multi_Auto_Policies_Indicator,EEA_Policy_Zip_Code_3,EEA_Policy_Tenure,EEA_Agency_Type,EEA_Packaged_Policy_Indicator,EEA_Full_Coverage_Indicator,EEA_Prior_Bodily_Injury_Limit,EEA_PolicyYear,SYS_Renewed,SYS_New_Business,Annual_Premium,Claim_Count,Loss_Amount,Frequency,Severity,Loss_Ratio
1388,213970525,Standard ,6,Direct Billed to Insured,Installment,N,44078,31,2005,NSSN PATHFINDER  ,Standard,-1,12,1,Farm    ,-1,5,Unknown,Passive Disabling-Vehicle Recovery,Y,3,5000,100-300,100000,N,-1,Y,500,1,0,1,0,1,1,0,0,1,46,46,0,0,0,0,1,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,440,12.0,Preferred,Y,Y,100-200,2006,Y,N,321.18,1,259.11,2.0,259.11,0.81
2629,253172937,Standard ,6,Direct Billed to Insured,Installment,N,42757,31,2003,FORD TAURUS SES  ,Standard,-1,12,1,Work    ,2,5,Unknown,Passive Disabling-Vehicle Recovery,Y,4,1000,25-50  ,25000,N,-1,Y,500,1,0,1,0,1,0,1,0,1,44,44,0,0,0,0,1,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,427,18.1,Standard,Y,Y,20-50,2006,Y,N,425.06,1,127.37,2.0,127.37,0.3
11149,350081302,Standard ,12,Premium Finance,Pre-paid,N,43011,35,1992,DODG DAKOTA      ,Standard,10000,5,1,Work    ,11,5,Unknown,Alarm Only,Y,9,5000,250-500,250000,N,-1,N,-1,1,0,1,0,1,0,1,0,1,53,53,0,0,0,0,0,1,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,N,N,Y,430,2.0,Preferred,Y,N,100-400,2006,Y,N,506.68,1,14686.16,1.0,14686.16,28.99
18045,377439400,Standard ,6,Direct Billed to Insured,Installment,N,43372,31,1972,CHEV TRUCK       ,Standard,-1,4,1,Pleasure,-1,5,Unknown,Not Applicable,N,9,1000,25-50  ,25000,N,-1,N,-1,1,1,0,0,0,1,0,0,1,55,55,0,0,0,0,0,1,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,Y,Y,433,0.0,Preferred,N,N,20-50,2006,Y,Y,132.5,1,4191.12,2.0,4191.12,31.63
14753,366588801,Standard ,6,Direct Billed to Insured,Pre-paid,N,43066,35,2005,CHRY PT CRUISER  ,Standard,-1,13,1,Pleasure,-1,5,Unknown,Passive Disabling-Vehicle Recovery,Y,2,5000,50-100 ,50000,N,-1,Y,500,1,0,1,0,1,0,1,0,1,63,63,0,0,0,0,0,1,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,430,0.5,Hybrid,Y,Y,40-100 ,2006,Y,N,460.04,1,402.42,2.0,402.42,0.87
18620,380035900,Preferred,12,Premium Finance,Pre-paid,N,42618,30,2004,NSSN MAXIMA SE-  ,High,-1,19,1,Pleasure,-1,5,Unknown,Passive Disabling-Vehicle Recovery,Y,4,5000,100-300,50000,N,-1,Y,500,1,0,1,1,0,1,0,0,1,38,38,0,0,0,1,0,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,N,N,Y,426,0.0,Hybrid,N,Y,100-200,2006,N,Y,1224.3,1,1743.48,1.25,1743.48,1.42
6246,314486607,Standard ,12,Direct Billed to Insured,Pre-paid,N,42873,35,2003,MERC GRMRLS-LSE  ,Standard,-1,11,1,Farm    ,-1,5,Unknown,Not Applicable,Y,4,5000,250-500,100000,N,-1,Y,500,1,1,0,0,1,1,0,0,1,55,55,0,0,0,0,0,1,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,428,5.0,Standard,Y,Y,100-400,2006,Y,N,691.12,1,282.4,1.0,282.4,0.41
15892,370826800,Standard ,6,Direct Billed to Insured,Installment,N,42848,35,1999,FORD RANGER      ,Standard,-1,8,99,Work    ,5,5,Unknown,Not Applicable,Y,8,-1,50-100 ,50000,N,-1,Y,500,1,1,0,0,1,1,0,0,1,29,29,0,0,1,0,0,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,N,N,Y,428,0.0,Hybrid,N,Y,40-100 ,2006,N,Y,63.59,1,6433.73,14.47178002894356,6433.73,101.18
15739,370426800,Standard ,6,Direct Billed to Insured,Installment,N,42403,13,1996,MITS MIRAGE S    ,Standard,-1,14,99,Pleasure,-1,5,Unknown,Not Applicable,Y,9,25000,100-300,50000,N,-1,Y,500,1,0,1,0,1,1,0,0,1,26,26,0,0,1,0,0,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,N,N,Y,424,0.0,Hybrid,Y,Y,100-200,2006,N,Y,277.64,1,54.5,4.06669377795852,54.5,0.2
5406,304898413,Standard ,6,Direct Billed to Insured,Installment,N,43092,35,2007,CHEV SILVERADO   ,Standard,-1,14,1,Work    ,20,5,Unknown,Passive Disabling-Vehicle Recovery,Y,1,5000,50-100 ,50000,N,-1,Y,500,1,1,0,1,0,1,0,0,1,24,24,0,0,1,0,0,0,0,0,Y,With or Without Driver Training,Not Eligible for Good Student Credit,0,N,N,Y,430,6.5,Hybrid,Y,Y,40-100 ,2006,Y,N,1142.68,1,3234.73,2.0,3234.73,2.83
