,PolicyNo,Policy_Company,Policy_Installment_Term,Policy_Billing_Code,Policy_Method_Of_Payment,Policy_Reinstatement_Fee_Indicator,Policy_Zip_Code_Garaging_Location,Vehicle_Territory,Vehicle_Make_Year,Vehicle_Make_Description,Vehicle_Performance,Vehicle_New_Cost_Amount,Vehicle_Symbol,Vehicle_Number_Of_Drivers_Assigned,Vehicle_Usage,Vehicle_Miles_To_Work,Vehicle_Days_Per_Week_Driven,Vehicle_Annual_Miles,Vehicle_Anti_Theft_Device,Vehicle_Passive_Restraint,Vehicle_Age_In_Years,Vehicle_Med_Pay_Limit,Vehicle_Bodily_Injury_Limit,Vehicle_Physical_Damage_Limit,Vehicle_Comprehensive_Coverage_Indicator,Vehicle_Comprehensive_Coverage_Limit,Vehicle_Collision_Coverage_Indicator,Vehicle_Collision_Coverage_Deductible,Driver_Total,Driver_Total_Male,Driver_Total_Female,Driver_Total_Single,Driver_Total_Married,Driver_Total_Related_To_Insured_Self,Driver_Total_Related_To_Insured_Spouse,Driver_Total_Related_To_Insured_Child,Driver_Total_Licensed_In_State,Driver_Minimum_Age,Driver_Maximum_Age,Driver_Total_Teenager_Age_15_19,Driver_Total_College_Ages_20_23,Driver_Total_Young_Adult_Ages_24_29,Driver_Total_Low_Middle_Adult_Ages_30_39,Driver_Total_Middle_Adult_Ages_40_49,Driver_Total_Adult_Ages_50_64,Driver_Total_Senior_Ages_65_69,Driver_Total_Upper_Senior_Ages_70_plus,Vehicle_Youthful_Driver_Indicator,Vehicle_Youthful_Driver_Training_Code,Vehicle_Youthful_Good_Student_Code,Vehicle_Driver_Points,Vehicle_Safe_Driver_Discount_Indicator,EEA_Liability_Coverage_Only_Indicator,EEA_Multi_Auto_Policies_Indicator,EEA_Policy_Zip_Code_3,EEA_Policy_Tenure,EEA_Agency_Type,EEA_Packaged_Policy_Indicator,EEA_Full_Coverage_Indicator,EEA_Prior_Bodily_Injury_Limit,EEA_PolicyYear,SYS_Renewed,SYS_New_Business,Annual_Premium,Claim_Count,Loss_Amount,Frequency,Severity,Loss_Ratio
2163,236063641,Standard ,6,Direct Billed to Insured,Installment,N,44089,31,2006,HOND CR-V LX     ,Standard,-1,11,1,Work    ,10,5,Unknown,Passive Disabling-Vehicle Recovery,Y,2,5000,25-50  ,25000,N,-1,Y,500,1,0,1,0,1,1,0,0,1,39,39,0,0,0,1,0,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,440,21.5,Hybrid,Y,Y,20-50,2006,Y,N,439.9,1,9233.76,2.0,9233.76,20.99
15450,369278702,Standard ,6,Direct Billed to Insured,Pre-paid,Y,43368,31,1996,DODG AVENGER-ES  ,Standard,-1,15,1,Work    ,30,5,Unknown,Not Applicable,Y,9,1000,50-100 ,50000,N,-1,N,-1,1,1,0,0,1,0,1,0,1,23,23,0,1,0,0,0,0,0,0,Y,With or Without Driver Training,Not Eligible for Good Student Credit,1,N,N,Y,433,0.8,Hybrid,N,N,40-100 ,2006,Y,N,218.36,1,49.05,2.0,49.05,0.22
2727,257156236,Standard ,6,Direct Billed to Insured,Pre-paid,N,42950,30,2003,CADI DEVILLE     ,Intermediate,-1,14,1,Farm    ,-1,5,Unknown,Alarm Only,Y,5,-1,250-500,100000,N,-1,Y,500,1,0,1,0,1,0,1,0,1,68,68,0,0,0,0,0,0,1,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,429,18.0,Preferred,Y,Y,100-400,2006,Y,N,334.96,1,6958.52,2.0,6958.52,20.77
7576,326319910,Standard ,6,Direct Billed to Insured,Installment,N,43374,31,1998,DODG GRCARSE-SP  ,Standard,-1,7,1,Work    ,4,5,Unknown,Not Applicable,Y,9,-1,25-50  ,25000,N,-1,Y,250,1,0,1,0,1,0,1,0,1,46,46,0,0,0,0,1,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,433,4.1,Non-standard,Y,Y,20-50,2006,Y,N,345.56,1,1224.43,2.0,1224.43,3.54
7167,322741209,Standard ,6,Direct Billed to Insured,Installment,N,42978,30,2003,FORD RNGRSPRCAB  ,Standard,-1,15,99,Pleasure,-1,5,Unknown,Not Applicable,Y,4,-1,100-300,50000,N,-1,Y,500,1,1,0,0,1,1,0,0,1,41,41,0,0,0,0,1,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,429,4.5,Hybrid,Y,Y,100-200,2006,Y,N,445.2,1,2949.55,2.0,2949.55,6.63
4378,291339415,Standard ,6,Direct Billed to Insured,Pre-paid,N,43424,31,1999,CHEV SILVER2500  ,Standard,-1,11,1,Farm    ,-1,5,Unknown,Passive Disabling-Vehicle Recovery,N,8,5000,50-100 ,50000,N,-1,Y,250,1,1,0,0,1,1,0,0,1,50,50,0,0,0,0,0,1,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,434,7.5,Hybrid,Y,Y,40-100 ,2006,Y,N,323.3,1,400.75,2.0,400.75,1.24
6105,312997413,Standard ,6,Direct Billed to Insured,Installment,Y,43884,31,2000,CHEV SILVER1500  ,Standard,-1,10,1,Work    ,4,5,Unknown,Passive Disabling-Vehicle Recovery,Y,8,-1,50-100 ,50000,N,-1,Y,500,1,1,0,0,1,1,0,0,1,22,22,0,1,0,0,0,0,0,0,Y,With or Without Driver Training,Not Eligible for Good Student Credit,0,Y,N,N,438,5.7,Non-standard,N,Y,40-100 ,2006,Y,N,447.32,1,7301.39,2.0,7301.39,16.32
15621,369968002,Standard ,6,Direct Billed to Insured,Installment,N,42399,30,1996,BMW  318IS       ,Standard,-1,22,1,Pleasure,-1,5,Unknown,Alarm Only,Y,9,-1,50-100 ,50000,N,-1,N,-1,1,0,1,0,0,1,0,0,1,41,41,0,0,0,0,1,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,N,N,Y,423,1.0,Hybrid,Y,N,40-100 ,2006,Y,N,253.34,1,5564.83,2.0,5564.83,21.97
15072,367899501,Standard ,6,Direct Billed to Insured,Installment,N,43046,35,2000,MITS ECLIPSE RS  ,Standard,-1,16,1,Work    ,3,5,Unknown,Passive Disabling-Vehicle Recovery,N,7,-1,100-300,50000,N,-1,Y,500,1,0,1,0,1,1,0,0,1,47,47,0,0,0,0,1,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,N,N,Y,430,0.5,Standard,Y,Y,100-200,2006,Y,N,472.76,1,1226.35,2.0,1226.35,2.59
17222,374601000,Standard ,6,Direct Billed to Insured,Installment,N,42894,30,1986,FORD RANGER      ,Standard,-1,8,1,Pleasure,-1,5,Unknown,Not Applicable,N,9,2000,100-300,100000,N,-1,N,-1,1,1,0,0,1,1,0,0,1,57,57,0,0,0,0,0,1,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,N,N,Y,428,0.0,Preferred,Y,N,100-200,2006,N,Y,89.82,1,2177.38,4.043671653861707,2177.38,24.24
