,PolicyNo,Policy_Company,Policy_Installment_Term,Policy_Billing_Code,Policy_Method_Of_Payment,Policy_Reinstatement_Fee_Indicator,Policy_Zip_Code_Garaging_Location,Vehicle_Territory,Vehicle_Make_Year,Vehicle_Make_Description,Vehicle_Performance,Vehicle_New_Cost_Amount,Vehicle_Symbol,Vehicle_Number_Of_Drivers_Assigned,Vehicle_Usage,Vehicle_Miles_To_Work,Vehicle_Days_Per_Week_Driven,Vehicle_Annual_Miles,Vehicle_Anti_Theft_Device,Vehicle_Passive_Restraint,Vehicle_Age_In_Years,Vehicle_Med_Pay_Limit,Vehicle_Bodily_Injury_Limit,Vehicle_Physical_Damage_Limit,Vehicle_Comprehensive_Coverage_Indicator,Vehicle_Comprehensive_Coverage_Limit,Vehicle_Collision_Coverage_Indicator,Vehicle_Collision_Coverage_Deductible,Driver_Total,Driver_Total_Male,Driver_Total_Female,Driver_Total_Single,Driver_Total_Married,Driver_Total_Related_To_Insured_Self,Driver_Total_Related_To_Insured_Spouse,Driver_Total_Related_To_Insured_Child,Driver_Total_Licensed_In_State,Driver_Minimum_Age,Driver_Maximum_Age,Driver_Total_Teenager_Age_15_19,Driver_Total_College_Ages_20_23,Driver_Total_Young_Adult_Ages_24_29,Driver_Total_Low_Middle_Adult_Ages_30_39,Driver_Total_Middle_Adult_Ages_40_49,Driver_Total_Adult_Ages_50_64,Driver_Total_Senior_Ages_65_69,Driver_Total_Upper_Senior_Ages_70_plus,Vehicle_Youthful_Driver_Indicator,Vehicle_Youthful_Driver_Training_Code,Vehicle_Youthful_Good_Student_Code,Vehicle_Driver_Points,Vehicle_Safe_Driver_Discount_Indicator,EEA_Liability_Coverage_Only_Indicator,EEA_Multi_Auto_Policies_Indicator,EEA_Policy_Zip_Code_3,EEA_Policy_Tenure,EEA_Agency_Type,EEA_Packaged_Policy_Indicator,EEA_Full_Coverage_Indicator,EEA_Prior_Bodily_Injury_Limit,EEA_PolicyYear,SYS_Renewed,SYS_New_Business,Annual_Premium,Claim_Count,Loss_Amount,Frequency,Severity,Loss_Ratio
15596,369864002,Standard ,6,Direct Billed to Insured,Installment,Y,43984,31,2000,FORD EXPLOREDBR  ,Standard,-1,12,99,Pleasure,-1,5,Unknown,Passive Disabling-Vehicle Recovery,Y,7,-1,25-50  ,25000,N,-1,Y,500,1,1,0,0,0,1,0,0,1,44,44,0,0,0,0,1,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,N,N,Y,439,0.5,Non-standard,N,Y,20-50,2006,Y,N,342.38,1,929.91,2.0,929.91,2.72
5132,301529613,Standard ,6,Direct Billed to Insured,Installment,N,42851,35,2000,CHEV SILVER1500  ,Standard,-1,14,99,Work    ,7,5,Unknown,Not Applicable,Y,7,1000,,-1,Y,75000,Y,500,1,1,0,1,0,1,0,0,1,37,37,0,0,0,1,0,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,N,428,6.5,Preferred,N,Y,,2006,Y,N,443.08,1,11730.59,2.0,11730.59,26.48
6745,318965609,Standard ,6,Direct Billed to Insured,Pre-paid,N,43066,27,2002,CADI DEVILLE     ,Standard,-1,15,1,Pleasure,-1,5,Unknown,Alarm Only,Y,5,1000,100-300,50000,N,-1,Y,500,1,0,1,0,0,1,0,0,1,62,62,0,0,0,0,0,1,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,430,4.5,Hybrid,Y,Y,100-200,2006,Y,N,452.62,1,857.84,2.0,857.84,1.9
16244,371763701,Standard ,6,Direct Billed to Insured,Pre-paid,N,43427,31,1975,CHRY CORDOBA     ,Standard,-1,5,1,Pleasure,-1,5,Unknown,Not Applicable,N,9,-1,25-50  ,25000,N,-1,N,-1,1,0,1,0,0,1,0,0,1,56,56,0,0,0,0,0,1,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,N,N,Y,434,0.5,Non-standard,Y,N,20-50,2006,N,N,112.84,1,2343.75,2.0108586366378445,2343.75,20.77
15744,370444601,Standard ,6,Direct Billed to Insured,Pre-paid,N,43555,31,2006,HOND PILOT EX    ,Standard,-1,12,1,Pleasure,-1,5,Unknown,Passive Disabling-Vehicle Recovery,Y,1,1000,100-300,50000,N,-1,Y,500,1,0,1,0,1,0,1,0,1,54,54,0,0,0,0,0,1,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,435,0.5,Preferred,Y,Y,100-200,2006,Y,N,420.82,1,3215.26,2.0,3215.26,7.64
13544,361829401,Standard ,12,Premium Finance,Pre-paid,N,43389,31,2005,NSSN SENTRA 1.8  ,Standard,-1,16,1,Pleasure,-1,5,Unknown,Passive Disabling-Vehicle Recovery,Y,2,1000,25-50  ,25000,N,-1,Y,500,1,1,0,0,0,1,0,0,1,58,58,0,0,0,0,0,1,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,N,N,Y,433,1.0,Standard,N,Y,20-50,2006,Y,N,1023.96,1,125.45,1.0,125.45,0.12
5523,306173512,Standard ,6,Direct Billed to Insured,Pre-paid,N,43890,31,2000,GMC  SIERRA1500  ,Standard,-1,11,1,Pleasure,-1,5,Unknown,Not Applicable,Y,7,5000,50-100 ,35000,N,-1,Y,500,1,1,0,1,0,1,0,0,1,28,28,0,0,1,0,0,0,0,0,Y,With or Without Driver Training,Not Eligible for Good Student Credit,0,Y,N,Y,438,6.0,Non-standard,Y,Y,40-100 ,2006,Y,N,371.0,1,1810.83,2.0,1810.83,4.88
8217,331173203,Standard ,12,Premium Finance,Pre-paid,N,42787,31,1992,MERC SABLE GS    ,Standard,7000,4,1,Pleasure,-1,5,Unknown,Not Applicable,N,9,-1,25-50  ,25000,N,-1,Y,100,1,0,1,0,1,1,0,0,1,65,65,0,0,0,0,0,0,1,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,427,3.0,Standard,Y,Y,20-50,2006,N,N,77.27,1,52552.72,6.188118811881187,52552.72,680.12
1978,230397039,Standard ,6,Direct Billed to Insured,Pre-paid,N,52207,31,1989,CHEV CAPRICE BR  ,Standard,-1,10,1,Pleasure,-1,5,Unknown,Not Applicable,N,9,1000,50-100 ,50000,N,-1,Y,500,1,0,1,0,1,0,1,0,1,59,59,0,0,0,0,0,1,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,522,22.0,Preferred,Y,Y,40-100 ,2006,Y,N,217.3,1,2187.0,2.0,2187.0,10.06
3521,277392018,Standard ,6,Direct Billed to Insured,Pre-paid,N,42964,30,1995,MAZD MILLENIA    ,Standard,-1,16,1,Pleasure,-1,5,Unknown,Not Applicable,Y,9,1000,100-300,50000,N,-1,Y,500,1,0,1,0,1,0,1,0,1,43,43,0,0,0,0,1,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,429,9.0,Preferred,Y,Y,100-200,2006,N,N,57.13,1,22308.37,13.003901170351105,22308.37,390.48
10845,348323304,Preferred,6,Direct Billed to Insured,Pre-paid,N,43669,31,2003,GMC  SONOMA      ,Standard,-1,13,99,Work    ,20,5,Unknown,Active Disabling,Y,4,1000,50-100 ,35000,N,-1,Y,500,1,1,0,1,0,1,0,0,1,37,37,0,0,0,1,0,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,N,N,Y,436,2.0,Hybrid,Y,Y,40-100 ,2006,Y,N,660.38,1,65013.87,2.0,65013.87,98.45
4034,286328215,Standard ,6,Direct Billed to Insured,Installment,N,42979,31,2002,DODG RAM PU1500  ,Standard,-1,14,99,Pleasure,-1,5,Unknown,Not Applicable,Y,5,1000,25-50  ,25000,N,-1,Y,500,1,1,0,0,0,1,0,0,1,44,44,0,0,0,0,1,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,429,7.5,Standard,Y,Y,20-50,2006,Y,N,381.6,1,2605.53,2.0,2605.53,6.83
13668,362471302,Standard ,6,Direct Billed to Insured,Pre-paid,N,42894,30,2005,DODG DAKOTA ST   ,Standard,-1,14,1,Pleasure,-1,5,Unknown,Passive Disabling-Vehicle Recovery,Y,2,1000,25-50  ,25000,N,-1,Y,500,1,0,1,0,1,0,1,0,1,63,63,0,0,0,0,0,1,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,428,1.0,Preferred,Y,Y,20-50,2006,Y,N,385.84,1,476.02,2.0,476.02,1.23
