,PolicyNo,Policy_Company,Policy_Installment_Term,Policy_Billing_Code,Policy_Method_Of_Payment,Policy_Reinstatement_Fee_Indicator,Policy_Zip_Code_Garaging_Location,Vehicle_Territory,Vehicle_Make_Year,Vehicle_Make_Description,Vehicle_Performance,Vehicle_New_Cost_Amount,Vehicle_Symbol,Vehicle_Number_Of_Drivers_Assigned,Vehicle_Usage,Vehicle_Miles_To_Work,Vehicle_Days_Per_Week_Driven,Vehicle_Annual_Miles,Vehicle_Anti_Theft_Device,Vehicle_Passive_Restraint,Vehicle_Age_In_Years,Vehicle_Med_Pay_Limit,Vehicle_Bodily_Injury_Limit,Vehicle_Physical_Damage_Limit,Vehicle_Comprehensive_Coverage_Indicator,Vehicle_Comprehensive_Coverage_Limit,Vehicle_Collision_Coverage_Indicator,Vehicle_Collision_Coverage_Deductible,Driver_Total,Driver_Total_Male,Driver_Total_Female,Driver_Total_Single,Driver_Total_Married,Driver_Total_Related_To_Insured_Self,Driver_Total_Related_To_Insured_Spouse,Driver_Total_Related_To_Insured_Child,Driver_Total_Licensed_In_State,Driver_Minimum_Age,Driver_Maximum_Age,Driver_Total_Teenager_Age_15_19,Driver_Total_College_Ages_20_23,Driver_Total_Young_Adult_Ages_24_29,Driver_Total_Low_Middle_Adult_Ages_30_39,Driver_Total_Middle_Adult_Ages_40_49,Driver_Total_Adult_Ages_50_64,Driver_Total_Senior_Ages_65_69,Driver_Total_Upper_Senior_Ages_70_plus,Vehicle_Youthful_Driver_Indicator,Vehicle_Youthful_Driver_Training_Code,Vehicle_Youthful_Good_Student_Code,Vehicle_Driver_Points,Vehicle_Safe_Driver_Discount_Indicator,EEA_Liability_Coverage_Only_Indicator,EEA_Multi_Auto_Policies_Indicator,EEA_Policy_Zip_Code_3,EEA_Policy_Tenure,EEA_Agency_Type,EEA_Packaged_Policy_Indicator,EEA_Full_Coverage_Indicator,EEA_Prior_Bodily_Injury_Limit,EEA_PolicyYear,SYS_Renewed,SYS_New_Business,Annual_Premium,Claim_Count,Loss_Amount,Frequency,Severity,Loss_Ratio
1582,219197222,Standard ,6,Direct Billed to Insured,Installment,N,43011,35,1996,HONDA CIVIC LX   ,Standard,-1,10,1,Work    ,8,5,Unknown,Not Applicable,Y,9,5000,50-100 ,50000,N,-1,Y,500,1,0,1,1,0,1,0,0,1,36,36,0,0,0,1,0,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,430,11.0,Hybrid,Y,Y,40-100 ,2006,Y,N,354.04,1,450.08,2.0,450.08,1.27
147,171388039,Standard ,6,Direct Billed to Insured,Pre-paid,N,44095,31,2004,FORD EXPEDITION  ,Standard,-1,14,1,Farm    ,-1,5,Unknown,Passive Disabling-Vehicle Recovery,Y,3,1000,100-300,100000,N,-1,Y,250,1,0,1,0,1,0,1,0,1,58,58,0,0,0,0,0,1,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,2,N,N,Y,440,39.2,Preferred,Y,Y,100-200,2006,Y,N,491.84,1,41.14,2.0,41.14,0.08
15286,368711101,Standard ,6,Direct Billed to Insured,Pre-paid,N,42487,35,1999,CHEV S10 PICKUP  ,Standard,-1,8,1,Pleasure,-1,5,Unknown,Passive Disabling-Vehicle Recovery,Y,8,1000,250-500,100000,N,-1,N,-1,1,1,0,1,0,0,0,1,1,16,16,1,0,0,0,0,0,0,0,Y,Without Driver Training        ,Not Eligible for Good Student Credit,0,N,N,Y,424,0.5,Non-standard,Y,N,100-400,2006,Y,N,496.08,1,4542.87,2.0,4542.87,9.16
14059,364058802,Standard ,6,Direct Billed to Insured,Pre-paid,N,44059,31,1996,CHEV PICKUP1500  ,Standard,-1,11,99,Pleasure,-1,5,Unknown,Not Applicable,Y,9,1000,25-50  ,25000,N,-1,Y,500,2,1,1,0,2,1,1,0,2,46,56,0,0,0,0,1,1,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,N,N,Y,440,1.0,Standard,N,Y,20-50,2006,Y,N,291.5,1,1872.62,2.0,1872.62,6.42
17626,375756700,Standard ,6,Direct Billed to Insured,Installment,N,42880,35,1999,SATN SL2         ,Standard,-1,7,99,Work    ,5,5,Unknown,Not Applicable,Y,8,1000,25-50  ,25000,N,-1,Y,500,1,1,0,0,1,1,0,0,1,42,42,0,0,0,0,1,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,2,N,N,Y,428,0.0,Standard,N,Y,20-50,2006,Y,Y,399.62,1,54.5,2.0,54.5,0.14
1226,208650726,Standard ,6,Direct Billed to Insured,Installment,N,43903,31,1999,CHRY 300M        ,Intermediate,-1,16,1,Pleasure,-1,5,Unknown,Passive Disabling-Vehicle Recovery,Y,9,10000,50-100 ,50000,N,-1,Y,500,1,0,1,0,1,1,0,0,1,50,50,0,0,0,0,0,1,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,1,N,N,Y,439,12.6,Non-standard,N,Y,40-100 ,2006,Y,N,448.38,1,54.5,2.0,54.5,0.12
18492,379414500,Standard ,6,Direct Billed to Insured,Installment,N,43011,35,1991,TYTA CAMRY       ,Standard,-1,3,1,Work    ,10,5,Unknown,Not Applicable,N,9,-1,50-100 ,50000,N,-1,N,-1,1,0,1,0,0,1,0,0,1,44,44,0,0,0,0,1,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,430,0.0,Hybrid,Y,N,40-100 ,2006,Y,Y,67.38,1,54.5,4.08997955010225,54.5,0.81
7555,326098908,Standard ,6,Direct Billed to Insured,Installment,N,43755,20,1996,DODG GRCARLE-ES  ,Standard,-1,6,1,Pleasure,-1,5,Unknown,Not Applicable,Y,9,5000,100-300,50000,N,-1,Y,250,1,1,0,0,1,1,0,0,1,63,63,0,0,0,0,0,1,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,437,4.0,Hybrid,Y,Y,100-200,2006,Y,N,347.68,1,438.44,2.0,438.44,1.26
8137,330574409,Standard ,12,Premium Finance,Pre-paid,N,43390,30,2004,HOND CIVIC EX    ,Standard,-1,16,99,Work    ,24,5,Unknown,Not Applicable,Y,4,1000,25-50  ,25000,N,-1,Y,500,1,0,1,1,0,1,0,0,1,27,27,0,0,1,0,0,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,1,N,N,N,433,4.0,Preferred,N,Y,20-50,2006,Y,N,1339.84,1,9470.45,1.0,9470.45,7.07
12773,358558902,Standard ,6,Direct Billed to Insured,Installment,N,44133,31,2001,TYTA 4RUNNERSR5  ,Standard,-1,14,1,Pleasure,-1,5,Unknown,Not Applicable,Y,6,1000,25-50  ,25000,N,-1,Y,250,1,0,1,0,1,1,0,0,1,41,41,0,0,0,0,1,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,441,1.0,Hybrid,Y,Y,20-50,2006,Y,N,426.12,1,410.18,2.0,410.18,0.96
