,PolicyNo,Policy_Company,Policy_Installment_Term,Policy_Billing_Code,Policy_Method_Of_Payment,Policy_Reinstatement_Fee_Indicator,Policy_Zip_Code_Garaging_Location,Vehicle_Territory,Vehicle_Make_Year,Vehicle_Make_Description,Vehicle_Performance,Vehicle_New_Cost_Amount,Vehicle_Symbol,Vehicle_Number_Of_Drivers_Assigned,Vehicle_Usage,Vehicle_Miles_To_Work,Vehicle_Days_Per_Week_Driven,Vehicle_Annual_Miles,Vehicle_Anti_Theft_Device,Vehicle_Passive_Restraint,Vehicle_Age_In_Years,Vehicle_Med_Pay_Limit,Vehicle_Bodily_Injury_Limit,Vehicle_Physical_Damage_Limit,Vehicle_Comprehensive_Coverage_Indicator,Vehicle_Comprehensive_Coverage_Limit,Vehicle_Collision_Coverage_Indicator,Vehicle_Collision_Coverage_Deductible,Driver_Total,Driver_Total_Male,Driver_Total_Female,Driver_Total_Single,Driver_Total_Married,Driver_Total_Related_To_Insured_Self,Driver_Total_Related_To_Insured_Spouse,Driver_Total_Related_To_Insured_Child,Driver_Total_Licensed_In_State,Driver_Minimum_Age,Driver_Maximum_Age,Driver_Total_Teenager_Age_15_19,Driver_Total_College_Ages_20_23,Driver_Total_Young_Adult_Ages_24_29,Driver_Total_Low_Middle_Adult_Ages_30_39,Driver_Total_Middle_Adult_Ages_40_49,Driver_Total_Adult_Ages_50_64,Driver_Total_Senior_Ages_65_69,Driver_Total_Upper_Senior_Ages_70_plus,Vehicle_Youthful_Driver_Indicator,Vehicle_Youthful_Driver_Training_Code,Vehicle_Youthful_Good_Student_Code,Vehicle_Driver_Points,Vehicle_Safe_Driver_Discount_Indicator,EEA_Liability_Coverage_Only_Indicator,EEA_Multi_Auto_Policies_Indicator,EEA_Policy_Zip_Code_3,EEA_Policy_Tenure,EEA_Agency_Type,EEA_Packaged_Policy_Indicator,EEA_Full_Coverage_Indicator,EEA_Prior_Bodily_Injury_Limit,EEA_PolicyYear,SYS_Renewed,SYS_New_Business,Annual_Premium,Claim_Count,Loss_Amount,Frequency,Severity,Loss_Ratio
16900,373614101,Standard ,6,Direct Billed to Insured,Installment,N,43375,26,2000,CHEV IMPALA      ,Standard,-1,10,1,Work    ,13,5,Unknown,Passive Disabling-Vehicle Recovery,Y,8,1000,50-100 ,50000,N,-1,Y,500,1,0,1,1,0,1,0,0,1,30,30,0,0,0,1,0,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,N,N,Y,433,0.5,Non-standard,N,Y,40-100 ,2006,Y,N,367.82,1,54.5,2.0,54.5,0.15
10728,347603804,Standard ,12,Premium Finance,Pre-paid,N,42461,35,2000,HOND CIVIC LX    ,Standard,-1,14,1,Pleasure,-1,5,Unknown,Alarm Only,Y,7,1000,100-300,50000,N,-1,Y,500,1,0,1,1,0,0,0,1,1,17,17,1,0,0,0,0,0,0,0,Y,Without Driver Training        ,Not Eligible for Good Student Credit,0,N,N,Y,424,2.0,Non-standard,Y,Y,100-200,2006,Y,N,12.85,1,6519.67,181.81818181818184,6519.67,507.37
13276,360680603,Standard ,6,Direct Billed to Insured,Pre-paid,N,42367,37,2004,DODG DAKOTA SLT  ,Standard,-1,14,99,Work    ,10,5,Unknown,Alarm Only,Y,3,-1,250-500,100000,N,-1,Y,1000,1,1,0,1,0,1,0,0,1,30,30,0,0,0,1,0,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,N,N,Y,423,1.5,Non-standard,Y,Y,100-400,2006,Y,N,484.42,1,1319.88,2.0,1319.88,2.72
5165,301941512,Standard ,6,Direct Billed to Insured,Pre-paid,N,42597,30,2005,FORD RANGER REG  ,Standard,-1,10,99,Work    ,8,5,Unknown,Passive Disabling-Vehicle Recovery,Y,2,1000,50-100 ,35000,N,-1,Y,1000,1,1,0,0,0,0,0,1,1,40,40,0,0,0,0,1,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,425,6.0,Hybrid,Y,Y,40-100 ,2006,N,N,400.21,1,4068.78,2.0445716622367613,4068.78,10.17
171,172945932,Standard ,6,Direct Billed to Insured,Pre-paid,N,43864,31,1997,FORD F150        ,Standard,-1,7,1,Work    ,5,5,Unknown,Active Disabling,Y,9,5000,100-300,50000,N,-1,N,-1,1,1,0,0,1,1,0,0,1,73,73,0,0,0,0,0,0,0,1,N,Not Applicable                 ,Not Eligible for Good Student Credit,1,N,Y,Y,438,15.1,Standard,N,N,100-200,2006,Y,N,153.7,1,2213.32,2.0,2213.32,14.4
6094,312832811,Standard ,6,Direct Billed to Insured,Pre-paid,N,43865,31,2001,CHEV TAHOE       ,Standard,-1,11,99,Work    ,4,5,Unknown,Not Applicable,Y,6,1000,,-1,Y,100000,Y,250,2,1,1,0,2,1,1,0,2,48,50,0,0,0,0,1,1,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,438,5.1,Standard,Y,Y,,2006,Y,N,488.66,1,993.22,2.0,993.22,2.03
6932,320558907,Standard ,6,Direct Billed to Insured,Installment,N,42412,32,2004,JEEP GRAND CHER  ,Standard,-1,11,1,Work    ,10,5,Unknown,Passive Disabling-Vehicle Recovery,Y,3,5000,100-300,100000,N,-1,Y,500,1,0,1,1,0,1,0,0,1,32,32,0,0,0,1,0,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,424,4.5,Standard,N,Y,100-200,2006,N,N,517.28,1,16295.94,2.0,16295.94,31.5
10953,348962705,Preferred,6,Direct Billed to Insured,Installment,N,42618,36,2001,CHEV TAHOE       ,Standard,-1,11,1,Work    ,20,5,Unknown,Not Applicable,Y,6,-1,25-50  ,25000,N,-1,Y,500,1,0,1,1,0,1,0,0,1,31,31,0,0,0,1,0,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,N,N,Y,426,2.5,Non-standard,N,Y,20-50,2006,Y,N,678.4,2,3954.98,4.0,1977.49,5.83
16831,373435001,Standard ,6,Direct Billed to Insured,Installment,N,43674,31,2005,DODG DURANGO ST  ,Standard,-1,14,99,Work    ,10,5,Unknown,Not Applicable,Y,2,5000,25-50  ,25000,N,-1,Y,500,2,1,1,0,2,1,1,0,2,34,35,0,0,0,2,0,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,1,N,N,Y,436,0.5,Non-standard,Y,Y,20-50,2006,Y,N,568.16,1,2057.97,2.0,2057.97,3.62
16455,372327301,Standard ,6,Direct Billed to Insured,Pre-paid,N,42756,31,1995,BUIK CENTURYLTD  ,Standard,-1,5,99,Pleasure,-1,5,Unknown,Not Applicable,Y,9,1000,25-50  ,25000,N,-1,N,-1,1,1,0,0,1,0,1,0,1,30,30,0,0,0,1,0,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,N,Y,Y,427,0.5,Standard,N,N,20-50,2006,Y,N,134.62,1,2205.02,2.0,2205.02,16.38
16161,371553900,Standard ,6,Direct Billed to Insured,Installment,N,42608,31,2000,GMC  SIERRA1500  ,Standard,-1,14,99,Pleasure,-1,5,Unknown,Passive Disabling-Vehicle Recovery,Y,7,1000,50-100 ,50000,N,-1,Y,500,1,1,0,0,1,1,0,0,1,41,41,0,0,0,0,1,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,N,N,Y,426,0.0,Preferred,Y,Y,40-100 ,2006,Y,Y,393.26,1,1281.3,2.0,1281.3,3.26
5427,305243711,Standard ,6,Direct Billed to Insured,Pre-paid,N,42873,35,2001,HOND ACCORD EX   ,Standard,-1,12,1,Pleasure,-1,5,Unknown,Not Applicable,Y,6,1000,25-50  ,25000,N,-1,Y,500,2,1,1,0,2,1,1,0,2,48,52,0,0,0,0,1,1,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,1,N,N,N,428,5.5,Standard,N,Y,20-50,2006,Y,N,432.48,1,2818.35,2.0,2818.35,6.52
1139,205526925,Standard ,6,Direct Billed to Insured,Pre-paid,N,42859,35,2003,FORD CWNVICLXSP  ,Standard,-1,11,1,Pleasure,-1,5,Unknown,Alarm Only,Y,4,50000,,-1,Y,100000,Y,500,1,1,0,0,1,1,0,0,1,64,64,0,0,0,0,0,1,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,428,12.5,Standard,N,Y,,2006,Y,N,451.56,1,1331.79,2.0,1331.79,2.95
8549,333765611,Standard ,6,Direct Billed to Insured,Installment,Y,42979,30,1993,DODG GRCARLE-ES  ,Standard,-1,5,1,Farm    ,-1,5,Unknown,Not Applicable,N,9,-1,25-50  ,25000,N,-1,N,-1,1,0,1,0,1,1,0,0,1,43,43,0,0,0,0,1,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,429,3.9,Standard,Y,N,20-50,2006,Y,N,120.84,1,358.15,2.0,358.15,2.96
12427,356885203,Standard ,6,Direct Billed to Insured,Installment,N,43066,27,2001,NSSN ALTIMA      ,Standard,-1,14,1,Pleasure,-1,5,Unknown,Passive Disabling-Vehicle Recovery,Y,6,1000,25-50  ,25000,N,-1,Y,500,1,0,1,0,0,1,0,0,1,38,38,0,0,0,1,0,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,N,N,Y,430,1.5,Hybrid,N,Y,20-50,2006,Y,N,436.72,1,130.04,2.0,130.04,0.3
17433,375217500,Standard ,6,Direct Billed to Insured,Pre-paid,N,43943,31,2003,LINC TOWNCAR EX  ,Standard,-1,15,1,Pleasure,-1,5,Unknown,Passive Disabling-Vehicle Recovery,Y,4,5000,50-100 ,50000,N,-1,Y,500,1,0,1,0,0,1,0,0,1,58,58,0,0,0,0,0,1,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,439,0.0,Standard,Y,Y,40-100 ,2006,Y,Y,446.26,1,31680.03,2.0,31680.03,70.99
2499,248554838,Standard ,6,Direct Billed to Insured,Pre-paid,N,42876,35,1998,CHEV MALIBU LS   ,Standard,-1,10,1,Pleasure,-1,5,Unknown,Passive Disabling-Vehicle Recovery,Y,9,1000,25-50  ,25000,N,-1,N,-1,1,0,1,0,1,0,1,0,1,82,82,0,0,0,0,0,0,0,1,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,Y,N,428,19.0,Preferred,N,N,20-50,2006,Y,N,119.78,1,2281.29,2.0,2281.29,19.05
3593,278595918,Standard ,6,Direct Billed to Insured,Pre-paid,Y,42986,35,2007,JEEP WRANGLER    ,Standard,-1,11,1,Farm    ,-1,5,Unknown,Not Applicable,Y,1,-1,250-500,250000,N,-1,Y,250,1,1,0,1,0,1,0,0,1,50,50,0,0,0,0,0,1,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,429,8.8,Hybrid,Y,Y,100-400,2006,Y,N,398.56,1,509.07,2.0,509.07,1.28
1481,216652319,Standard ,12,Direct Billed to Insured,Pre-paid,N,52168,31,2003,FORD EXPXLS-SPT  ,Standard,30000,8,1,Pleasure,-1,5,Unknown,Passive Disabling-Vehicle Recovery,Y,4,1000,100-300,50000,N,-1,Y,500,1,0,1,0,1,0,1,0,1,39,39,0,0,0,1,0,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,521,11.0,Preferred,Y,Y,100-200,2006,Y,N,691.12,1,1808.24,1.0,1808.24,2.62
8235,331377007,Standard ,6,Direct Billed to Insured,Installment,N,42386,35,2006,CADI CTS-CTS SP  ,Standard,-1,20,1,Pleasure,-1,5,Unknown,Passive Disabling-Vehicle Recovery,Y,1,1000,250-500,100000,N,-1,Y,500,1,1,0,0,1,1,0,0,1,53,53,0,0,0,0,0,1,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,423,3.5,Non-standard,Y,Y,100-400,2006,Y,N,678.4,1,65.35,2.0,65.35,0.1
12827,358747003,Standard ,6,Direct Billed to Insured,Installment,N,43374,31,2001,CHEV SILVER1500  ,Standard,-1,8,99,Work    ,25,5,Unknown,Passive Disabling-Vehicle Recovery,Y,6,1000,25-50  ,25000,N,-1,Y,500,1,1,0,0,1,1,0,0,1,44,44,0,0,0,0,1,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,2,N,N,Y,433,3.2,Non-standard,Y,Y,20-50,2006,Y,N,471.7,1,1834.96,2.0,1834.96,3.89
10639,347107506,Preferred,6,Direct Billed to Insured,Installment,Y,42988,30,1999,CADI CATERA-SPT  ,Standard,-1,14,1,Pleasure,-1,5,Unknown,Passive Disabling-Vehicle Recovery,Y,9,5000,25-50  ,25000,N,-1,Y,500,1,0,1,0,0,1,0,0,1,48,48,0,0,0,0,1,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,N,N,Y,429,2.5,Standard,Y,Y,20-50,2006,Y,N,507.74,1,5527.94,2.0,5527.94,10.89
13927,363525903,Standard ,6,Direct Billed to Insured,Installment,N,43405,31,2002,TYTA CAMRY       ,Standard,-1,12,99,Work    ,7,5,Unknown,Passive Disabling-Vehicle Recovery,Y,6,-1,100-300,50000,N,-1,Y,500,1,1,0,0,1,1,0,0,1,47,47,0,0,0,0,1,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,N,N,Y,434,1.5,Standard,N,Y,100-200,2006,Y,N,430.36,2,7417.99,4.0,3708.995,17.24
13342,360932802,Standard ,6,Direct Billed to Insured,Pre-paid,N,42470,35,1985,BUIK LESABRE CU  ,Standard,-1,7,1,Work    ,13,5,Unknown,Not Applicable,N,9,-1,25-50  ,25000,N,-1,N,-1,1,0,1,0,1,1,0,0,1,71,71,0,0,0,0,0,0,0,1,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,Y,Y,424,1.0,Hybrid,N,N,20-50,2006,Y,N,99.64,1,690.02,2.0,690.02,6.93
17880,376755600,Standard ,6,Direct Billed to Insured,Installment,N,42988,30,2006,CHEV SILVERADO   ,Intermediate,-1,13,1,Pleasure,-1,5,Unknown,Passive Disabling-Vehicle Recovery,Y,1,-1,25-50  ,25000,N,-1,Y,500,1,0,1,0,1,0,1,0,1,45,45,0,0,0,0,1,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,1,N,N,Y,429,0.0,Standard,Y,Y,20-50,2006,Y,Y,496.08,1,54.5,2.0,54.5,0.11
1751,223644540,Standard ,6,Direct Billed to Insured,Pre-paid,N,42991,30,2002,BUIK LESABRE CU  ,Standard,-1,7,1,Pleasure,-1,5,Unknown,Active Disabling,Y,5,1000,50-100 ,35000,N,-1,Y,100,1,1,0,0,1,1,0,0,1,79,79,0,0,0,0,0,0,0,1,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,429,23.5,Hybrid,N,Y,40-100 ,2006,Y,N,452.62,1,2441.4,2.0,2441.4,5.39
5471,305645311,Standard ,6,Direct Billed to Insured,Pre-paid,N,42991,30,1998,OLDS CUTLASSGLS  ,Standard,-1,11,1,Work    ,4,5,Unknown,Not Applicable,Y,9,1000,50-100 ,50000,N,-1,Y,500,1,0,1,0,1,0,1,0,1,43,43,0,0,0,0,1,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,429,5.5,Hybrid,N,Y,40-100 ,2006,Y,N,332.84,1,3432.2,2.0,3432.2,10.31
8701,334914708,Preferred,6,Direct Billed to Insured,Installment,Y,44064,31,1999,HOND ACCORD LX   ,Standard,-1,12,99,Work    ,5,5,Unknown,Passive Disabling-Vehicle Recovery,Y,8,1000,25-50  ,25000,N,-1,Y,500,1,0,1,1,0,0,0,0,1,28,28,0,0,1,0,0,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,1,N,N,Y,440,2.8,Preferred,N,Y,20-50,2006,Y,N,303.62,1,2937.14,4.06669377795852,2937.14,9.67
18466,379241500,Standard ,6,Direct Billed to Insured,Pre-paid,N,52172,31,2002,CHEV TAHOE       ,Standard,-1,12,99,Pleasure,-1,5,Unknown,Passive Disabling-Vehicle Recovery,Y,5,5000,50-100 ,50000,N,-1,Y,500,1,0,1,0,1,1,0,0,1,22,22,0,1,0,0,0,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,N,N,Y,521,1.8,Hybrid,Y,Y,40-100 ,2006,Y,Y,387.96,1,5982.15,2.0,5982.15,15.42
13504,361633602,Standard ,6,Direct Billed to Insured,Installment,N,43405,31,1992,CHEV PICKUP1500  ,Standard,-1,5,1,Farm    ,-1,5,Unknown,Not Applicable,N,9,1000,25-50  ,35000,N,-1,Y,250,1,0,1,0,0,1,0,0,1,43,43,0,0,0,0,1,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,N,N,Y,434,1.0,Standard,Y,Y,20-50,2006,N,N,44.24,1,4541.21,9.380863039399623,4541.21,102.65
10236,344818205,Standard ,6,Direct Billed to Insured,Pre-paid,N,42787,31,2000,BUIK LESABRE CU  ,Standard,-1,6,1,Pleasure,-1,5,Unknown,Not Applicable,Y,7,25000,100-300,50000,N,-1,Y,500,1,1,0,1,0,1,0,0,1,54,54,0,0,0,0,0,1,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,427,2.5,Standard,Y,Y,100-200,2006,Y,N,367.82,1,538.51,2.0,538.51,1.46
3453,275950717,Standard ,6,Direct Billed to Insured,Installment,N,43092,35,2005,JEEP LIBERTY SP  ,Standard,-1,13,99,Work    ,5,5,Unknown,Passive Disabling-Vehicle Recovery,Y,2,5000,50-100 ,50000,N,-1,Y,500,1,1,0,0,1,1,0,0,1,30,30,0,0,0,1,0,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,430,8.5,Hybrid,Y,Y,40-100 ,2006,Y,N,493.96,1,1989.86,2.0,1989.86,4.03
3805,282469518,Preferred,6,Direct Billed to Insured,Installment,N,42359,30,2003,FORD EXXLTSPNBX  ,Standard,-1,12,99,Work    ,10,5,Unknown,Passive Disabling-Vehicle Recovery,Y,5,1000,50-100 ,50000,N,-1,Y,500,2,1,1,0,2,1,1,0,2,42,46,0,0,0,0,2,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,423,8.5,Hybrid,Y,Y,40-100 ,2006,Y,N,628.58,1,1568.27,2.0,1568.27,2.49
2115,234174627,Standard ,6,Direct Billed to Insured,Installment,Y,43046,35,1992,OLDS 98 REG EL   ,Standard,-1,8,1,Work    ,10,5,Unknown,Not Applicable,N,9,5000,50-100 ,35000,N,-1,Y,500,1,0,1,0,1,1,0,0,1,56,56,0,0,0,0,0,1,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,430,10.1,Standard,N,Y,40-100 ,2006,Y,N,309.52,1,54.5,2.0,54.5,0.18
6967,320886008,Standard ,6,Direct Billed to Insured,Pre-paid,N,43092,35,2002,TYTA CAMRY       ,Standard,-1,12,1,Work    ,20,5,Unknown,Active Disabling,Y,5,1000,250-500,100000,N,-1,Y,250,1,0,1,0,1,1,0,0,1,59,59,0,0,0,0,0,1,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,430,4.0,Hybrid,Y,Y,100-400,2006,Y,N,590.42,1,321.45,2.0,321.45,0.54
9639,341049705,Standard ,6,Direct Billed to Insured,Pre-paid,N,43858,31,2003,FORD EXXLTSPNBX  ,Standard,-1,11,1,Farm    ,-1,5,Unknown,Passive Disabling-Vehicle Recovery,Y,4,-1,100-300,100000,N,-1,Y,500,1,0,1,0,1,0,1,0,1,61,61,0,0,0,0,0,1,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,438,2.5,Non-standard,Y,Y,100-200,2006,Y,N,287.26,1,3269.27,2.0,3269.27,11.38
10368,345489606,Standard ,6,Direct Billed to Insured,Installment,Y,44052,18,2000,FORD FOCUS ZX3   ,Standard,-1,12,99,Work    ,6,5,Unknown,Not Applicable,Y,7,5000,100-300,100000,N,-1,Y,500,1,1,0,1,0,0,0,1,1,32,32,0,0,0,1,0,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,N,N,Y,440,2.6,Preferred,Y,Y,100-200,2006,Y,N,475.94,1,1650.85,2.0,1650.85,3.47
10299,345160304,Standard ,6,Direct Billed to Insured,Installment,N,43025,35,1999,DODG GRCARSE-SP  ,Standard,-1,10,1,Pleasure,23,5,Unknown,Not Applicable,Y,8,-1,50-100 ,50000,N,-1,Y,500,1,0,1,0,0,1,0,0,1,55,55,0,0,0,0,0,1,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,N,N,Y,430,2.0,Hybrid,Y,Y,40-100 ,2006,Y,N,299.98,1,144.37,2.0,144.37,0.48
