,PolicyNo,Policy_Company,Policy_Installment_Term,Policy_Billing_Code,Policy_Method_Of_Payment,Policy_Reinstatement_Fee_Indicator,Policy_Zip_Code_Garaging_Location,Vehicle_Territory,Vehicle_Make_Year,Vehicle_Make_Description,Vehicle_Performance,Vehicle_New_Cost_Amount,Vehicle_Symbol,Vehicle_Number_Of_Drivers_Assigned,Vehicle_Usage,Vehicle_Miles_To_Work,Vehicle_Days_Per_Week_Driven,Vehicle_Annual_Miles,Vehicle_Anti_Theft_Device,Vehicle_Passive_Restraint,Vehicle_Age_In_Years,Vehicle_Med_Pay_Limit,Vehicle_Bodily_Injury_Limit,Vehicle_Physical_Damage_Limit,Vehicle_Comprehensive_Coverage_Indicator,Vehicle_Comprehensive_Coverage_Limit,Vehicle_Collision_Coverage_Indicator,Vehicle_Collision_Coverage_Deductible,Driver_Total,Driver_Total_Male,Driver_Total_Female,Driver_Total_Single,Driver_Total_Married,Driver_Total_Related_To_Insured_Self,Driver_Total_Related_To_Insured_Spouse,Driver_Total_Related_To_Insured_Child,Driver_Total_Licensed_In_State,Driver_Minimum_Age,Driver_Maximum_Age,Driver_Total_Teenager_Age_15_19,Driver_Total_College_Ages_20_23,Driver_Total_Young_Adult_Ages_24_29,Driver_Total_Low_Middle_Adult_Ages_30_39,Driver_Total_Middle_Adult_Ages_40_49,Driver_Total_Adult_Ages_50_64,Driver_Total_Senior_Ages_65_69,Driver_Total_Upper_Senior_Ages_70_plus,Vehicle_Youthful_Driver_Indicator,Vehicle_Youthful_Driver_Training_Code,Vehicle_Youthful_Good_Student_Code,Vehicle_Driver_Points,Vehicle_Safe_Driver_Discount_Indicator,EEA_Liability_Coverage_Only_Indicator,EEA_Multi_Auto_Policies_Indicator,EEA_Policy_Zip_Code_3,EEA_Policy_Tenure,EEA_Agency_Type,EEA_Packaged_Policy_Indicator,EEA_Full_Coverage_Indicator,EEA_Prior_Bodily_Injury_Limit,EEA_PolicyYear,SYS_Renewed,SYS_New_Business,Annual_Premium,Claim_Count,Loss_Amount,Frequency,Severity,Loss_Ratio
12400,356685204,Standard ,6,Direct Billed to Insured,Installment,N,43160,15,1994,DODG STEALTH     ,Standard,-1,17,1,Pleasure,-1,5,Unknown,Not Applicable,Y,9,-1,25-50  ,25000,N,-1,N,-1,1,1,0,1,0,0,0,1,1,16,16,1,0,0,0,0,0,0,0,Y,Without Driver Training        ,Not Eligible for Good Student Credit,0,N,Y,Y,431,1.6,Non-standard,N,N,20-50,2006,Y,N,435.66,1,3651.7,2.0,3651.7,8.38
3620,279104818,Standard ,6,Direct Billed to Insured,Installment,Y,43175,31,2005,CHRY TOWN & COU  ,Standard,-1,10,1,Work    ,10,5,Unknown,Not Applicable,Y,2,1000,100-300,100000,N,-1,Y,500,1,0,1,0,1,0,1,0,1,66,66,0,0,0,0,0,0,1,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,431,8.3,Preferred,N,Y,100-200,2006,Y,N,401.74,1,4046.68,2.0,4046.68,10.07
3125,269769020,Standard ,6,Direct Billed to Insured,Installment,N,43025,35,2007,MAZD CX-7 SPORT  ,Standard,-1,14,99,Work    ,3,5,Unknown,Alarm Only,Y,1,-1,,-1,Y,75000,Y,500,1,1,0,0,1,1,0,0,1,36,36,0,0,0,1,0,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,430,9.5,Hybrid,Y,Y,,2006,Y,N,526.82,1,3016.53,2.0,3016.53,5.73
17367,375015100,Standard ,6,Direct Billed to Insured,Pre-paid,N,42559,30,2003,FORD F150 CREW   ,Standard,-1,15,99,Work    ,10,5,Unknown,Passive Disabling-Vehicle Recovery,Y,4,-1,250-500,100000,N,-1,Y,500,1,1,0,0,1,0,1,0,1,37,37,0,0,0,1,0,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,425,0.0,Hybrid,Y,Y,100-400,2006,Y,Y,480.18,1,3514.43,2.0,3514.43,7.32
11615,352627304,Standard ,6,Direct Billed to Insured,Installment,N,42987,30,1997,BUIK CENTURY CU  ,Standard,-1,6,1,Pleasure,-1,5,Unknown,Not Applicable,Y,9,1000,25-50  ,50000,N,-1,Y,250,1,0,1,0,1,0,1,0,1,61,61,0,0,0,0,0,1,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,N,N,Y,429,2.0,Hybrid,N,Y,20-50,2006,Y,N,296.8,1,669.09,2.0,669.09,2.25
14169,364415502,Standard ,6,Direct Billed to Insured,Pre-paid,N,43434,31,1998,BUIK LESABRELTD  ,Standard,-1,10,1,Work    ,4,5,Unknown,Passive Disabling-Vehicle Recovery,Y,9,-1,50-100 ,50000,N,-1,Y,500,1,0,1,1,0,1,0,0,1,48,48,0,0,0,0,1,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,N,N,Y,434,0.5,Non-standard,N,Y,40-100 ,2006,Y,N,322.24,1,431.01,2.0,431.01,1.34
3006,267261323,Standard ,6,Direct Billed to Insured,Installment,N,42554,31,1997,HOND ACRD VLPKG  ,Standard,-1,11,1,Pleasure,-1,5,Unknown,Not Applicable,Y,9,5000,50-100 ,50000,N,-1,Y,500,1,1,0,0,1,1,0,0,1,65,65,0,0,0,0,0,0,1,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,425,10.1,Hybrid,Y,Y,40-100 ,2006,Y,N,20.01,1,4275.63,30.21148036253777,4275.63,213.67
12153,355495905,Standard ,6,Direct Billed to Insured,Installment,N,44059,31,1997,PLYM BREEZE      ,Standard,-1,7,1,Work    ,13,5,Unknown,Not Applicable,Y,9,5000,50-100 ,50000,N,-1,Y,500,1,0,1,1,0,1,0,0,1,47,47,0,0,0,0,1,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,N,N,Y,440,2.0,Standard,N,Y,40-100 ,2006,Y,N,346.62,1,1721.71,2.0,1721.71,4.97
13690,362572802,Standard ,6,Direct Billed to Insured,Installment,N,42513,32,1992,TYTA TERCEL      ,Standard,-1,8,1,Pleasure,-1,5,Unknown,Passive Disabling-Vehicle Recovery,Y,9,1000,100-300,50000,N,-1,N,-1,1,0,1,1,0,0,0,1,1,18,18,1,0,0,0,0,0,0,0,Y,Without Driver Training        ,Not Eligible for Good Student Credit,2,N,Y,Y,425,1.0,Standard,N,N,100-200,2006,N,N,276.66,1,7766.8,2.6666666666666665,7766.8,28.07
17937,376989800,Standard ,6,Direct Billed to Insured,Pre-paid,N,42621,31,1998,FORD TAURSLX-SE  ,Standard,-1,7,1,Work    ,40,5,Unknown,Passive Disabling-Vehicle Recovery,Y,9,1000,100-300,100000,N,-1,N,-1,1,1,0,1,0,1,0,0,1,29,29,0,0,1,0,0,0,0,0,Y,With or Without Driver Training,Not Eligible for Good Student Credit,0,N,Y,Y,426,0.0,Hybrid,N,N,100-200,2006,N,Y,94.14,1,2550.6,5.040322580645161,2550.6,27.09
