,PolicyNo,Policy_Company,Policy_Installment_Term,Policy_Billing_Code,Policy_Method_Of_Payment,Policy_Reinstatement_Fee_Indicator,Policy_Zip_Code_Garaging_Location,Vehicle_Territory,Vehicle_Make_Year,Vehicle_Make_Description,Vehicle_Performance,Vehicle_New_Cost_Amount,Vehicle_Symbol,Vehicle_Number_Of_Drivers_Assigned,Vehicle_Usage,Vehicle_Miles_To_Work,Vehicle_Days_Per_Week_Driven,Vehicle_Annual_Miles,Vehicle_Anti_Theft_Device,Vehicle_Passive_Restraint,Vehicle_Age_In_Years,Vehicle_Med_Pay_Limit,Vehicle_Bodily_Injury_Limit,Vehicle_Physical_Damage_Limit,Vehicle_Comprehensive_Coverage_Indicator,Vehicle_Comprehensive_Coverage_Limit,Vehicle_Collision_Coverage_Indicator,Vehicle_Collision_Coverage_Deductible,Driver_Total,Driver_Total_Male,Driver_Total_Female,Driver_Total_Single,Driver_Total_Married,Driver_Total_Related_To_Insured_Self,Driver_Total_Related_To_Insured_Spouse,Driver_Total_Related_To_Insured_Child,Driver_Total_Licensed_In_State,Driver_Minimum_Age,Driver_Maximum_Age,Driver_Total_Teenager_Age_15_19,Driver_Total_College_Ages_20_23,Driver_Total_Young_Adult_Ages_24_29,Driver_Total_Low_Middle_Adult_Ages_30_39,Driver_Total_Middle_Adult_Ages_40_49,Driver_Total_Adult_Ages_50_64,Driver_Total_Senior_Ages_65_69,Driver_Total_Upper_Senior_Ages_70_plus,Vehicle_Youthful_Driver_Indicator,Vehicle_Youthful_Driver_Training_Code,Vehicle_Youthful_Good_Student_Code,Vehicle_Driver_Points,Vehicle_Safe_Driver_Discount_Indicator,EEA_Liability_Coverage_Only_Indicator,EEA_Multi_Auto_Policies_Indicator,EEA_Policy_Zip_Code_3,EEA_Policy_Tenure,EEA_Agency_Type,EEA_Packaged_Policy_Indicator,EEA_Full_Coverage_Indicator,EEA_Prior_Bodily_Injury_Limit,EEA_PolicyYear,SYS_Renewed,SYS_New_Business,Annual_Premium,Claim_Count,Loss_Amount,Frequency,Severity,Loss_Ratio
12804,358690303,Standard ,12,Premium Finance,Pre-paid,Y,42676,13,2004,TYTA CAMRY SOLA  ,Standard,-1,14,1,Work    ,10,5,Unknown,Alarm Only,Y,3,5000,100-300,100000,N,-1,Y,500,1,0,1,1,0,1,0,0,1,54,54,0,0,0,0,0,1,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,N,N,Y,426,1.3,Non-standard,N,Y,100-200,2006,N,N,450.75,1,11966.8,2.943773918163085,11966.8,26.55
16074,371292501,Standard ,6,Direct Billed to Insured,Installment,N,42909,35,1999,INFI G20-G20T    ,Standard,-1,14,99,Pleasure,-1,5,Unknown,Active Disabling,Y,8,5000,100-300,100000,N,-1,Y,500,1,0,1,0,1,0,1,0,1,27,27,0,0,1,0,0,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,N,N,Y,429,0.5,Standard,N,Y,100-200,2006,Y,N,465.34,1,54.5,2.0,54.5,0.12
2071,232894511,Standard ,6,Direct Billed to Insured,Installment,N,42597,30,2002,CHEV AVALANCHE PU,Standard,0,12,1,Pleasure,-1,5,Unknown,Alarm Only,Y,5,1000,100-300,50000,N,-1,Y,500,1,0,1,0,1,1,0,0,1,35,35,0,0,0,1,0,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,425,10.0,Hybrid,N,Y,100-200,2006,Y,N,383.72,2,1645.0,4.0,822.5,4.29
18140,377861300,Standard ,12,Premium Finance,Pre-paid,N,42521,35,2001,FORD F150        ,Standard,-1,13,99,Work    ,30,5,Unknown,Passive Disabling-Vehicle Recovery,Y,7,-1,,-1,N,-1,N,-1,1,1,0,0,1,1,0,0,0,34,34,0,0,0,1,0,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,N,N,Y,425,0.0,Non-standard,Y,N,,2006,Y,Y,425.06,1,54.5,1.0,54.5,0.13
4533,293988614,Standard ,6,Direct Billed to Insured,Installment,N,43372,31,2002,FORD EXPLOR XLS  ,Standard,-1,8,1,Work    ,5,5,Unknown,Passive Disabling-Vehicle Recovery,Y,5,1000,50-100 ,50000,N,-1,Y,250,1,0,1,1,0,1,0,0,1,50,50,0,0,0,0,0,1,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,433,7.0,Standard,N,Y,40-100 ,2006,Y,N,411.28,1,38.15,2.0,38.15,0.09
10711,347484105,Standard ,6,Direct Billed to Insured,Installment,N,43175,31,1999,PONT GR PRIX GT  ,Standard,-1,8,1,Work    ,6,5,Unknown,Alarm Only,Y,8,5000,50-100 ,50000,N,-1,Y,500,1,0,1,1,0,1,0,0,1,38,38,0,0,0,1,0,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,N,N,Y,431,2.1,Preferred,N,Y,40-100 ,2006,N,N,187.76,1,878.23,4.13564929693962,878.23,4.68
11660,352922804,Standard ,6,Direct Billed to Insured,Pre-paid,N,43075,35,2003,FORD F250 SPDTY  ,Standard,-1,15,1,Work    ,8,5,Unknown,Not Applicable,Y,5,-1,25-50  ,25000,N,-1,Y,500,1,1,0,0,1,1,0,0,1,54,54,0,0,0,0,0,1,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,N,N,Y,430,2.0,Hybrid,Y,Y,20-50,2006,Y,N,469.58,1,12768.81,2.0,12768.81,27.19
14346,364981603,Standard ,6,Direct Billed to Insured,Installment,Y,43905,31,2000,HOND CR-V EX     ,Standard,-1,11,1,Pleasure,-1,5,Unknown,Passive Disabling-Vehicle Recovery,Y,7,5000,50-100 ,50000,N,-1,Y,500,1,0,1,0,1,0,0,0,1,48,48,0,0,0,0,1,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,N,N,Y,439,0.8,Non-standard,Y,Y,40-100 ,2006,Y,N,354.04,1,927.57,2.0,927.57,2.62
1643,220821222,Standard ,6,Direct Billed to Insured,Installment,N,42819,31,2005,CHEV TRAILBLAZE  ,Standard,-1,12,1,Farm    ,-1,5,Unknown,Passive Disabling-Vehicle Recovery,Y,2,2000,50-100 ,50000,N,-1,Y,250,1,0,1,0,0,1,0,0,1,63,63,0,0,0,0,0,1,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,N,428,11.0,Preferred,N,Y,40-100 ,2006,Y,N,384.78,1,765.89,2.0,765.89,1.99
5771,309184112,Standard ,6,Direct Billed to Insured,Pre-paid,N,43890,31,1998,CHEV S10 PICKUP  ,Standard,-1,15,1,Pleasure,-1,5,Unknown,Not Applicable,Y,9,5000,25-50  ,25000,N,-1,Y,1000,1,1,0,1,0,0,0,1,1,22,22,0,1,0,0,0,0,0,0,Y,With or Without Driver Training,Eligible for Good Student Credit    ,0,Y,N,Y,438,6.0,Non-standard,Y,Y,20-50,2006,Y,N,607.38,1,3416.22,2.0,3416.22,5.62
