,PolicyNo,Policy_Company,Policy_Installment_Term,Policy_Billing_Code,Policy_Method_Of_Payment,Policy_Reinstatement_Fee_Indicator,Policy_Zip_Code_Garaging_Location,Vehicle_Territory,Vehicle_Make_Year,Vehicle_Make_Description,Vehicle_Performance,Vehicle_New_Cost_Amount,Vehicle_Symbol,Vehicle_Number_Of_Drivers_Assigned,Vehicle_Usage,Vehicle_Miles_To_Work,Vehicle_Days_Per_Week_Driven,Vehicle_Annual_Miles,Vehicle_Anti_Theft_Device,Vehicle_Passive_Restraint,Vehicle_Age_In_Years,Vehicle_Med_Pay_Limit,Vehicle_Bodily_Injury_Limit,Vehicle_Physical_Damage_Limit,Vehicle_Comprehensive_Coverage_Indicator,Vehicle_Comprehensive_Coverage_Limit,Vehicle_Collision_Coverage_Indicator,Vehicle_Collision_Coverage_Deductible,Driver_Total,Driver_Total_Male,Driver_Total_Female,Driver_Total_Single,Driver_Total_Married,Driver_Total_Related_To_Insured_Self,Driver_Total_Related_To_Insured_Spouse,Driver_Total_Related_To_Insured_Child,Driver_Total_Licensed_In_State,Driver_Minimum_Age,Driver_Maximum_Age,Driver_Total_Teenager_Age_15_19,Driver_Total_College_Ages_20_23,Driver_Total_Young_Adult_Ages_24_29,Driver_Total_Low_Middle_Adult_Ages_30_39,Driver_Total_Middle_Adult_Ages_40_49,Driver_Total_Adult_Ages_50_64,Driver_Total_Senior_Ages_65_69,Driver_Total_Upper_Senior_Ages_70_plus,Vehicle_Youthful_Driver_Indicator,Vehicle_Youthful_Driver_Training_Code,Vehicle_Youthful_Good_Student_Code,Vehicle_Driver_Points,Vehicle_Safe_Driver_Discount_Indicator,EEA_Liability_Coverage_Only_Indicator,EEA_Multi_Auto_Policies_Indicator,EEA_Policy_Zip_Code_3,EEA_Policy_Tenure,EEA_Agency_Type,EEA_Packaged_Policy_Indicator,EEA_Full_Coverage_Indicator,EEA_Prior_Bodily_Injury_Limit,EEA_PolicyYear,SYS_Renewed,SYS_New_Business,Annual_Premium,Claim_Count,Loss_Amount,Frequency,Severity,Loss_Ratio
17044,374098101,Standard ,6,Direct Billed to Insured,Installment,N,42639,36,2002,FORD EXPLOR XLT  ,Standard,-1,11,1,Work    ,20,5,Unknown,Passive Disabling-Vehicle Recovery,Y,6,1000,50-100 ,50000,N,-1,Y,500,1,0,1,1,0,1,0,0,1,31,31,0,0,0,1,0,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,1,N,N,N,426,0.5,Hybrid,N,Y,40-100 ,2006,Y,N,543.78,1,3873.79,2.0,3873.79,7.12
10947,348893504,Standard ,6,Direct Billed to Insured,Pre-paid,N,43363,31,1998,OLDS 88-LS       ,Standard,-1,8,1,Pleasure,-1,5,Unknown,Passive Disabling-Vehicle Recovery,Y,9,5000,50-100 ,50000,N,-1,Y,250,1,1,0,0,1,1,0,0,1,72,72,0,0,0,0,0,0,0,1,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,433,2.0,Non-standard,Y,Y,40-100 ,2006,Y,N,326.48,1,428.58,2.0,428.58,1.31
8061,329974008,Standard ,6,Direct Billed to Insured,Pre-paid,N,42455,35,1998,HOND CIVIC LX    ,Standard,-1,13,1,Pleasure,-1,5,Unknown,Not Applicable,Y,9,5000,,-1,Y,75000,Y,500,1,0,1,0,1,1,0,0,1,44,44,0,0,0,0,1,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,424,4.0,Non-standard,Y,Y,,2006,Y,N,400.68,1,307.33,2.0,307.33,0.77
2666,254992836,Standard ,6,Direct Billed to Insured,Installment,N,44123,31,2001,DODG RAM PU1500  ,Standard,-1,13,1,Farm    ,-1,5,Unknown,Passive Disabling-Vehicle Recovery,Y,6,1000,100-300,50000,N,-1,Y,250,1,1,0,0,1,1,0,0,1,65,65,0,0,0,0,0,0,1,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,441,18.0,Hybrid,Y,Y,100-200,2006,Y,N,341.32,1,960.41,2.0,960.41,2.81
7021,321350509,Standard ,6,Direct Billed to Insured,Installment,N,43162,30,2001,DODG CARAVAN SP  ,Standard,-1,7,1,Work    ,5,5,Unknown,Not Applicable,Y,6,5000,25-50  ,25000,N,-1,Y,500,1,0,1,0,0,1,0,0,1,64,64,0,0,0,0,0,1,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,N,431,4.0,Standard,N,Y,20-50,2006,Y,N,421.88,1,1801.67,2.0,1801.67,4.27
13860,363280602,Standard ,6,Direct Billed to Insured,Installment,N,42510,19,1992,MERC GR MAR GS   ,Standard,16000,8,1,Work    ,6,5,Unknown,Not Applicable,Y,9,1000,50-100 ,50000,N,-1,Y,500,1,0,1,0,0,0,0,0,1,59,59,0,0,0,0,0,1,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,N,N,Y,425,1.0,Hybrid,Y,Y,40-100 ,2006,N,N,155.16,1,49.05,3.9777247414478922,49.05,0.32
2449,246235820,Preferred,6,Direct Billed to Insured,Installment,N,42361,30,2004,MAZD MAZDA3 S    ,Standard,-1,14,99,Pleasure,-1,5,Unknown,Passive Disabling-Vehicle Recovery,Y,3,1000,25-50  ,25000,N,-1,Y,500,1,0,1,1,0,0,0,1,1,27,27,0,0,1,0,0,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,1,N,N,Y,423,10.0,Hybrid,N,Y,20-50,2006,Y,N,683.7,1,3652.38,2.0,3652.38,5.34
1487,216883240,Standard ,6,Direct Billed to Insured,Pre-paid,N,42980,30,2002,MERC SABLE GS    ,Standard,-1,8,1,Farm    ,-1,5,Unknown,Passive Disabling-Vehicle Recovery,Y,5,1000,50-100 ,50000,N,-1,Y,100,1,0,1,0,1,0,1,0,1,58,58,0,0,0,0,0,1,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,429,25.5,Non-standard,Y,Y,40-100 ,2006,Y,N,336.02,1,54.5,2.0,54.5,0.16
8504,333431607,Standard ,6,Direct Billed to Insured,Installment,N,43169,30,2000,CHEV SILVER1500  ,Standard,-1,14,1,Pleasure,-1,5,Unknown,Not Applicable,Y,7,2000,25-50  ,25000,N,-1,Y,500,1,1,0,1,0,0,0,1,1,19,19,1,0,0,0,0,0,0,0,Y,Without Driver Training        ,Not Eligible for Good Student Credit,1,N,N,Y,431,3.5,Standard,Y,Y,20-50,2006,Y,N,1312.28,2,1616.58,4.0,808.29,1.23
1766,223937942,Standard ,6,Direct Billed to Insured,Installment,Y,44170,31,1981,GMC TRUCK        ,Standard,-1,8,1,Work    ,15,5,Unknown,Not Applicable,N,9,1000,25-50  ,25000,N,-1,N,-1,1,1,0,0,1,1,0,0,1,83,83,0,0,0,0,0,0,0,1,N,Not Applicable                 ,Not Eligible for Good Student Credit,1,N,Y,Y,441,23.1,Preferred,N,N,20-50,2006,Y,N,159.0,1,1408.93,2.0,1408.93,8.86
1381,213910041,Standard ,6,Direct Billed to Insured,Pre-paid,Y,Unknown,31,2000,GMC  CL SIR2500  ,Standard,-1,13,1,Farm    ,-1,5,Unknown,Not Applicable,Y,7,5000,50-100 ,35000,N,-1,Y,250,1,1,0,0,1,1,0,0,1,78,78,0,0,0,0,0,0,0,1,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,Unknown,25.5,Standard,Y,Y,40-100 ,2006,Y,N,344.5,1,380.31,2.0,380.31,1.1
8839,335817410,Standard ,6,Direct Billed to Insured,Installment,Y,42596,31,1992,FORD F150        ,Standard,-1,7,99,Work    ,40,5,Unknown,Not Applicable,Y,9,-1,25-50  ,25000,N,-1,N,-1,1,1,0,0,1,1,0,0,1,46,46,0,0,0,0,1,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,Y,Y,425,3.7,Preferred,N,N,20-50,2006,Y,N,138.86,1,2066.59,2.0,2066.59,14.88
6426,316180309,Standard ,6,Direct Billed to Insured,Installment,N,42894,30,1999,GMC  SIERRA1500  ,Standard,-1,14,1,Pleasure,-1,5,Unknown,Not Applicable,N,8,1000,50-100 ,35000,N,-1,Y,500,1,0,1,0,1,0,1,0,1,49,49,0,0,0,0,1,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,428,4.5,Preferred,N,Y,40-100 ,2006,Y,N,350.86,1,1347.53,2.0,1347.53,3.84
10776,347936004,Standard ,6,Direct Billed to Insured,Installment,N,43102,27,1993,TYTA CAMRY       ,Standard,-1,7,2,Work    ,4,5,Unknown,Not Applicable,Y,9,1000,25-50  ,25000,N,-1,N,-1,2,1,1,1,1,1,0,1,2,17,46,1,0,0,0,1,0,0,0,Y,Without Driver Training        ,Not Eligible for Good Student Credit,0,N,N,Y,431,2.0,Non-standard,N,N,20-50,2006,N,N,154.26,2,2873.38,6.345177664974621,1436.69,18.63
3387,274941718,Standard ,6,Direct Billed to Insured,Pre-paid,N,43435,31,2006,TYTA RAV4        ,Standard,-1,13,1,Work    ,14,5,Unknown,Passive Disabling-Vehicle Recovery,Y,1,1000,25-50  ,25000,N,-1,Y,250,2,1,1,0,2,1,1,0,2,54,55,0,0,0,0,0,2,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,434,9.0,Preferred,N,Y,20-50,2006,Y,N,544.84,1,1090.0,2.0,1090.0,2.0
10745,347705005,Standard ,6,Direct Billed to Insured,Installment,N,43556,17,1994,NSSN PKP-XE-SE   ,Standard,-1,8,99,Work    ,20,5,Unknown,Not Applicable,N,9,1000,25-50  ,25000,N,-1,N,-1,1,1,0,0,1,0,1,0,1,45,45,0,0,0,0,1,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,N,Y,Y,435,2.5,Standard,N,N,20-50,2006,Y,N,164.3,1,8297.97,2.0,8297.97,50.5
4479,292942914,Standard ,6,Direct Billed to Insured,Pre-paid,N,42621,31,2005,HOND ACCORD EX   ,Intermediate,-1,15,99,Work    ,13,5,Unknown,Passive Disabling-Vehicle Recovery,Y,2,5000,100-300,50000,N,-1,Y,500,1,0,1,1,0,1,0,0,1,25,25,0,0,1,0,0,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,N,426,7.0,Hybrid,N,Y,100-200,2006,Y,N,507.74,1,1622.79,2.0,1622.79,3.2
8696,334880906,Standard ,6,Direct Billed to Insured,Installment,N,42359,30,2003,FORD EXPL SP TR  ,Standard,-1,11,1,Work    ,8,5,Unknown,Passive Disabling-Vehicle Recovery,Y,4,5000,50-100 ,50000,N,-1,Y,500,1,0,1,0,0,1,0,0,1,40,40,0,0,0,0,1,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,423,3.0,Hybrid,N,Y,40-100 ,2006,Y,N,392.2,1,9669.35,2.0,9669.35,24.65
11062,349607104,Standard ,6,Direct Billed to Insured,Installment,N,44066,31,2005,NSSN FRONTIER S  ,Intermediate,-1,12,99,Farm    ,-1,5,Unknown,Passive Disabling-Vehicle Recovery,Y,2,5000,50-100 ,50000,N,-1,Y,500,2,1,1,1,0,1,0,0,2,32,42,0,0,0,1,1,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,440,2.0,Standard,N,Y,40-100 ,2006,Y,N,367.82,1,559.67,2.0,559.67,1.52
3465,276211217,Standard ,6,Direct Billed to Insured,Installment,N,43052,27,2004,KIA  SORENTO LX  ,Standard,-1,12,1,Pleasure,-1,5,Unknown,Not Applicable,Y,3,-1,50-100 ,50000,N,-1,Y,500,1,0,1,1,0,1,0,0,1,42,42,0,0,0,0,1,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,N,430,8.5,Hybrid,N,Y,40-100 ,2006,Y,N,413.4,1,276.3,2.0,276.3,0.67
606,189591627,Standard ,6,Direct Billed to Insured,Pre-paid,N,43556,17,2002,FORD ESCAPE XLT  ,Standard,-1,8,1,Pleasure,-1,5,Unknown,Not Applicable,Y,5,1000,100-300,50000,N,-1,Y,100,1,0,1,1,0,1,0,0,1,51,51,0,0,0,0,0,1,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,N,435,13.5,Non-standard,N,Y,100-200,2006,Y,N,495.02,1,370.76,2.0,370.76,0.75
10339,345347303,Standard ,12,Premium Finance,Pre-paid,N,43437,31,2007,PONT G6          ,Standard,-1,12,1,Pleasure,-1,5,Unknown,Passive Disabling-Vehicle Recovery,Y,1,5000,50-100 ,50000,N,-1,Y,500,1,0,1,1,0,1,0,0,1,43,43,0,0,0,0,1,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,1,N,N,Y,434,3.0,Preferred,Y,Y,40-100 ,2006,N,N,464.13,1,5687.1,1.994415636218588,5687.1,12.25
17383,375096000,Standard ,6,Direct Billed to Insured,Pre-paid,N,44137,31,1974,CHEV C10         ,Standard,-1,6,1,Pleasure,-1,5,Unknown,Not Applicable,N,9,-1,50-100 ,50000,N,-1,N,-1,1,0,1,0,1,0,1,0,1,47,47,0,0,0,0,1,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,N,N,Y,441,0.0,Hybrid,Y,N,40-100 ,2006,N,Y,135.68,1,54.5,2.0,54.5,0.4
10337,345341203,Standard ,12,Direct Billed to Insured,Pre-paid,N,42964,30,1999,BUIK PARK AVE    ,Standard,-1,11,1,Farm    ,-1,5,Unknown,Not Applicable,Y,9,-1,500-500,500000,N,-1,Y,500,1,0,1,0,1,1,0,0,1,72,72,0,0,0,0,0,0,0,1,N,Not Applicable                 ,Not Eligible for Good Student Credit,1,N,N,Y,429,3.2,Preferred,Y,Y,300-300,2006,N,N,369.68,1,22471.07,1.600768368817032,22471.07,60.79
9688,341336707,Standard ,6,Direct Billed to Insured,Installment,Y,52174,31,2000,FORD EXPDTN XLT  ,Standard,-1,11,99,Pleasure,-1,5,Unknown,Passive Disabling-Vehicle Recovery,Y,8,-1,25-50  ,25000,N,-1,Y,500,1,0,1,0,1,1,0,0,1,24,24,0,0,1,0,0,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,1,N,N,Y,521,3.1,Hybrid,Y,Y,20-50,2006,Y,N,366.76,1,54.5,2.0,54.5,0.15
6477,316723113,Standard ,6,Direct Billed to Insured,Installment,Y,42479,32,2000,MAZD PRTG DX-LX  ,Standard,-1,13,99,Work    ,2,5,Unknown,Active Disabling,Y,8,1000,50-100 ,50000,N,-1,N,-1,1,1,0,1,0,1,0,0,1,30,30,0,0,0,1,0,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,424,5.3,Preferred,Y,N,40-100 ,2006,N,N,151.94,1,231.54,4.2087542087542085,231.54,1.52
12381,356574304,Standard ,12,Premium Finance,Pre-paid,N,42639,13,2004,GMC  SIERRA 150  ,Standard,-1,13,99,Pleasure,10,5,Unknown,Passive Disabling-Vehicle Recovery,Y,3,5000,50-100 ,50000,N,-1,Y,500,1,1,0,1,0,1,0,0,1,46,46,0,0,0,0,1,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,N,N,Y,426,1.5,Non-standard,N,Y,40-100 ,2006,N,N,1168.12,1,963.09,1.0,963.09,0.82
768,194327726,Standard ,6,Direct Billed to Insured,Installment,N,43362,31,1993,MAZD B2200       ,Standard,-1,6,1,Pleasure,-1,5,Unknown,Not Applicable,N,9,1000,25-50  ,25000,N,-1,N,-1,1,0,1,1,0,1,0,0,1,40,40,0,0,0,0,1,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,Y,Y,433,13.0,Standard,N,N,20-50,2006,Y,N,120.84,1,1090.0,2.0,1090.0,9.02
13407,361136703,Standard ,6,Direct Billed to Insured,Pre-paid,N,43427,31,1998,CHEV PICKUP1500  ,Standard,-1,14,1,Work    ,6,5,Unknown,Not Applicable,Y,9,25000,50-100 ,50000,N,-1,Y,500,2,1,1,0,2,1,1,0,2,20,23,0,2,0,0,0,0,0,0,Y,With or Without Driver Training,Not Eligible for Good Student Credit,0,N,N,Y,434,1.5,Non-standard,Y,Y,40-100 ,2006,Y,N,551.2,1,3184.13,2.0,3184.13,5.78
6018,311961411,Standard ,6,Direct Billed to Insured,Installment,N,42626,30,1997,SATN SC1         ,Standard,-1,11,1,Pleasure,-1,5,Unknown,Not Applicable,Y,9,5000,100-300,50000,N,-1,Y,250,1,0,1,0,1,0,1,0,1,55,55,0,0,0,0,0,1,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,426,5.5,Hybrid,Y,Y,100-200,2006,Y,N,365.7,1,54.5,2.0,54.5,0.15
