,PolicyNo,Policy_Company,Policy_Installment_Term,Policy_Billing_Code,Policy_Method_Of_Payment,Policy_Reinstatement_Fee_Indicator,Policy_Zip_Code_Garaging_Location,Vehicle_Territory,Vehicle_Make_Year,Vehicle_Make_Description,Vehicle_Performance,Vehicle_New_Cost_Amount,Vehicle_Symbol,Vehicle_Number_Of_Drivers_Assigned,Vehicle_Usage,Vehicle_Miles_To_Work,Vehicle_Days_Per_Week_Driven,Vehicle_Annual_Miles,Vehicle_Anti_Theft_Device,Vehicle_Passive_Restraint,Vehicle_Age_In_Years,Vehicle_Med_Pay_Limit,Vehicle_Bodily_Injury_Limit,Vehicle_Physical_Damage_Limit,Vehicle_Comprehensive_Coverage_Indicator,Vehicle_Comprehensive_Coverage_Limit,Vehicle_Collision_Coverage_Indicator,Vehicle_Collision_Coverage_Deductible,Driver_Total,Driver_Total_Male,Driver_Total_Female,Driver_Total_Single,Driver_Total_Married,Driver_Total_Related_To_Insured_Self,Driver_Total_Related_To_Insured_Spouse,Driver_Total_Related_To_Insured_Child,Driver_Total_Licensed_In_State,Driver_Minimum_Age,Driver_Maximum_Age,Driver_Total_Teenager_Age_15_19,Driver_Total_College_Ages_20_23,Driver_Total_Young_Adult_Ages_24_29,Driver_Total_Low_Middle_Adult_Ages_30_39,Driver_Total_Middle_Adult_Ages_40_49,Driver_Total_Adult_Ages_50_64,Driver_Total_Senior_Ages_65_69,Driver_Total_Upper_Senior_Ages_70_plus,Vehicle_Youthful_Driver_Indicator,Vehicle_Youthful_Driver_Training_Code,Vehicle_Youthful_Good_Student_Code,Vehicle_Driver_Points,Vehicle_Safe_Driver_Discount_Indicator,EEA_Liability_Coverage_Only_Indicator,EEA_Multi_Auto_Policies_Indicator,EEA_Policy_Zip_Code_3,EEA_Policy_Tenure,EEA_Agency_Type,EEA_Packaged_Policy_Indicator,EEA_Full_Coverage_Indicator,EEA_Prior_Bodily_Injury_Limit,EEA_PolicyYear,SYS_Renewed,SYS_New_Business,Annual_Premium,Claim_Count,Loss_Amount,Frequency,Severity,Loss_Ratio
10790,347997106,Standard ,6,Direct Billed to Insured,Pre-paid,N,44108,31,2007,HONDA ELEMENT 4DR,Standard,-1,14,1,Pleasure,-1,5,Unknown,Alarm Only,Y,1,-1,50-100 ,50000,N,-1,Y,500,1,0,1,0,0,1,0,0,1,43,43,0,0,0,0,1,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,N,N,N,441,2.5,Preferred,N,Y,40-100 ,2006,Y,N,543.78,1,21401.77,2.0,21401.77,39.36
527,186799228,Standard ,6,Direct Billed to Insured,Pre-paid,N,42858,35,1992,CHEV PICKUP1500  ,Standard,-1,5,1,Farm    ,-1,5,Unknown,Not Applicable,N,9,1000,100-300,100000,N,-1,N,-1,2,1,1,0,2,1,1,0,2,65,72,0,0,0,0,0,0,1,1,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,428,14.0,Standard,Y,N,100-200,2006,Y,N,132.5,1,27.25,2.0,27.25,0.21
9356,339250705,Standard ,6,Direct Billed to Insured,Installment,N,43086,27,2003,KIA  SDNA LX-EX  ,Standard,-1,15,1,Work    ,3,5,Unknown,Passive Disabling-Vehicle Recovery,Y,4,5000,100-300,50000,N,-1,Y,500,1,0,1,0,0,1,0,0,1,37,37,0,0,0,1,0,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,1,N,N,Y,430,2.5,Standard,N,Y,100-200,2006,Y,N,575.58,1,49.05,2.0,49.05,0.09
17537,375482802,Standard ,6,Direct Billed to Insured,Pre-paid,N,42992,30,2000,CHRY CONCORDELX  ,Standard,-1,13,2,Work    ,12,5,Unknown,Passive Disabling-Vehicle Recovery,Y,8,-1,50-100 ,50000,N,-1,Y,250,1,0,1,0,1,1,0,0,1,19,19,1,0,0,0,0,0,0,0,Y,Without Driver Training        ,Not Eligible for Good Student Credit,0,N,N,Y,429,0.5,Hybrid,N,Y,40-100 ,2006,N,N,540.6,2,11160.83,4.0,5580.415,20.65
8836,335797307,Standard ,6,Direct Billed to Insured,Installment,N,42904,35,1990,HOND ACCORD LX   ,Standard,-1,7,1,Pleasure,-1,5,Unknown,Not Applicable,N,9,5000,100-300,100000,N,-1,N,-1,1,1,0,1,0,0,0,1,1,21,21,0,1,0,0,0,0,0,0,Y,With or Without Driver Training,Not Eligible for Good Student Credit,0,Y,N,Y,429,3.5,Standard,Y,N,100-200,2006,Y,N,293.62,2,98.1,4.0,49.05,0.33
5683,308140112,Standard ,6,Direct Billed to Insured,Installment,N,42452,35,1994,TYTA PICKUP      ,Standard,-1,13,1,Work    ,12,5,Unknown,Not Applicable,Y,9,-1,50-100 ,50000,N,-1,Y,250,1,1,0,0,1,1,0,0,1,60,60,0,0,0,0,0,1,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,424,6.0,Preferred,Y,Y,40-100 ,2006,Y,N,427.18,1,11251.51,2.0,11251.51,26.34
11189,350388804,Standard ,6,Direct Billed to Insured,Installment,N,43427,31,1999,NSSN ALTIMA      ,Standard,-1,14,1,Work    ,17,5,Unknown,Not Applicable,N,8,1000,50-100 ,50000,N,-1,Y,500,1,0,1,1,0,0,0,1,1,21,21,0,1,0,0,0,0,0,0,Y,With or Without Driver Training,Not Eligible for Good Student Credit,0,N,N,Y,434,2.0,Non-standard,Y,Y,40-100 ,2006,Y,N,578.76,1,782.06,2.0,782.06,1.35
792,195229915,Standard ,12,Direct Billed to Insured,Pre-paid,N,42976,30,1988,TYTA CAMRY       ,Standard,-1,8,1,Farm    ,-1,5,Unknown,Not Applicable,N,9,10000,100-300,100000,N,-1,N,-1,1,0,1,0,1,0,1,0,1,67,67,0,0,0,0,0,0,1,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,429,13.0,Non-standard,Y,N,100-200,2006,Y,N,330.72,1,54.5,1.0,54.5,0.16
10540,346419206,Standard ,6,Direct Billed to Insured,Installment,N,42362,37,2000,OLDS ALERO GL    ,Standard,-1,16,99,Pleasure,-1,5,Unknown,Passive Disabling-Vehicle Recovery,Y,7,-1,100-300,100000,N,-1,Y,500,1,1,0,0,1,1,0,0,1,35,35,0,0,0,1,0,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,N,N,Y,423,2.6,Hybrid,Y,Y,100-200,2006,Y,N,463.22,1,11670.74,2.0,11670.74,25.19
13697,362593402,Standard ,6,Direct Billed to Insured,Pre-paid,N,42516,35,2005,CHEV TRAILBLAZE  ,Standard,-1,12,1,Work    ,3,5,Unknown,Passive Disabling-Vehicle Recovery,Y,2,-1,50-100 ,50000,N,-1,Y,500,1,0,1,0,1,1,0,0,1,43,43,0,0,0,0,1,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,425,1.0,Preferred,Y,Y,40-100 ,2006,Y,N,431.42,1,11532.36,2.0,11532.36,26.73
