,PolicyNo,Policy_Company,Policy_Installment_Term,Policy_Billing_Code,Policy_Method_Of_Payment,Policy_Reinstatement_Fee_Indicator,Policy_Zip_Code_Garaging_Location,Vehicle_Territory,Vehicle_Make_Year,Vehicle_Make_Description,Vehicle_Performance,Vehicle_New_Cost_Amount,Vehicle_Symbol,Vehicle_Number_Of_Drivers_Assigned,Vehicle_Usage,Vehicle_Miles_To_Work,Vehicle_Days_Per_Week_Driven,Vehicle_Annual_Miles,Vehicle_Anti_Theft_Device,Vehicle_Passive_Restraint,Vehicle_Age_In_Years,Vehicle_Med_Pay_Limit,Vehicle_Bodily_Injury_Limit,Vehicle_Physical_Damage_Limit,Vehicle_Comprehensive_Coverage_Indicator,Vehicle_Comprehensive_Coverage_Limit,Vehicle_Collision_Coverage_Indicator,Vehicle_Collision_Coverage_Deductible,Driver_Total,Driver_Total_Male,Driver_Total_Female,Driver_Total_Single,Driver_Total_Married,Driver_Total_Related_To_Insured_Self,Driver_Total_Related_To_Insured_Spouse,Driver_Total_Related_To_Insured_Child,Driver_Total_Licensed_In_State,Driver_Minimum_Age,Driver_Maximum_Age,Driver_Total_Teenager_Age_15_19,Driver_Total_College_Ages_20_23,Driver_Total_Young_Adult_Ages_24_29,Driver_Total_Low_Middle_Adult_Ages_30_39,Driver_Total_Middle_Adult_Ages_40_49,Driver_Total_Adult_Ages_50_64,Driver_Total_Senior_Ages_65_69,Driver_Total_Upper_Senior_Ages_70_plus,Vehicle_Youthful_Driver_Indicator,Vehicle_Youthful_Driver_Training_Code,Vehicle_Youthful_Good_Student_Code,Vehicle_Driver_Points,Vehicle_Safe_Driver_Discount_Indicator,EEA_Liability_Coverage_Only_Indicator,EEA_Multi_Auto_Policies_Indicator,EEA_Policy_Zip_Code_3,EEA_Policy_Tenure,EEA_Agency_Type,EEA_Packaged_Policy_Indicator,EEA_Full_Coverage_Indicator,EEA_Prior_Bodily_Injury_Limit,EEA_PolicyYear,SYS_Renewed,SYS_New_Business,Annual_Premium,Claim_Count,Loss_Amount,Frequency,Severity,Loss_Ratio
10327,345293206,Standard ,6,Direct Billed to Insured,Installment,Y,44172,31,1994,MERC COUGAR XR7  ,Standard,-1,10,1,Work    ,3,5,Unknown,Not Applicable,N,9,-1,25-50  ,25000,N,-1,N,-1,1,0,1,1,0,1,0,0,1,48,48,0,0,0,0,1,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,N,N,Y,441,2.8,Non-standard,N,N,20-50,2006,Y,N,166.42,1,1709.67,2.0,1709.67,10.27
2726,257115935,Standard ,6,Direct Billed to Insured,Pre-paid,N,42385,35,1993,DODG CARAVAN     ,Standard,-1,1,99,Work    ,2,5,Unknown,Not Applicable,Y,9,1000,100-300,50000,N,-1,Y,250,1,1,0,0,1,1,0,0,1,43,43,0,0,0,0,1,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,423,17.5,Preferred,Y,Y,100-200,2006,Y,N,296.8,1,54.5,2.0,54.5,0.18
2308,240760042,Standard ,6,Direct Billed to Insured,Pre-paid,N,42383,13,1996,MERC GR MAR GS   ,Standard,-1,8,1,Work    ,14,5,Unknown,Passive Disabling-Vehicle Recovery,Y,9,5000,25-50  ,25000,N,-1,Y,500,1,0,1,0,1,1,0,0,1,58,58,0,0,0,0,0,1,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,N,423,20.6,Non-standard,N,Y,20-50,2006,Y,N,417.64,1,215.59,2.0,215.59,0.52
8255,331521508,Standard ,6,Direct Billed to Insured,Pre-paid,N,43360,31,2003,CHEV TRAILBLZR   ,Standard,-1,11,99,Pleasure,-1,5,Unknown,Not Applicable,Y,5,5000,100-300,50000,N,-1,Y,500,1,0,1,1,0,0,0,1,1,25,25,0,0,1,0,0,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,433,4.0,Preferred,Y,Y,100-200,2006,Y,N,405.98,1,2289.77,2.0,2289.77,5.64
15740,370431701,Standard ,6,Direct Billed to Insured,Installment,N,42988,30,2001,PONT GRANDAMSE1  ,Standard,-1,15,1,Pleasure,-1,5,Unknown,Passive Disabling-Vehicle Recovery,Y,6,1000,50-100 ,50000,N,-1,Y,500,1,0,1,1,0,1,0,0,1,43,43,0,0,0,0,1,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,N,N,Y,429,0.5,Standard,N,Y,40-100 ,2006,Y,N,425.06,1,5543.05,2.0,5543.05,13.04
15837,370695902,Standard ,6,Direct Billed to Insured,Installment,Y,42873,35,2005,TYTA TUNDRA SR5  ,Standard,-1,16,1,Pleasure,-1,5,Unknown,Not Applicable,Y,2,1000,100-300,50000,N,-1,Y,500,1,0,1,0,1,0,1,0,1,40,40,0,0,0,0,1,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,N,N,Y,428,0.5,Standard,Y,Y,100-200,2006,Y,N,555.44,1,232.83,2.0,232.83,0.42
8648,334634508,Standard ,6,Direct Billed to Insured,Pre-paid,N,43561,17,2000,FORD F150 WORK   ,Standard,-1,11,1,Pleasure,-1,5,Unknown,Not Applicable,N,7,1000,50-100 ,35000,N,-1,Y,500,2,1,1,0,2,1,1,0,2,41,54,0,0,0,0,1,1,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,435,3.1,Standard,Y,Y,40-100 ,2006,Y,N,316.94,1,1713.96,2.0,1713.96,5.41
13669,362476503,Standard ,6,Direct Billed to Insured,Installment,N,43369,31,1994,JEEP CHER CNTRY  ,Standard,-1,13,1,Work    ,5,5,Unknown,Not Applicable,N,9,25000,25-50  ,25000,N,-1,N,-1,1,1,0,1,0,0,0,1,1,17,17,1,0,0,0,0,0,0,0,Y,Without Driver Training        ,Not Eligible for Good Student Credit,0,N,Y,Y,433,1.0,Hybrid,N,N,20-50,2006,Y,N,429.3,1,6368.23,2.0,6368.23,14.83
10743,347699404,Standard ,6,Direct Billed to Insured,Pre-paid,N,43380,31,1997,NSSN QST XE-GXE  ,Standard,-1,8,1,Farm    ,-1,5,Unknown,Not Applicable,N,9,1000,25-50  ,25000,N,-1,N,-1,1,1,0,0,1,1,0,0,1,61,61,0,0,0,0,0,1,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,Y,Y,433,2.0,Non-standard,N,N,20-50,2006,Y,N,103.88,1,2431.48,2.0,2431.48,23.41
9052,337270106,Preferred,6,Direct Billed to Insured,Pre-paid,N,42597,30,2007,HONDA RIDGELINE  ,Standard,-1,17,99,Work    ,40,5,Unknown,Passive Disabling-Vehicle Recovery,Y,1,-1,25-50  ,50000,N,-1,Y,1000,1,1,0,0,1,1,0,0,1,47,47,0,0,0,0,1,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,1,N,N,Y,425,3.0,Hybrid,N,Y,20-50,2006,Y,N,912.66,1,16877.08,2.0,16877.08,18.49
17882,376777600,Standard ,6,Direct Billed to Insured,Installment,N,43657,31,1991,FORD RANGER      ,Standard,-1,7,1,Work    ,2,5,Unknown,Not Applicable,N,9,1000,25-50  ,25000,N,-1,N,-1,1,1,0,1,0,1,0,0,1,18,18,1,0,0,0,0,0,0,0,Y,Without Driver Training        ,Not Eligible for Good Student Credit,0,N,Y,N,436,0.0,Standard,N,N,20-50,2006,Y,Y,403.86,1,16242.07,2.0,16242.07,40.22
7372,324577710,Standard ,6,Direct Billed to Insured,Pre-paid,Y,42772,31,2002,PONT MONTANA     ,Standard,-1,10,1,Work    ,22,5,Unknown,Active Disabling,Y,5,1000,25-50  ,25000,N,-1,Y,250,1,0,1,0,1,1,0,0,1,50,50,0,0,0,0,0,1,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,427,4.1,Non-standard,Y,Y,20-50,2006,Y,N,489.72,1,17134.55,2.0,17134.55,34.99
18171,378011900,Standard ,6,Direct Billed to Insured,Pre-paid,N,43028,30,2003,CHEV SILVER1500  ,Standard,-1,13,99,Pleasure,-1,5,Unknown,Passive Disabling-Vehicle Recovery,Y,4,2000,50-100 ,50000,N,-1,Y,500,1,1,0,0,0,1,0,0,1,45,45,0,0,0,0,1,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,N,N,Y,430,0.0,Preferred,N,Y,40-100 ,2006,Y,Y,434.6,1,2904.34,2.0,2904.34,6.68
3797,282253616,Standard ,6,Direct Billed to Insured,Pre-paid,N,43066,27,2006,MAZD MAZDA6 I-I  ,Standard,-1,16,99,Work    ,8,5,Unknown,Passive Disabling-Vehicle Recovery,Y,1,1000,25-50  ,25000,N,-1,Y,500,1,1,0,0,1,1,0,0,1,33,33,0,0,0,1,0,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,430,8.0,Hybrid,Y,Y,20-50,2006,Y,N,541.66,1,1740.02,2.0,1740.02,3.21
2968,266485619,Standard ,6,Direct Billed to Insured,Pre-paid,N,52215,31,2000,CADI ESCALADE    ,Standard,-1,17,1,Pleasure,-1,5,Unknown,Passive Disabling-Vehicle Recovery,Y,7,-1,100-300,100000,N,-1,Y,500,1,0,1,0,1,0,1,0,1,56,56,0,0,0,0,0,1,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,522,9.5,Preferred,Y,Y,100-200,2006,Y,N,392.2,1,5993.13,2.0,5993.13,15.28
5842,309796911,Standard ,6,Direct Billed to Insured,Installment,N,43173,30,1999,HOND ACCORD LX   ,Standard,-1,12,1,Work    ,7,5,Unknown,Alarm Only,Y,8,1000,25-50  ,25000,N,-1,Y,250,1,0,1,1,0,1,0,0,1,35,35,0,0,0,1,0,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,431,5.5,Standard,Y,Y,20-50,2006,Y,N,432.48,1,1194.76,2.0,1194.76,2.76
9202,338305207,Standard ,6,Direct Billed to Insured,Installment,N,43950,31,1998,LINC TOWNCAR SI  ,Standard,-1,14,1,Pleasure,-1,5,Unknown,Alarm Only,Y,9,5000,50-100 ,50000,N,-1,Y,500,1,1,0,0,1,1,0,0,1,50,50,0,0,0,0,0,1,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,1,N,N,Y,439,2.6,Standard,Y,Y,40-100 ,2006,Y,N,399.62,1,1727.43,2.0,1727.43,4.32
15402,369164801,Standard ,6,Direct Billed to Insured,Installment,N,43010,30,2005,DODG STRATUS SX  ,Standard,-1,17,1,Pleasure,-1,5,Unknown,Passive Disabling-Vehicle Recovery,Y,2,-1,50-100 ,50000,N,-1,Y,250,1,0,1,1,0,1,0,0,1,44,44,0,0,0,0,1,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,N,N,Y,430,0.5,Hybrid,Y,Y,40-100 ,2006,Y,N,599.96,1,277.83,2.0,277.83,0.46
5915,310863911,Standard ,6,Direct Billed to Insured,Installment,N,44160,31,1995,MAZD 626 DXLXES  ,Standard,-1,14,1,Pleasure,-1,5,Unknown,Not Applicable,Y,9,1000,25-50  ,25000,N,-1,N,-1,1,0,1,1,0,1,0,0,1,46,46,0,0,0,0,1,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,Y,Y,441,5.0,Preferred,N,N,20-50,2006,Y,N,116.6,1,1196.89,2.0,1196.89,10.26
10140,344150505,Standard ,6,Direct Billed to Insured,Pre-paid,N,42388,37,1991,MBNZ 190E        ,Standard,-1,17,1,Pleasure,-1,5,Unknown,Not Applicable,Y,9,1000,100-300,100000,N,-1,N,-1,2,1,1,1,1,0,1,1,2,18,41,1,0,0,0,1,0,0,0,Y,With Driver Training           ,Not Eligible for Good Student Credit,0,Y,N,Y,423,2.5,Hybrid,Y,N,100-200,2006,Y,N,250.16,1,1798.45,2.0,1798.45,7.19
10958,348998904,Preferred,6,Direct Billed to Insured,Installment,N,42995,30,2000,CHEV SILVER1500  ,Standard,-1,12,99,Pleasure,-1,5,Unknown,Passive Disabling-Vehicle Recovery,Y,7,-1,50-100 ,50000,N,-1,Y,500,1,1,0,1,0,1,0,0,1,35,35,0,0,0,1,0,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,N,N,Y,429,2.0,Standard,Y,Y,40-100 ,2006,Y,N,482.3,1,1933.73,2.0,1933.73,4.01
12324,356305903,Standard ,6,Direct Billed to Insured,Installment,N,42995,30,1995,PONT GR AM GT    ,Standard,-1,8,99,Work    ,8,5,Unknown,Not Applicable,Y,9,1000,25-50  ,25000,N,-1,N,-1,1,0,1,1,0,1,0,0,1,29,29,0,0,1,0,0,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,2,N,N,N,429,1.5,Standard,N,N,20-50,2006,N,N,222.6,1,1296.79,2.0,1296.79,5.83
4208,289022716,Standard ,6,Direct Billed to Insured,Pre-paid,N,42470,35,2001,HOND ACCORD LX   ,Standard,-1,11,1,Work    ,1,5,Unknown,Not Applicable,Y,7,5000,25-50  ,25000,N,-1,Y,500,1,0,1,0,0,1,0,0,1,50,50,0,0,0,0,0,1,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,2,N,N,N,424,12.5,Hybrid,N,Y,20-50,2006,Y,N,478.06,1,10935.82,2.0,10935.82,22.88
8594,334195208,Standard ,6,Direct Billed to Insured,Pre-paid,N,43427,31,2000,TYTA SIENNA CE   ,Standard,-1,7,99,Work    ,4,5,Unknown,Passive Disabling-Vehicle Recovery,Y,7,1000,25-50  ,25000,N,-1,Y,500,1,1,0,0,1,1,0,0,1,37,37,0,0,0,1,0,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,434,3.5,Non-standard,Y,Y,20-50,2006,Y,N,320.12,1,16880.92,2.0,16880.92,52.73
11422,351661104,Standard ,6,Direct Billed to Insured,Installment,N,43173,30,1994,GMC  SIERRA1500  ,Standard,-1,8,1,Pleasure,-1,5,Unknown,Not Applicable,N,9,25000,25-50  ,25000,N,-1,N,-1,1,1,0,1,0,0,0,1,1,18,18,1,0,0,0,0,0,0,0,Y,Without Driver Training        ,Not Eligible for Good Student Credit,0,N,Y,Y,431,2.0,Preferred,N,N,20-50,2006,Y,N,414.46,1,469.46,2.0,469.46,1.13
