,PolicyNo,Policy_Company,Policy_Installment_Term,Policy_Billing_Code,Policy_Method_Of_Payment,Policy_Reinstatement_Fee_Indicator,Policy_Zip_Code_Garaging_Location,Vehicle_Territory,Vehicle_Make_Year,Vehicle_Make_Description,Vehicle_Performance,Vehicle_New_Cost_Amount,Vehicle_Symbol,Vehicle_Number_Of_Drivers_Assigned,Vehicle_Usage,Vehicle_Miles_To_Work,Vehicle_Days_Per_Week_Driven,Vehicle_Annual_Miles,Vehicle_Anti_Theft_Device,Vehicle_Passive_Restraint,Vehicle_Age_In_Years,Vehicle_Med_Pay_Limit,Vehicle_Bodily_Injury_Limit,Vehicle_Physical_Damage_Limit,Vehicle_Comprehensive_Coverage_Indicator,Vehicle_Comprehensive_Coverage_Limit,Vehicle_Collision_Coverage_Indicator,Vehicle_Collision_Coverage_Deductible,Driver_Total,Driver_Total_Male,Driver_Total_Female,Driver_Total_Single,Driver_Total_Married,Driver_Total_Related_To_Insured_Self,Driver_Total_Related_To_Insured_Spouse,Driver_Total_Related_To_Insured_Child,Driver_Total_Licensed_In_State,Driver_Minimum_Age,Driver_Maximum_Age,Driver_Total_Teenager_Age_15_19,Driver_Total_College_Ages_20_23,Driver_Total_Young_Adult_Ages_24_29,Driver_Total_Low_Middle_Adult_Ages_30_39,Driver_Total_Middle_Adult_Ages_40_49,Driver_Total_Adult_Ages_50_64,Driver_Total_Senior_Ages_65_69,Driver_Total_Upper_Senior_Ages_70_plus,Vehicle_Youthful_Driver_Indicator,Vehicle_Youthful_Driver_Training_Code,Vehicle_Youthful_Good_Student_Code,Vehicle_Driver_Points,Vehicle_Safe_Driver_Discount_Indicator,EEA_Liability_Coverage_Only_Indicator,EEA_Multi_Auto_Policies_Indicator,EEA_Policy_Zip_Code_3,EEA_Policy_Tenure,EEA_Agency_Type,EEA_Packaged_Policy_Indicator,EEA_Full_Coverage_Indicator,EEA_Prior_Bodily_Injury_Limit,EEA_PolicyYear,SYS_Renewed,SYS_New_Business,Annual_Premium,Claim_Count,Loss_Amount,Frequency,Severity,Loss_Ratio
2575,251025239,Standard ,6,Direct Billed to Insured,Pre-paid,Y,52231,31,2000,FORD F150 WORK   ,Standard,-1,8,99,Pleasure,-1,5,Unknown,Not Applicable,Y,7,1000,100-300,50000,N,-1,Y,500,2,1,1,0,2,1,1,0,2,38,42,0,0,0,1,1,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,522,18.7,Non-standard,Y,Y,100-200,2006,Y,N,338.14,1,2000.03,2.0,2000.03,5.91
11088,349718705,Standard ,6,Direct Billed to Insured,Pre-paid,N,43884,31,2002,FORD ESCAPE XLT  ,Intermediate,-1,8,1,Work    ,10,5,Unknown,Passive Disabling-Vehicle Recovery,Y,5,5000,50-100 ,50000,N,-1,Y,500,1,0,1,0,0,0,0,1,1,41,41,0,0,0,0,1,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,N,N,Y,438,2.5,Non-standard,Y,Y,40-100 ,2006,Y,N,398.56,1,4158.92,2.0,4158.92,10.43
7724,327369607,Standard ,6,Direct Billed to Insured,Pre-paid,N,42450,19,2003,HONDA PILOT      ,Standard,-1,16,1,Pleasure,-1,5,Unknown,Passive Disabling-Vehicle Recovery,Y,4,1000,100-300,100000,N,-1,Y,500,2,1,1,0,2,1,1,0,2,51,59,0,0,0,0,0,2,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,424,3.5,Hybrid,Y,Y,100-200,2006,Y,N,427.18,1,2591.9,2.0,2591.9,6.07
14604,365891301,Standard ,6,Direct Billed to Insured,Pre-paid,N,42610,31,1991,LINC CONT EXEC   ,Standard,-1,11,99,Pleasure,-1,5,Unknown,Not Applicable,Y,9,1000,100-300,50000,N,-1,N,-1,1,1,0,0,1,1,0,0,1,43,43,0,0,0,0,1,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,426,0.5,Preferred,Y,N,100-200,2006,Y,N,202.46,1,1523.05,2.0,1523.05,7.52
8962,336628104,Standard ,12,Premium Finance,Pre-paid,N,42462,35,1992,CADI DEVILLE     ,Standard,-1,12,99,Pleasure,-1,5,Unknown,Alarm Only,Y,9,5000,100-300,100000,N,-1,N,-1,1,1,0,1,0,1,0,0,1,44,44,0,0,0,0,1,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,424,3.0,Standard,N,N,100-200,2006,N,N,95.12,3,158.05,10.84206722081677,52.68333333333334,1.66
5669,307919612,Standard ,6,Direct Billed to Insured,Installment,N,42660,13,2003,DODG RAM PU1500  ,Standard,-1,11,99,Work    ,7,5,Unknown,Not Applicable,Y,5,-1,25-50  ,25000,N,-1,Y,500,1,1,0,0,0,1,0,0,1,43,43,0,0,0,0,1,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,N,426,6.0,Non-standard,N,Y,20-50,2006,Y,N,514.1,1,2356.73,2.0,2356.73,4.58
15131,368111603,Preferred,12,Premium Finance,Pre-paid,Y,44064,31,2005,CHRY 300 TOURIN  ,Intermediate,-1,17,1,Work    ,5,5,Unknown,Not Applicable,Y,3,1000,,-1,Y,100000,Y,500,1,0,1,0,1,0,1,0,1,36,36,0,0,0,1,0,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,2,N,N,Y,440,1.0,Preferred,N,Y,,2006,N,N,2186.78,1,4295.69,1.0,4295.69,1.96
1326,212309123,Preferred,6,Direct Billed to Insured,Installment,N,42626,30,1996,NSSN SENTRA      ,Standard,-1,13,2,Pleasure,-1,5,Unknown,Not Applicable,Y,9,5000,50-100 ,25000,N,-1,Y,250,1,0,1,0,0,1,0,0,1,81,81,0,0,0,0,0,0,0,1,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,N,426,11.5,Hybrid,N,Y,40-100 ,2006,Y,N,510.92,1,244.43,2.0,244.43,0.48
13598,362117902,Standard ,6,Direct Billed to Insured,Installment,N,43046,35,2001,CHEV TAHOE       ,Standard,-1,12,99,Work    ,14,5,Unknown,Not Applicable,Y,7,-1,25-50  ,25000,N,-1,Y,500,2,1,1,0,0,1,0,0,2,36,36,0,0,0,2,0,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,N,N,Y,430,1.0,Non-standard,Y,Y,20-50,2006,Y,N,366.76,1,1604.62,2.0,1604.62,4.38
12043,354879704,Standard ,6,Direct Billed to Insured,Installment,N,43001,35,2006,FORD F-250 SUPE  ,Standard,-1,17,99,Pleasure,-1,5,Unknown,Alarm Only,Y,1,-1,100-300,100000,N,-1,Y,500,1,1,0,0,1,1,0,0,1,42,42,0,0,0,0,1,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,N,N,Y,430,2.0,Hybrid,Y,Y,100-200,2006,Y,N,560.74,1,1361.77,2.0,1361.77,2.43
