,PolicyNo,Policy_Company,Policy_Installment_Term,Policy_Billing_Code,Policy_Method_Of_Payment,Policy_Reinstatement_Fee_Indicator,Policy_Zip_Code_Garaging_Location,Vehicle_Territory,Vehicle_Make_Year,Vehicle_Make_Description,Vehicle_Performance,Vehicle_New_Cost_Amount,Vehicle_Symbol,Vehicle_Number_Of_Drivers_Assigned,Vehicle_Usage,Vehicle_Miles_To_Work,Vehicle_Days_Per_Week_Driven,Vehicle_Annual_Miles,Vehicle_Anti_Theft_Device,Vehicle_Passive_Restraint,Vehicle_Age_In_Years,Vehicle_Med_Pay_Limit,Vehicle_Bodily_Injury_Limit,Vehicle_Physical_Damage_Limit,Vehicle_Comprehensive_Coverage_Indicator,Vehicle_Comprehensive_Coverage_Limit,Vehicle_Collision_Coverage_Indicator,Vehicle_Collision_Coverage_Deductible,Driver_Total,Driver_Total_Male,Driver_Total_Female,Driver_Total_Single,Driver_Total_Married,Driver_Total_Related_To_Insured_Self,Driver_Total_Related_To_Insured_Spouse,Driver_Total_Related_To_Insured_Child,Driver_Total_Licensed_In_State,Driver_Minimum_Age,Driver_Maximum_Age,Driver_Total_Teenager_Age_15_19,Driver_Total_College_Ages_20_23,Driver_Total_Young_Adult_Ages_24_29,Driver_Total_Low_Middle_Adult_Ages_30_39,Driver_Total_Middle_Adult_Ages_40_49,Driver_Total_Adult_Ages_50_64,Driver_Total_Senior_Ages_65_69,Driver_Total_Upper_Senior_Ages_70_plus,Vehicle_Youthful_Driver_Indicator,Vehicle_Youthful_Driver_Training_Code,Vehicle_Youthful_Good_Student_Code,Vehicle_Driver_Points,Vehicle_Safe_Driver_Discount_Indicator,EEA_Liability_Coverage_Only_Indicator,EEA_Multi_Auto_Policies_Indicator,EEA_Policy_Zip_Code_3,EEA_Policy_Tenure,EEA_Agency_Type,EEA_Packaged_Policy_Indicator,EEA_Full_Coverage_Indicator,EEA_Prior_Bodily_Injury_Limit,EEA_PolicyYear,SYS_Renewed,SYS_New_Business,Annual_Premium,Claim_Count,Loss_Amount,Frequency,Severity,Loss_Ratio
9339,339170506,Preferred,6,Direct Billed to Insured,Pre-paid,N,43369,31,2003,DODG DAKOTA-SXT  ,Standard,-1,13,1,Farm    ,-1,5,Unknown,Passive Disabling-Vehicle Recovery,Y,4,-1,250-500,250000,N,-1,Y,500,1,1,0,0,1,1,0,0,1,67,67,0,0,0,0,0,0,1,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,N,433,3.0,Standard,N,Y,100-400,2006,Y,N,492.9,1,1898.99,2.0,1898.99,3.85
15780,370544901,Standard ,6,Direct Billed to Insured,Installment,N,42635,30,1988,PLYM COLT DL     ,Standard,-1,11,1,Pleasure,-1,5,Unknown,Not Applicable,N,9,5000,100-300,100000,N,-1,N,-1,1,1,0,1,0,0,0,1,1,19,19,1,0,0,0,0,0,0,0,Y,With Driver Training           ,Not Eligible for Good Student Credit,0,N,N,Y,426,0.0,Hybrid,Y,N,100-200,2006,Y,Y,413.4,1,1372.03,2.0,1372.03,3.32
394,182000031,Standard ,6,Direct Billed to Insured,Installment,Y,42980,30,1995,FORD EXPLORER    ,Standard,-1,6,1,Work    ,10,5,Unknown,Not Applicable,N,9,5000,100-300,50000,N,-1,Y,500,1,0,1,0,0,1,0,0,1,56,56,0,0,0,0,0,1,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,N,429,15.2,Standard,N,Y,100-200,2006,Y,N,315.88,1,54.5,2.0,54.5,0.17
10741,347694904,Preferred,6,Direct Billed to Insured,Installment,N,43671,31,1992,CHEV PICKUP1500  ,Standard,-1,5,99,Work    ,12,5,Unknown,Not Applicable,Y,9,5000,50-100 ,35000,N,-1,Y,250,1,1,0,0,0,1,0,0,1,36,36,0,0,0,1,0,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,N,N,N,436,2.2,Non-standard,N,Y,40-100 ,2006,Y,N,583.0,1,339.28,2.0,339.28,0.58
15159,368198502,Standard ,6,Direct Billed to Insured,Installment,N,42399,30,2001,DODG RAM PU1500  ,Standard,-1,18,99,Work    ,10,5,Unknown,Not Applicable,Y,7,1000,50-100 ,50000,N,-1,Y,500,2,2,0,0,1,1,0,1,2,35,61,0,0,0,1,0,1,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,423,1.0,Hybrid,Y,Y,40-100 ,2006,Y,N,530.0,2,68525.42,4.0,34262.71,129.29
1148,205935539,Standard ,6,Direct Billed to Insured,Installment,N,43565,17,2002,CHEV IMPALA      ,Standard,-1,11,1,Work    ,13,5,Unknown,Passive Disabling-Vehicle Recovery,Y,5,5000,50-100 ,35000,N,-1,Y,250,1,0,1,0,1,1,0,0,1,59,59,0,0,0,0,0,1,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,N,435,27.1,Non-standard,N,Y,40-100 ,2006,Y,N,471.7,1,27.25,2.0,27.25,0.06
2147,235396320,Standard ,6,Direct Billed to Insured,Installment,N,42527,35,2003,CHEV SILVER1500  ,Standard,-1,12,1,Work    ,35,5,Unknown,Alarm Only,Y,4,10000,100-300,50000,N,-1,Y,500,1,1,0,0,1,1,0,0,1,62,62,0,0,0,0,0,1,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,425,10.0,Non-standard,Y,Y,100-200,2006,Y,N,562.86,1,3094.41,2.0,3094.41,5.5
2135,234988240,Standard ,6,Direct Billed to Insured,Installment,N,42640,31,1998,CHEV S10 PICKUP  ,Standard,-1,8,2,Pleasure,-1,5,Unknown,Not Applicable,Y,9,5000,100-300,50000,N,-1,N,-1,2,2,0,1,1,1,0,1,2,18,47,1,0,0,0,1,0,0,0,Y,With Driver Training           ,Not Eligible for Good Student Credit,0,Y,N,Y,426,21.5,Standard,Y,N,100-200,2006,Y,N,339.2,1,54.5,2.0,54.5,0.16
13605,362146002,Standard ,6,Direct Billed to Insured,Installment,N,43418,31,2005,CHEV TAHOE LS-L  ,Standard,-1,13,99,Farm    ,-1,5,Unknown,Passive Disabling-Vehicle Recovery,Y,2,1000,50-100 ,50000,N,-1,Y,500,2,1,1,0,2,1,1,0,2,26,27,0,0,2,0,0,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,434,1.0,Hybrid,Y,Y,40-100 ,2006,Y,N,369.94,1,408.1,2.0,408.1,1.1
14485,365436502,Standard ,6,Direct Billed to Insured,Installment,N,44124,31,1997,MERC MNTNR AWD   ,Standard,-1,10,1,Pleasure,-1,5,Unknown,Passive Disabling-Vehicle Recovery,Y,9,5000,50-100 ,50000,N,-1,Y,500,1,0,1,1,0,1,0,0,1,36,36,0,0,0,1,0,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,N,N,Y,441,1.0,Non-standard,N,Y,40-100 ,2006,Y,N,252.28,1,3237.3,2.0,3237.3,12.83
