,PolicyNo,Policy_Company,Policy_Installment_Term,Policy_Billing_Code,Policy_Method_Of_Payment,Policy_Reinstatement_Fee_Indicator,Policy_Zip_Code_Garaging_Location,Vehicle_Territory,Vehicle_Make_Year,Vehicle_Make_Description,Vehicle_Performance,Vehicle_New_Cost_Amount,Vehicle_Symbol,Vehicle_Number_Of_Drivers_Assigned,Vehicle_Usage,Vehicle_Miles_To_Work,Vehicle_Days_Per_Week_Driven,Vehicle_Annual_Miles,Vehicle_Anti_Theft_Device,Vehicle_Passive_Restraint,Vehicle_Age_In_Years,Vehicle_Med_Pay_Limit,Vehicle_Bodily_Injury_Limit,Vehicle_Physical_Damage_Limit,Vehicle_Comprehensive_Coverage_Indicator,Vehicle_Comprehensive_Coverage_Limit,Vehicle_Collision_Coverage_Indicator,Vehicle_Collision_Coverage_Deductible,Driver_Total,Driver_Total_Male,Driver_Total_Female,Driver_Total_Single,Driver_Total_Married,Driver_Total_Related_To_Insured_Self,Driver_Total_Related_To_Insured_Spouse,Driver_Total_Related_To_Insured_Child,Driver_Total_Licensed_In_State,Driver_Minimum_Age,Driver_Maximum_Age,Driver_Total_Teenager_Age_15_19,Driver_Total_College_Ages_20_23,Driver_Total_Young_Adult_Ages_24_29,Driver_Total_Low_Middle_Adult_Ages_30_39,Driver_Total_Middle_Adult_Ages_40_49,Driver_Total_Adult_Ages_50_64,Driver_Total_Senior_Ages_65_69,Driver_Total_Upper_Senior_Ages_70_plus,Vehicle_Youthful_Driver_Indicator,Vehicle_Youthful_Driver_Training_Code,Vehicle_Youthful_Good_Student_Code,Vehicle_Driver_Points,Vehicle_Safe_Driver_Discount_Indicator,EEA_Liability_Coverage_Only_Indicator,EEA_Multi_Auto_Policies_Indicator,EEA_Policy_Zip_Code_3,EEA_Policy_Tenure,EEA_Agency_Type,EEA_Packaged_Policy_Indicator,EEA_Full_Coverage_Indicator,EEA_Prior_Bodily_Injury_Limit,EEA_PolicyYear,SYS_Renewed,SYS_New_Business,Annual_Premium,Claim_Count,Loss_Amount,Frequency,Severity,Loss_Ratio
17270,374728502,Standard ,6,Direct Billed to Insured,Installment,N,42359,35,2003,CHEV CAVLRLSSPT  ,Standard,-1,16,1,Work    ,20,5,Unknown,Passive Disabling-Vehicle Recovery,Y,5,5000,50-100 ,100000,N,-1,Y,500,2,0,2,2,0,1,0,1,2,24,45,0,0,1,0,1,0,0,0,Y,With or Without Driver Training,Not Eligible for Good Student Credit,0,N,N,Y,423,0.5,Hybrid,N,Y,40-100 ,2006,Y,N,657.95,1,12860.17,2.290950744558992,12860.17,19.55
7785,327875308,Standard ,6,Direct Billed to Insured,Pre-paid,N,43368,31,2003,FORD F150 SCAB   ,Standard,-1,14,99,Farm    ,-1,5,Unknown,Passive Disabling-Vehicle Recovery,Y,4,50000,100-300,50000,N,-1,Y,500,1,0,1,1,0,1,0,0,1,25,25,0,0,1,0,0,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,433,4.0,Hybrid,Y,Y,100-200,2006,Y,N,352.98,1,4175.05,2.0,4175.05,11.83
6124,313108211,Standard ,6,Direct Billed to Insured,Pre-paid,N,42373,35,1994,FORD TAURUS GL   ,Standard,-1,4,1,Pleasure,-1,5,Unknown,Active Disabling,Y,9,5000,25-50  ,25000,N,-1,Y,250,1,0,1,0,0,1,0,0,1,67,67,0,0,0,0,0,0,1,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,N,423,5.5,Preferred,N,Y,20-50,2006,Y,N,267.12,1,2893.95,2.0,2893.95,10.83
16336,372001901,Standard ,6,Direct Billed to Insured,Pre-paid,Y,42385,35,1997,TYTA COROLLA DX  ,Standard,-1,14,1,Work    ,10,5,Unknown,Not Applicable,Y,9,1000,100-300,50000,N,-1,N,-1,1,1,0,0,1,1,0,0,1,57,57,0,0,0,0,0,1,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,N,Y,Y,423,0.3,Preferred,N,N,100-200,2006,N,N,89.59,1,3253.26,4.022526146419952,3253.26,36.31
12445,356946203,Standard ,6,Direct Billed to Insured,Installment,N,42879,35,1999,DODG DURANGO     ,Standard,14000,16,1,Pleasure,-1,5,Unknown,Alarm Only,Y,8,5000,100-300,50000,N,-1,Y,500,2,1,1,0,2,1,1,0,2,52,55,0,0,0,0,0,2,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,N,N,Y,428,1.5,Non-standard,Y,Y,100-200,2006,Y,N,452.62,1,54.5,2.0,54.5,0.12
3920,284466522,Standard ,6,Direct Billed to Insured,Installment,Y,43432,31,1995,JEEP GR CHR LTD  ,Standard,-1,17,1,Pleasure,-1,5,Unknown,Not Applicable,N,9,5000,25-50  ,25000,N,-1,Y,500,1,0,1,0,1,0,1,0,1,67,67,0,0,0,0,0,0,1,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,434,8.3,Non-standard,N,Y,20-50,2006,N,N,142.71,1,10026.7,5.577244841048524,10026.7,70.26
15028,367718501,Standard ,12,Direct Billed to Insured,Pre-paid,N,42898,30,2006,FORD F-150 SUPE  ,Standard,-1,15,1,Pleasure,-1,5,Unknown,Passive Disabling-Vehicle Recovery,Y,2,10000,25-50  ,25000,N,-1,N,-1,1,1,0,0,1,1,0,0,1,68,68,0,0,0,0,0,0,1,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,N,Y,Y,428,1.0,Hybrid,N,N,20-50,2006,Y,N,275.6,1,460.31,1.0,460.31,1.67
16360,372061201,Standard ,6,Direct Billed to Insured,Pre-paid,N,42385,35,1998,DODG GRCARLE-ES  ,Standard,-1,10,1,Work    ,11,5,Unknown,Not Applicable,Y,9,5000,100-300,50000,N,-1,Y,500,1,0,1,0,1,0,1,0,1,37,37,0,0,0,1,0,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,1,N,N,Y,423,0.5,Preferred,N,Y,100-200,2006,N,N,408.86,1,4268.42,2.03334688897926,4268.42,10.44
14848,367050601,Standard ,6,Direct Billed to Insured,Installment,N,42922,35,1996,FORD EXPLORER    ,Standard,-1,7,1,Pleasure,-1,5,Unknown,Not Applicable,Y,9,1000,100-300,50000,N,-1,N,-1,1,0,1,0,0,1,0,0,1,53,53,0,0,0,0,0,1,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,1,N,N,Y,429,0.5,Hybrid,Y,N,100-200,2006,Y,N,157.94,1,7789.3,2.0,7789.3,49.32
10128,344089106,Standard ,6,Direct Billed to Insured,Pre-paid,N,42851,35,2004,JEEP WRANGLER X  ,Standard,-1,10,1,Farm    ,-1,5,Unknown,Not Applicable,Y,4,10000,250-500,100000,N,-1,Y,500,1,1,0,0,1,1,0,0,1,54,54,0,0,0,0,0,1,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,428,3.0,Preferred,Y,Y,100-400,2006,Y,N,378.42,1,1417.11,2.0,1417.11,3.74
8650,334636507,Standard ,6,Direct Billed to Insured,Pre-paid,N,43987,31,2001,FORD TAURUS SES  ,Standard,-1,11,1,Pleasure,-1,5,Unknown,Not Applicable,Y,7,1000,25-50  ,25000,N,-1,Y,500,1,1,0,1,0,0,0,1,1,21,21,0,1,0,0,0,0,0,0,Y,With or Without Driver Training,Not Eligible for Good Student Credit,0,Y,N,Y,439,3.5,Standard,Y,Y,20-50,2006,Y,N,687.94,1,6195.29,2.0,6195.29,9.01
18234,378247600,Standard ,6,Direct Billed to Insured,Installment,N,42878,35,1989,FORD RANGER      ,Standard,-1,10,1,Pleasure,-1,5,Unknown,Not Applicable,N,9,1000,100-300,50000,N,-1,N,-1,1,0,1,1,0,1,0,0,1,37,37,0,0,0,1,0,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,N,N,Y,428,0.0,Standard,N,N,100-200,2006,Y,Y,175.96,1,11490.07,2.0,11490.07,65.3
6871,319994607,Standard ,12,Premium Finance,Pre-paid,N,42518,19,1999,JEEP GRCHER LAR  ,Standard,-1,13,99,Work    ,10,5,Unknown,Not Applicable,Y,9,-1,50-100 ,50000,N,-1,Y,500,1,1,0,0,1,1,0,0,1,36,36,0,0,0,1,0,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,425,4.8,Hybrid,Y,Y,40-100 ,2006,N,N,389.1,1,8389.19,2.172496198131653,8389.19,21.56
2319,241021122,Standard ,6,Direct Billed to Insured,Installment,Y,44108,31,1993,FORD RANGER      ,Standard,-1,5,99,Work    ,11,5,Unknown,Not Applicable,N,9,1000,25-50  ,25000,N,-1,Y,500,1,1,0,0,0,1,0,0,1,48,48,0,0,0,0,1,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,1,N,N,Y,441,11.3,Preferred,Y,Y,20-50,2006,Y,N,318.0,1,54.5,2.0,54.5,0.17
6801,319418109,Standard ,6,Direct Billed to Insured,Installment,Y,43001,35,1995,TYTA CAMRY DX    ,Standard,-1,11,1,Pleasure,-1,5,Unknown,Alarm Only,Y,9,-1,50-100 ,25000,N,-1,N,-1,1,0,1,1,0,0,0,1,1,20,20,0,1,0,0,0,0,0,0,Y,Without Driver Training        ,Not Eligible for Good Student Credit,1,N,N,Y,430,4.1,Hybrid,Y,N,40-100 ,2006,Y,N,349.8,1,826.22,2.0,826.22,2.36
17178,374464000,Standard ,6,Direct Billed to Insured,Pre-paid,N,43980,31,2003,FORD F150 SCAB   ,Standard,-1,12,99,Work    ,14,5,Unknown,Passive Disabling-Vehicle Recovery,Y,4,2000,100-300,100000,N,-1,Y,500,2,2,0,1,1,1,0,1,2,37,61,0,0,0,1,0,1,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,N,N,Y,439,0.0,Hybrid,Y,Y,100-200,2006,Y,Y,495.02,1,8713.73,2.0,8713.73,17.6
15980,371089801,Standard ,6,Direct Billed to Insured,Installment,N,42781,31,1999,DODG CARA SE-SP  ,Standard,-1,8,1,Farm    ,-1,5,Unknown,Not Applicable,Y,8,5000,50-100 ,50000,N,-1,Y,500,1,0,1,0,1,1,0,0,1,53,53,0,0,0,0,0,1,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,N,N,Y,427,0.5,Standard,Y,Y,40-100 ,2006,Y,N,309.52,1,1637.19,2.0,1637.19,5.29
15850,370723700,Standard ,6,Direct Billed to Insured,Installment,N,43427,31,2001,GMC  SIERRA1500  ,Standard,-1,12,1,Pleasure,-1,5,Unknown,Passive Disabling-Vehicle Recovery,Y,6,-1,25-50  ,25000,N,-1,Y,250,1,1,0,1,0,1,0,0,1,56,56,0,0,0,0,0,1,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,N,N,Y,434,0.0,Non-standard,N,Y,20-50,2006,Y,Y,266.06,1,11982.7,2.0,11982.7,45.04
7184,322996209,Standard ,6,Direct Billed to Insured,Pre-paid,N,44947,32,1996,TYTA CAMRY       ,Standard,-1,13,1,Pleasure,-1,5,Unknown,Alarm Only,Y,9,-1,,-1,Y,300000,Y,1000,1,1,0,0,0,1,0,0,1,70,70,0,0,0,0,0,0,0,1,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,N,449,4.5,Preferred,N,Y,,2006,Y,N,338.14,1,13704.56,2.0,13704.56,40.53
1812,225534422,Standard ,6,Direct Billed to Insured,Pre-paid,N,43046,35,2000,TYTA TUNDRA SR5  ,Standard,-1,16,99,Work    ,8,5,Unknown,Alarm Only,Y,7,5000,100-300,50000,N,-1,Y,500,2,1,1,0,2,1,1,0,2,24,26,0,0,2,0,0,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,1,N,N,N,430,11.0,Standard,N,Y,100-200,2006,Y,N,578.76,1,542.1,2.0,542.1,0.94
83,168680632,Standard ,6,Direct Billed to Insured,Installment,N,43965,31,2004,CHEV SILVERADO   ,Standard,-1,13,1,Pleasure,-1,5,Unknown,Passive Disabling-Vehicle Recovery,Y,3,-1,100-300,50000,N,-1,Y,500,1,1,0,0,1,1,0,0,1,66,66,0,0,0,0,0,0,1,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,439,16.0,Preferred,Y,Y,100-200,2006,Y,N,401.74,1,846.41,2.0,846.41,2.11
12084,355115003,Standard ,6,Direct Billed to Insured,Installment,N,43648,31,1998,HOND CIVIC EX    ,Standard,-1,14,99,Pleasure,-1,5,Unknown,Not Applicable,Y,9,-1,25-50  ,25000,N,-1,Y,500,1,0,1,0,1,1,0,0,1,27,27,0,0,1,0,0,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,N,N,Y,436,1.5,Non-standard,Y,Y,20-50,2006,Y,N,351.92,1,2047.38,2.0,2047.38,5.82
7399,324753709,Standard ,6,Direct Billed to Insured,Installment,N,42470,35,2002,CHEV IMPALA      ,Standard,-1,11,1,Business,-1,5,Unknown,Passive Disabling-Vehicle Recovery,Y,6,1000,100-300,100000,N,-1,Y,500,1,0,1,0,1,1,0,0,1,55,55,0,0,0,0,0,1,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,424,4.5,Hybrid,Y,Y,100-200,2006,Y,N,486.54,1,54.5,2.0,54.5,0.11
