,PolicyNo,Policy_Company,Policy_Installment_Term,Policy_Billing_Code,Policy_Method_Of_Payment,Policy_Reinstatement_Fee_Indicator,Policy_Zip_Code_Garaging_Location,Vehicle_Territory,Vehicle_Make_Year,Vehicle_Make_Description,Vehicle_Performance,Vehicle_New_Cost_Amount,Vehicle_Symbol,Vehicle_Number_Of_Drivers_Assigned,Vehicle_Usage,Vehicle_Miles_To_Work,Vehicle_Days_Per_Week_Driven,Vehicle_Annual_Miles,Vehicle_Anti_Theft_Device,Vehicle_Passive_Restraint,Vehicle_Age_In_Years,Vehicle_Med_Pay_Limit,Vehicle_Bodily_Injury_Limit,Vehicle_Physical_Damage_Limit,Vehicle_Comprehensive_Coverage_Indicator,Vehicle_Comprehensive_Coverage_Limit,Vehicle_Collision_Coverage_Indicator,Vehicle_Collision_Coverage_Deductible,Driver_Total,Driver_Total_Male,Driver_Total_Female,Driver_Total_Single,Driver_Total_Married,Driver_Total_Related_To_Insured_Self,Driver_Total_Related_To_Insured_Spouse,Driver_Total_Related_To_Insured_Child,Driver_Total_Licensed_In_State,Driver_Minimum_Age,Driver_Maximum_Age,Driver_Total_Teenager_Age_15_19,Driver_Total_College_Ages_20_23,Driver_Total_Young_Adult_Ages_24_29,Driver_Total_Low_Middle_Adult_Ages_30_39,Driver_Total_Middle_Adult_Ages_40_49,Driver_Total_Adult_Ages_50_64,Driver_Total_Senior_Ages_65_69,Driver_Total_Upper_Senior_Ages_70_plus,Vehicle_Youthful_Driver_Indicator,Vehicle_Youthful_Driver_Training_Code,Vehicle_Youthful_Good_Student_Code,Vehicle_Driver_Points,Vehicle_Safe_Driver_Discount_Indicator,EEA_Liability_Coverage_Only_Indicator,EEA_Multi_Auto_Policies_Indicator,EEA_Policy_Zip_Code_3,EEA_Policy_Tenure,EEA_Agency_Type,EEA_Packaged_Policy_Indicator,EEA_Full_Coverage_Indicator,EEA_Prior_Bodily_Injury_Limit,EEA_PolicyYear,SYS_Renewed,SYS_New_Business,Annual_Premium,Claim_Count,Loss_Amount,Frequency,Severity,Loss_Ratio
4369,291189815,Standard ,6,Direct Billed to Insured,Installment,N,43617,31,2005,SATN RELAY       ,Standard,-1,10,99,Pleasure,-1,5,Unknown,Passive Disabling-Vehicle Recovery,Y,2,1000,100-300,50000,N,-1,Y,250,2,1,1,0,2,1,1,0,2,37,40,0,0,0,1,1,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,436,7.0,Hybrid,Y,Y,100-200,2006,Y,N,457.92,1,1519.14,2.0,1519.14,3.32
17057,374131801,Standard ,6,Direct Billed to Insured,Pre-paid,N,42385,35,2006,CHRY 300C        ,High,-1,20,1,Farm    ,-1,5,Unknown,Passive Disabling-Vehicle Recovery,Y,2,10000,100-300,50000,N,-1,Y,500,1,0,1,0,0,0,0,0,1,36,36,0,0,0,1,0,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,N,N,Y,423,0.5,Preferred,N,Y,100-200,2006,Y,N,581.94,1,2874.44,2.0,2874.44,4.94
4830,298012814,Standard ,6,Direct Billed to Insured,Installment,N,42470,35,1999,HOND PASPTLX-EX  ,Standard,-1,15,1,Work    ,10,5,Unknown,Passive Disabling-Vehicle Recovery,Y,9,10000,,-1,Y,100000,Y,250,1,1,0,0,1,1,0,0,1,68,68,0,0,0,0,0,0,1,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,2,N,N,Y,424,7.0,Non-standard,N,Y,,2006,Y,N,651.9,1,38.15,2.0,38.15,0.06
5263,303094616,Standard ,6,Direct Billed to Insured,Installment,N,43065,27,2000,DODG STRATUS SE  ,Standard,-1,12,1,Pleasure,-1,5,Unknown,Alarm Only,Y,8,5000,25-50  ,25000,N,-1,Y,500,1,0,1,0,1,0,1,0,1,39,39,0,0,0,1,0,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,430,6.7,Hybrid,Y,Y,20-50,2006,Y,N,372.06,1,308.37,2.0,308.37,0.83
354,180201330,Standard ,6,Direct Billed to Insured,Installment,N,43050,35,2004,MAZD MPV LX-ES   ,Standard,-1,7,99,Work    ,2,5,Unknown,Passive Disabling-Vehicle Recovery,Y,3,5000,50-100 ,50000,N,-1,Y,500,2,1,1,1,1,0,1,1,2,33,33,0,0,0,2,0,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,430,15.0,Hybrid,Y,Y,40-100 ,2006,Y,N,428.24,1,361.08,2.0,361.08,0.84
13728,362713402,Preferred,6,Direct Billed to Insured,Installment,N,42846,35,2005,HOND ELEMENT EX  ,Standard,-1,14,1,Work    ,35,5,Unknown,Passive Disabling-Vehicle Recovery,Y,2,5000,,-1,Y,75000,Y,500,1,0,1,1,0,1,0,0,1,45,45,0,0,0,0,1,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,1,N,N,Y,428,1.2,Preferred,Y,Y,,2006,Y,N,958.24,1,5431.74,2.0,5431.74,5.67
15840,370699200,Standard ,6,Direct Billed to Insured,Installment,N,42479,32,2005,CHEV MALIBU LS   ,Standard,-1,14,1,Pleasure,-1,5,Unknown,Passive Disabling-Vehicle Recovery,Y,2,1000,50-100 ,50000,N,-1,Y,500,1,0,1,1,0,1,0,0,1,45,45,0,0,0,0,1,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,424,0.0,Preferred,Y,Y,40-100 ,2006,N,Y,263.91,1,1090.0,3.770739064856712,1090.0,4.13
4318,290502115,Standard ,6,Direct Billed to Insured,Installment,N,44119,31,1997,BUIK LESABRELTD  ,Standard,-1,10,1,Work    ,10,5,Unknown,Not Applicable,Y,9,1000,25-50  ,25000,N,-1,Y,250,1,1,0,0,1,0,1,0,1,64,64,0,0,0,0,0,1,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,441,7.5,Preferred,N,Y,20-50,2006,Y,N,380.54,1,9469.22,2.0,9469.22,24.88
4076,287001015,Standard ,6,Direct Billed to Insured,Pre-paid,N,44156,31,2003,TYTA SEQUOIASR5  ,Standard,-1,12,1,Pleasure,-1,5,Unknown,Active Disabling,Y,4,-1,100-300,50000,N,-1,Y,500,1,0,1,0,1,0,1,0,1,61,61,0,0,0,0,0,1,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,441,7.5,Non-standard,Y,Y,100-200,2006,Y,N,392.2,1,906.61,2.0,906.61,2.31
4662,296023307,Standard ,12,Direct Billed to Insured,Pre-paid,N,43012,30,2007,CHEV SILVERADO   ,Intermediate,-1,12,99,Farm    ,-1,5,Unknown,Passive Disabling-Vehicle Recovery,Y,1,-1,250-500,250000,N,-1,Y,500,2,1,1,0,2,1,1,0,2,31,40,0,0,0,1,1,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,430,7.0,Preferred,Y,Y,100-400,2006,Y,N,601.02,1,3546.98,1.0,3546.98,5.9
