,PolicyNo,Policy_Company,Policy_Installment_Term,Policy_Billing_Code,Policy_Method_Of_Payment,Policy_Reinstatement_Fee_Indicator,Policy_Zip_Code_Garaging_Location,Vehicle_Territory,Vehicle_Make_Year,Vehicle_Make_Description,Vehicle_Performance,Vehicle_New_Cost_Amount,Vehicle_Symbol,Vehicle_Number_Of_Drivers_Assigned,Vehicle_Usage,Vehicle_Miles_To_Work,Vehicle_Days_Per_Week_Driven,Vehicle_Annual_Miles,Vehicle_Anti_Theft_Device,Vehicle_Passive_Restraint,Vehicle_Age_In_Years,Vehicle_Med_Pay_Limit,Vehicle_Bodily_Injury_Limit,Vehicle_Physical_Damage_Limit,Vehicle_Comprehensive_Coverage_Indicator,Vehicle_Comprehensive_Coverage_Limit,Vehicle_Collision_Coverage_Indicator,Vehicle_Collision_Coverage_Deductible,Driver_Total,Driver_Total_Male,Driver_Total_Female,Driver_Total_Single,Driver_Total_Married,Driver_Total_Related_To_Insured_Self,Driver_Total_Related_To_Insured_Spouse,Driver_Total_Related_To_Insured_Child,Driver_Total_Licensed_In_State,Driver_Minimum_Age,Driver_Maximum_Age,Driver_Total_Teenager_Age_15_19,Driver_Total_College_Ages_20_23,Driver_Total_Young_Adult_Ages_24_29,Driver_Total_Low_Middle_Adult_Ages_30_39,Driver_Total_Middle_Adult_Ages_40_49,Driver_Total_Adult_Ages_50_64,Driver_Total_Senior_Ages_65_69,Driver_Total_Upper_Senior_Ages_70_plus,Vehicle_Youthful_Driver_Indicator,Vehicle_Youthful_Driver_Training_Code,Vehicle_Youthful_Good_Student_Code,Vehicle_Driver_Points,Vehicle_Safe_Driver_Discount_Indicator,EEA_Liability_Coverage_Only_Indicator,EEA_Multi_Auto_Policies_Indicator,EEA_Policy_Zip_Code_3,EEA_Policy_Tenure,EEA_Agency_Type,EEA_Packaged_Policy_Indicator,EEA_Full_Coverage_Indicator,EEA_Prior_Bodily_Injury_Limit,EEA_PolicyYear,SYS_Renewed,SYS_New_Business,Annual_Premium,Claim_Count,Loss_Amount,Frequency,Severity,Loss_Ratio
10906,348700103,Preferred,12,Premium Finance,Pre-paid,N,43162,30,2003,DODG NEON SE     ,Standard,-1,16,1,Pleasure,-1,5,Unknown,Not Applicable,Y,4,1000,50-100 ,50000,N,-1,Y,500,1,0,1,0,1,0,1,0,1,31,31,0,0,0,1,0,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,N,N,Y,431,1.9,Non-standard,Y,Y,40-100 ,2006,Y,N,1479.76,1,54.5,1.0,54.5,0.04
16359,372061001,Preferred,12,Premium Finance,Pre-paid,Y,52185,31,2006,HYUN ELANTRA GL  ,Standard,-1,16,1,Pleasure,-1,5,Unknown,Alarm Only,Y,1,1000,25-50  ,25000,N,-1,Y,500,1,0,1,0,1,1,0,0,1,33,33,0,0,0,1,0,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,N,N,Y,521,0.3,Non-standard,Y,Y,20-50,2006,N,N,1381.18,1,635.52,1.0,635.52,0.46
3177,271015518,Standard ,6,Direct Billed to Insured,Pre-paid,N,42873,35,1991,BUIK REGAL LTD   ,Standard,-1,7,1,Pleasure,-1,5,Unknown,Not Applicable,N,9,1000,25-50  ,25000,N,-1,N,-1,1,0,1,0,1,1,0,0,1,56,56,0,0,0,0,0,1,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,428,9.0,Standard,N,N,20-50,2006,Y,N,127.2,1,43.6,2.0,43.6,0.34
4631,295566713,Standard ,6,Direct Billed to Insured,Pre-paid,N,42465,35,2000,MERC SABLE LSPR  ,Standard,-1,10,99,Pleasure,-1,5,Unknown,Passive Disabling-Vehicle Recovery,Y,7,5000,250-500,100000,N,-1,Y,500,1,1,0,0,1,1,0,0,1,48,48,0,0,0,0,1,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,424,6.5,Preferred,Y,Y,100-400,2006,Y,N,361.46,1,54.5,2.0,54.5,0.15
856,197040927,Standard ,6,Direct Billed to Insured,Installment,N,44151,31,2003,DODG NEON        ,Standard,-1,18,1,Pleasure,-1,5,Unknown,Not Applicable,N,5,5000,25-50  ,25000,N,-1,Y,250,1,0,1,1,0,1,0,0,1,53,53,0,0,0,0,0,1,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,1,N,N,Y,441,13.5,Standard,N,Y,20-50,2006,Y,N,655.08,1,734.09,2.0,734.09,1.12
13205,360369804,Standard ,6,Direct Billed to Insured,Installment,N,42884,35,1997,JEEP WRNGLR SPT  ,Standard,-1,15,1,Work    ,15,5,Unknown,Not Applicable,Y,9,1000,25-50  ,25000,N,-1,N,-1,1,0,1,0,1,0,1,0,1,32,32,0,0,0,1,0,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,N,Y,Y,428,1.5,Non-standard,N,N,20-50,2006,Y,N,155.82,1,3222.56,2.0,3222.56,20.68
17694,376003800,Standard ,6,Direct Billed to Insured,Installment,N,42390,37,1998,NSSN SENTRA      ,Standard,-1,14,99,Work    ,20,5,Unknown,Not Applicable,Y,9,-1,25-50  ,25000,N,-1,N,-1,1,1,0,0,1,1,0,0,1,36,36,0,0,0,1,0,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,N,Y,Y,423,0.0,Hybrid,N,N,20-50,2006,Y,Y,168.54,1,3554.93,2.0,3554.93,21.09
12152,355491803,Standard ,6,Direct Billed to Insured,Installment,N,43902,31,2002,CHEV TAHOE       ,Standard,-1,12,1,Farm    ,-1,5,Unknown,Passive Disabling-Vehicle Recovery,Y,5,25000,,-1,Y,75000,Y,500,1,0,1,0,1,0,1,0,1,46,46,0,0,0,0,1,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,439,1.5,Standard,Y,Y,,2006,Y,N,323.3,1,54.5,2.0,54.5,0.17
8249,331489307,Standard ,6,Direct Billed to Insured,Installment,N,42385,35,2004,OLDS ALERO GL    ,Standard,-1,17,1,Pleasure,-1,5,Unknown,Passive Disabling-Vehicle Recovery,Y,3,5000,100-300,50000,N,-1,Y,500,1,0,1,0,1,0,1,0,1,47,47,0,0,0,0,1,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,1,N,N,Y,423,3.5,Preferred,Y,Y,100-200,2006,Y,N,586.18,1,41461.71,2.0,41461.71,70.73
5090,301105015,Standard ,6,Direct Billed to Insured,Installment,Y,42575,31,2001,FORD WINDSTRSEL  ,Standard,-1,13,1,Work    ,4,5,Unknown,Alarm Only,Y,6,5000,50-100 ,50000,N,-1,Y,500,1,0,1,0,0,1,0,0,1,30,30,0,0,0,1,0,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,N,425,6.2,Non-standard,N,Y,40-100 ,2006,Y,N,436.72,1,1886.3,2.0,1886.3,4.32
