,PolicyNo,Policy_Company,Policy_Installment_Term,Policy_Billing_Code,Policy_Method_Of_Payment,Policy_Reinstatement_Fee_Indicator,Policy_Zip_Code_Garaging_Location,Vehicle_Territory,Vehicle_Make_Year,Vehicle_Make_Description,Vehicle_Performance,Vehicle_New_Cost_Amount,Vehicle_Symbol,Vehicle_Number_Of_Drivers_Assigned,Vehicle_Usage,Vehicle_Miles_To_Work,Vehicle_Days_Per_Week_Driven,Vehicle_Annual_Miles,Vehicle_Anti_Theft_Device,Vehicle_Passive_Restraint,Vehicle_Age_In_Years,Vehicle_Med_Pay_Limit,Vehicle_Bodily_Injury_Limit,Vehicle_Physical_Damage_Limit,Vehicle_Comprehensive_Coverage_Indicator,Vehicle_Comprehensive_Coverage_Limit,Vehicle_Collision_Coverage_Indicator,Vehicle_Collision_Coverage_Deductible,Driver_Total,Driver_Total_Male,Driver_Total_Female,Driver_Total_Single,Driver_Total_Married,Driver_Total_Related_To_Insured_Self,Driver_Total_Related_To_Insured_Spouse,Driver_Total_Related_To_Insured_Child,Driver_Total_Licensed_In_State,Driver_Minimum_Age,Driver_Maximum_Age,Driver_Total_Teenager_Age_15_19,Driver_Total_College_Ages_20_23,Driver_Total_Young_Adult_Ages_24_29,Driver_Total_Low_Middle_Adult_Ages_30_39,Driver_Total_Middle_Adult_Ages_40_49,Driver_Total_Adult_Ages_50_64,Driver_Total_Senior_Ages_65_69,Driver_Total_Upper_Senior_Ages_70_plus,Vehicle_Youthful_Driver_Indicator,Vehicle_Youthful_Driver_Training_Code,Vehicle_Youthful_Good_Student_Code,Vehicle_Driver_Points,Vehicle_Safe_Driver_Discount_Indicator,EEA_Liability_Coverage_Only_Indicator,EEA_Multi_Auto_Policies_Indicator,EEA_Policy_Zip_Code_3,EEA_Policy_Tenure,EEA_Agency_Type,EEA_Packaged_Policy_Indicator,EEA_Full_Coverage_Indicator,EEA_Prior_Bodily_Injury_Limit,EEA_PolicyYear,SYS_Renewed,SYS_New_Business,Annual_Premium,Claim_Count,Loss_Amount,Frequency,Severity,Loss_Ratio
4478,292915814,Standard ,6,Direct Billed to Insured,Pre-paid,N,43427,31,1994,MITS MIGHTY MAX  ,Standard,-1,12,1,Work    ,14,5,Unknown,Not Applicable,Y,9,5000,50-100 ,50000,N,-1,Y,500,1,1,0,0,1,1,0,0,1,57,57,0,0,0,0,0,1,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,434,7.0,Non-standard,Y,Y,40-100 ,2006,N,N,346.62,1,2057.16,2.0,2057.16,5.93
14252,364674702,Standard ,6,Direct Billed to Insured,Installment,N,43556,17,1994,HOND ACCORD EX   ,Standard,-1,12,1,Work    ,5,5,Unknown,Not Applicable,Y,9,1000,25-50  ,25000,N,-1,N,-1,1,0,1,1,0,0,0,1,1,20,20,0,1,0,0,0,0,0,0,Y,Without Driver Training        ,Not Eligible for Good Student Credit,0,N,N,Y,435,1.0,Standard,N,N,20-50,2006,Y,N,227.9,2,1688.65,4.0,844.325,7.41
9200,338283908,Standard ,6,Direct Billed to Insured,Installment,N,43178,31,2005,FORD FOCUS ZX4   ,Standard,-1,12,1,Work    ,2,5,Unknown,Not Applicable,Y,2,1000,25-50  ,25000,N,-1,Y,500,1,0,1,1,0,0,0,1,1,30,30,0,0,0,1,0,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,N,N,Y,431,2.7,Standard,Y,Y,20-50,2006,Y,N,520.46,1,3058.08,2.0,3058.08,5.88
6539,317126711,Standard ,6,Direct Billed to Insured,Installment,Y,43397,17,1998,FORD MUST COBRA  ,High,-1,23,1,Work    ,10,5,Unknown,Not Applicable,Y,9,1000,50-100 ,35000,N,-1,Y,500,1,0,1,0,1,1,0,0,1,33,33,0,0,0,1,0,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,433,5.2,Non-standard,Y,Y,40-100 ,2006,Y,N,562.86,1,3536.57,2.0,3536.57,6.28
10403,345708105,Standard ,6,Direct Billed to Insured,Installment,N,42619,36,2000,HOND CIVIC LX    ,Standard,-1,14,1,Work    ,5,5,Unknown,Alarm Only,Y,7,-1,50-100 ,50000,N,-1,Y,250,1,0,1,1,0,1,0,0,1,53,53,0,0,0,0,0,1,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,N,N,Y,426,2.5,Non-standard,N,Y,40-100 ,2006,Y,N,623.28,1,2811.37,2.0,2811.37,4.51
7045,321509409,Preferred,6,Direct Billed to Insured,Installment,Y,42470,35,1994,MERC GR MAR GS   ,Standard,-1,8,99,Work    ,21,5,Unknown,Not Applicable,Y,9,-1,25-50  ,25000,N,-1,Y,500,1,0,1,1,0,1,0,0,1,29,29,0,0,1,0,0,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,1,N,N,N,424,4.1,Hybrid,N,Y,20-50,2006,Y,N,271.84,1,487.19,4.043671653861707,487.19,1.79
14190,364498001,Standard ,6,Direct Billed to Insured,Installment,N,42392,37,1995,FORD EXPLORER    ,Standard,-1,7,1,Work    ,3,5,Unknown,Alarm Only,Y,9,5000,100-300,100000,N,-1,Y,1000,1,0,1,0,0,1,0,0,1,54,54,0,0,0,0,0,1,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,N,N,N,423,0.5,Hybrid,N,Y,100-200,2006,Y,N,295.74,1,10900.0,2.0,10900.0,36.86
15561,369711901,Standard ,6,Direct Billed to Insured,Pre-paid,Y,43097,27,1981,VLVO 240         ,Standard,-1,10,1,Pleasure,-1,5,Unknown,Not Applicable,N,9,-1,50-100 ,50000,N,-1,N,-1,1,1,0,0,0,1,0,0,1,50,50,0,0,0,0,0,1,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,N,N,N,430,0.3,Non-standard,N,N,40-100 ,2006,Y,N,139.92,1,601.91,2.0,601.91,4.3
11759,353366006,Standard ,6,Direct Billed to Insured,Installment,Y,43376,31,1998,CHEV METRO-LSI   ,Standard,-1,14,1,Work    ,20,5,Unknown,Passive Disabling-Vehicle Recovery,Y,9,1000,25-50  ,25000,N,-1,Y,1000,1,0,1,1,0,1,0,0,1,39,39,0,0,0,1,0,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,N,N,N,433,2.3,Preferred,N,Y,20-50,2006,Y,N,359.34,2,1045.47,4.0,522.735,2.91
8328,332095507,Standard ,6,Direct Billed to Insured,Installment,N,42885,35,1996,TYTA CAMRY       ,Standard,-1,13,1,Pleasure,-1,5,Unknown,Passive Disabling-Vehicle Recovery,Y,9,5000,100-300,50000,N,-1,Y,500,1,0,1,1,0,0,0,1,1,19,19,1,0,0,0,0,0,0,0,Y,With Driver Training           ,Eligible for Good Student Credit    ,1,N,N,Y,428,3.5,Non-standard,Y,Y,100-200,2006,Y,N,623.28,1,26505.65,2.0,26505.65,42.53
2869,263965734,Standard ,6,Direct Billed to Insured,Pre-paid,N,43406,31,1999,MERC GRMRLS-LTD  ,Standard,-1,10,1,Pleasure,-1,5,Unknown,Not Applicable,Y,9,1000,25-50  ,25000,N,-1,Y,250,2,1,1,0,2,1,1,0,2,66,66,0,0,0,0,0,0,2,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,434,17.0,Hybrid,Y,Y,20-50,2006,Y,N,349.8,1,22321.58,2.0,22321.58,63.81
5126,301469214,Standard ,6,Direct Billed to Insured,Pre-paid,N,42885,35,1999,FORD F150        ,Standard,-1,5,1,Pleasure,-1,5,Unknown,Not Applicable,Y,8,2000,50-100 ,50000,N,-1,Y,500,1,1,0,0,1,1,0,0,1,62,62,0,0,0,0,0,1,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,428,6.1,Non-standard,N,Y,40-100 ,2006,Y,N,275.6,1,321.55,2.0,321.55,1.17
4087,287106515,Standard ,6,Direct Billed to Insured,Pre-paid,N,42873,35,2002,CHEV S10 PICKUP  ,Standard,-1,18,99,Pleasure,-1,5,Unknown,Passive Disabling-Vehicle Recovery,Y,5,-1,25-50  ,25000,N,-1,Y,500,1,1,0,0,0,1,0,0,1,48,48,0,0,0,0,1,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,428,7.5,Preferred,Y,Y,20-50,2006,Y,N,490.78,1,3968.23,2.0,3968.23,8.09
17589,375624801,Standard ,12,Premium Finance,Pre-paid,N,42466,35,1993,OLDS 88 ROYALE   ,Standard,-1,8,99,Work    ,10,5,Unknown,Passive Disabling-Vehicle Recovery,Y,9,5000,50-100 ,50000,N,-1,Y,500,1,1,0,0,0,1,0,0,1,40,40,0,0,0,0,1,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,N,N,Y,424,0.3,Preferred,N,Y,40-100 ,2006,Y,N,560.74,1,54.5,1.0,54.5,0.1
800,195397834,Preferred,6,Direct Billed to Insured,Pre-paid,Y,42389,37,2001,HOND ACCORD LX   ,Standard,-1,11,1,Pleasure,-1,5,Unknown,Not Applicable,Y,6,-1,100-300,50000,N,-1,Y,250,1,0,1,1,0,1,0,0,1,53,53,0,0,0,0,0,1,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,N,423,13.8,Hybrid,N,Y,100-200,2006,Y,N,580.88,1,2623.44,2.0,2623.44,4.52
5315,303819811,Standard ,12,Direct Billed to Insured,Pre-paid,N,42560,30,2006,PONT G6 GT       ,Standard,-1,17,1,Work    ,6,5,Unknown,Alarm Only,Y,2,1000,25-50  ,25000,N,-1,Y,1000,1,0,1,0,0,1,0,0,1,36,36,0,0,0,1,0,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,2,N,N,N,425,6.5,Hybrid,N,Y,20-50,2006,N,N,1202.04,1,1458.8,1.0,1458.8,1.21
15184,368292701,Standard ,12,Premium Finance,Pre-paid,N,43379,31,2000,NSSN ALTIMA      ,Standard,-1,14,2,Pleasure,-1,5,Unknown,Passive Disabling-Vehicle Recovery,Y,8,1000,50-100 ,50000,N,-1,Y,500,2,0,2,1,0,1,0,1,2,17,46,1,0,0,0,1,0,0,0,Y,Without Driver Training        ,Not Eligible for Good Student Credit,0,N,N,N,433,1.0,Hybrid,N,Y,40-100 ,2006,N,N,632.08,2,16607.92,4.478280340349307,8303.96,26.28
6640,318091310,Standard ,6,Direct Billed to Insured,Pre-paid,N,42806,31,2002,CHEV VENTURE     ,Standard,-1,8,1,Work    ,12,5,Unknown,Not Applicable,Y,6,5000,25-50  ,25000,N,-1,Y,500,1,1,0,0,1,0,1,0,1,55,55,0,0,0,0,0,1,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,428,5.0,Hybrid,Y,Y,20-50,2006,Y,N,384.78,1,8262.34,2.0,8262.34,21.47
6055,312417011,Standard ,6,Direct Billed to Insured,Installment,N,43405,31,2002,KIA  SDNA LX-EX  ,Standard,-1,15,1,Work    ,10,5,Unknown,Passive Disabling-Vehicle Recovery,Y,5,1000,50-100 ,50000,N,-1,Y,500,1,0,1,0,1,0,1,0,1,32,32,0,0,0,1,0,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,434,8.1,Standard,Y,Y,40-100 ,2006,Y,N,428.24,1,1929.78,2.0,1929.78,4.51
