,PolicyNo,Policy_Company,Policy_Installment_Term,Policy_Billing_Code,Policy_Method_Of_Payment,Policy_Reinstatement_Fee_Indicator,Policy_Zip_Code_Garaging_Location,Vehicle_Territory,Vehicle_Make_Year,Vehicle_Make_Description,Vehicle_Performance,Vehicle_New_Cost_Amount,Vehicle_Symbol,Vehicle_Number_Of_Drivers_Assigned,Vehicle_Usage,Vehicle_Miles_To_Work,Vehicle_Days_Per_Week_Driven,Vehicle_Annual_Miles,Vehicle_Anti_Theft_Device,Vehicle_Passive_Restraint,Vehicle_Age_In_Years,Vehicle_Med_Pay_Limit,Vehicle_Bodily_Injury_Limit,Vehicle_Physical_Damage_Limit,Vehicle_Comprehensive_Coverage_Indicator,Vehicle_Comprehensive_Coverage_Limit,Vehicle_Collision_Coverage_Indicator,Vehicle_Collision_Coverage_Deductible,Driver_Total,Driver_Total_Male,Driver_Total_Female,Driver_Total_Single,Driver_Total_Married,Driver_Total_Related_To_Insured_Self,Driver_Total_Related_To_Insured_Spouse,Driver_Total_Related_To_Insured_Child,Driver_Total_Licensed_In_State,Driver_Minimum_Age,Driver_Maximum_Age,Driver_Total_Teenager_Age_15_19,Driver_Total_College_Ages_20_23,Driver_Total_Young_Adult_Ages_24_29,Driver_Total_Low_Middle_Adult_Ages_30_39,Driver_Total_Middle_Adult_Ages_40_49,Driver_Total_Adult_Ages_50_64,Driver_Total_Senior_Ages_65_69,Driver_Total_Upper_Senior_Ages_70_plus,Vehicle_Youthful_Driver_Indicator,Vehicle_Youthful_Driver_Training_Code,Vehicle_Youthful_Good_Student_Code,Vehicle_Driver_Points,Vehicle_Safe_Driver_Discount_Indicator,EEA_Liability_Coverage_Only_Indicator,EEA_Multi_Auto_Policies_Indicator,EEA_Policy_Zip_Code_3,EEA_Policy_Tenure,EEA_Agency_Type,EEA_Packaged_Policy_Indicator,EEA_Full_Coverage_Indicator,EEA_Prior_Bodily_Injury_Limit,EEA_PolicyYear,SYS_Renewed,SYS_New_Business,Annual_Premium,Claim_Count,Loss_Amount,Frequency,Severity,Loss_Ratio
14176,364430902,Standard ,6,Direct Billed to Insured,Installment,N,43402,31,1993,LEXS SC 400      ,Intermediate,-1,22,99,Work    ,10,5,Unknown,Not Applicable,Y,9,1000,50-100 ,50000,N,-1,Y,500,1,1,0,1,0,0,0,1,1,33,33,0,0,0,1,0,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,2,N,N,Y,434,1.0,Non-standard,N,Y,40-100 ,2006,Y,N,609.5,1,1292.65,2.0,1292.65,2.12
1695,222165523,Standard ,6,Direct Billed to Insured,Pre-paid,N,42909,35,2004,CHEV AVALANCHE   ,Standard,-1,16,1,Pleasure,-1,5,Unknown,Passive Disabling-Vehicle Recovery,Y,4,1000,250-500,100000,N,-1,Y,500,1,0,1,0,1,0,1,0,1,54,54,0,0,0,0,0,1,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,429,11.5,Preferred,Y,Y,100-400,2006,Y,N,467.46,1,3740.35,2.0,3740.35,8.0
881,197854227,Standard ,6,Direct Billed to Insured,Pre-paid,N,43357,31,1999,FORD RANGER      ,Standard,-1,11,99,Farm    ,-1,5,Unknown,Alarm Only,Y,9,1000,25-50  ,25000,N,-1,Y,500,2,1,1,0,2,0,2,0,2,48,50,0,0,0,0,1,1,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,433,13.5,Hybrid,N,Y,20-50,2006,Y,N,246.98,1,513.92,2.0,513.92,2.08
14577,365825102,Standard ,6,Direct Billed to Insured,Pre-paid,N,42407,32,2006,FORD FIVE HUNDR  ,Standard,-1,16,99,Work    ,8,5,Unknown,Passive Disabling-Vehicle Recovery,Y,1,1000,100-300,50000,N,-1,Y,1000,1,0,1,0,1,0,1,0,1,21,21,0,1,0,0,0,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,1,N,N,Y,424,1.0,Standard,Y,Y,100-200,2006,N,N,510.37,1,21027.32,2.2999080036798527,21027.32,41.2
8821,335701208,Standard ,6,Direct Billed to Insured,Installment,N,43092,35,2002,NSSN ALTIMA SE   ,Standard,-1,15,1,Work    ,8,5,Unknown,Active Disabling,Y,5,1000,25-50  ,25000,N,-1,Y,500,1,0,1,1,0,1,0,0,1,34,34,0,0,0,1,0,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,N,430,3.1,Hybrid,N,Y,20-50,2006,Y,N,433.54,2,9022.48,4.0,4511.24,20.81
7505,325711508,Preferred,6,Direct Billed to Insured,Installment,N,43890,31,1998,NSSN ALTIMA      ,Standard,0,15,99,Work    ,10,5,Unknown,Not Applicable,Y,9,5000,25-50  ,25000,N,-1,N,-1,1,0,1,0,1,1,0,0,1,24,24,0,0,1,0,0,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,Y,Y,438,4.0,Non-standard,N,N,20-50,2006,Y,N,200.34,1,3917.02,2.0,3917.02,19.55
1523,217690842,Standard ,6,Direct Billed to Insured,Pre-paid,Y,44153,31,2000,ACUR INTEGRA LS  ,Standard,-1,22,1,Work    ,12,5,Unknown,Not Applicable,Y,7,5000,250-500,100000,N,-1,Y,500,1,0,1,1,0,0,0,0,1,19,19,1,0,0,0,0,0,0,0,Y,Without Driver Training        ,Eligible for Good Student Credit    ,2,N,N,Y,441,25.7,Non-standard,Y,Y,100-400,2006,Y,N,1199.92,1,6214.92,2.0,6214.92,5.18
11962,354454404,Standard ,6,Direct Billed to Insured,Pre-paid,N,52182,31,2004,MBNZ E320        ,Standard,-1,18,1,Farm    ,-1,5,Unknown,Alarm Only,Y,3,-1,,-1,Y,300000,Y,1000,1,0,1,0,1,0,1,0,1,56,56,0,0,0,0,0,1,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,N,N,Y,521,2.0,Non-standard,Y,Y,,2006,Y,N,398.56,1,1831.46,2.0,1831.46,4.6
11203,350492305,Preferred,6,Direct Billed to Insured,Installment,Y,43749,20,2000,CADI CATERA-SPT  ,Standard,-1,14,1,Work    ,5,5,Unknown,Alarm Only,Y,7,1000,50-100 ,35000,N,-1,Y,500,1,0,1,1,0,1,0,0,1,23,23,0,1,0,0,0,0,0,0,Y,With or Without Driver Training,Not Eligible for Good Student Credit,1,N,N,N,437,1.8,Hybrid,N,Y,40-100 ,2006,Y,N,1032.44,1,54.5,2.0,54.5,0.05
14716,366351603,Standard ,6,Direct Billed to Insured,Installment,Y,42466,35,1995,MITS ECLIPSE GS  ,Standard,-1,17,1,Pleasure,-1,5,Unknown,Not Applicable,Y,9,-1,100-300,50000,N,-1,N,-1,1,1,0,1,0,0,0,1,1,17,17,1,0,0,0,0,0,0,0,Y,Without Driver Training        ,Not Eligible for Good Student Credit,1,N,N,Y,424,1.3,Preferred,Y,N,100-200,2006,N,N,224.77,2,109.0,8.771929824561402,54.5,0.48
