,PolicyNo,Policy_Company,Policy_Installment_Term,Policy_Billing_Code,Policy_Method_Of_Payment,Policy_Reinstatement_Fee_Indicator,Policy_Zip_Code_Garaging_Location,Vehicle_Territory,Vehicle_Make_Year,Vehicle_Make_Description,Vehicle_Performance,Vehicle_New_Cost_Amount,Vehicle_Symbol,Vehicle_Number_Of_Drivers_Assigned,Vehicle_Usage,Vehicle_Miles_To_Work,Vehicle_Days_Per_Week_Driven,Vehicle_Annual_Miles,Vehicle_Anti_Theft_Device,Vehicle_Passive_Restraint,Vehicle_Age_In_Years,Vehicle_Med_Pay_Limit,Vehicle_Bodily_Injury_Limit,Vehicle_Physical_Damage_Limit,Vehicle_Comprehensive_Coverage_Indicator,Vehicle_Comprehensive_Coverage_Limit,Vehicle_Collision_Coverage_Indicator,Vehicle_Collision_Coverage_Deductible,Driver_Total,Driver_Total_Male,Driver_Total_Female,Driver_Total_Single,Driver_Total_Married,Driver_Total_Related_To_Insured_Self,Driver_Total_Related_To_Insured_Spouse,Driver_Total_Related_To_Insured_Child,Driver_Total_Licensed_In_State,Driver_Minimum_Age,Driver_Maximum_Age,Driver_Total_Teenager_Age_15_19,Driver_Total_College_Ages_20_23,Driver_Total_Young_Adult_Ages_24_29,Driver_Total_Low_Middle_Adult_Ages_30_39,Driver_Total_Middle_Adult_Ages_40_49,Driver_Total_Adult_Ages_50_64,Driver_Total_Senior_Ages_65_69,Driver_Total_Upper_Senior_Ages_70_plus,Vehicle_Youthful_Driver_Indicator,Vehicle_Youthful_Driver_Training_Code,Vehicle_Youthful_Good_Student_Code,Vehicle_Driver_Points,Vehicle_Safe_Driver_Discount_Indicator,EEA_Liability_Coverage_Only_Indicator,EEA_Multi_Auto_Policies_Indicator,EEA_Policy_Zip_Code_3,EEA_Policy_Tenure,EEA_Agency_Type,EEA_Packaged_Policy_Indicator,EEA_Full_Coverage_Indicator,EEA_Prior_Bodily_Injury_Limit,EEA_PolicyYear,SYS_Renewed,SYS_New_Business,Annual_Premium,Claim_Count,Loss_Amount,Frequency,Severity,Loss_Ratio
628,190187028,Standard ,6,Direct Billed to Insured,Installment,N,42980,30,2004,FORD EXPEDITION  ,Standard,-1,13,99,Work    ,5,5,Unknown,Passive Disabling-Vehicle Recovery,Y,3,1000,50-100 ,50000,N,-1,Y,500,1,0,1,0,1,1,0,0,1,28,28,0,0,1,0,0,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,429,14.0,Non-standard,Y,Y,40-100 ,2006,Y,N,495.02,1,2395.87,2.0,2395.87,4.84
3872,283726917,Standard ,6,Direct Billed to Insured,Pre-paid,N,42533,35,2007,HOND ELEMENT     ,Standard,-1,14,1,Pleasure,-1,5,Unknown,Alarm Only,Y,1,1000,100-300,50000,N,-1,Y,500,1,0,1,0,1,0,1,0,1,44,44,0,0,0,0,1,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,425,8.5,Standard,Y,Y,100-200,2006,Y,N,531.06,2,3488.52,4.0,1744.26,6.57
6636,318070110,Standard ,6,Direct Billed to Insured,Installment,N,42452,35,1997,MBNZ C230        ,Standard,20000,17,2,Pleasure,-1,5,Unknown,Active Disabling,Y,9,5000,100-300,50000,N,-1,N,-1,1,0,1,0,1,0,1,0,1,42,42,0,0,0,0,1,0,0,0,Y,With Driver Training           ,Eligible for Good Student Credit    ,0,Y,Y,Y,424,5.0,Preferred,N,N,100-200,2006,Y,N,666.74,2,10820.92,4.0,5410.46,16.23
9228,338487206,Standard ,6,Direct Billed to Insured,Installment,N,42895,30,1992,CHEV CAMARO RS   ,Standard,-1,16,99,Work    ,5,5,Unknown,Not Applicable,N,9,10000,50-100 ,35000,N,-1,Y,500,1,0,1,0,1,1,0,0,1,26,26,0,0,1,0,0,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,1,N,N,N,428,2.6,Preferred,N,Y,40-100 ,2006,N,N,108.5,1,54.5,7.541478129713424,54.5,0.5
13835,363157902,Standard ,6,Direct Billed to Insured,Installment,Y,43420,31,1995,CADI DEVILLE     ,Standard,-1,12,1,Work    ,6,5,Unknown,Not Applicable,Y,9,1000,25-50  ,25000,N,-1,Y,500,1,1,0,1,0,0,0,1,1,21,21,0,1,0,0,0,0,0,0,Y,With or Without Driver Training,Not Eligible for Good Student Credit,1,N,N,Y,434,0.8,Preferred,N,Y,20-50,2006,Y,N,764.26,1,1285.08,2.0,1285.08,1.68
610,189675228,Standard ,6,Direct Billed to Insured,Pre-paid,N,42461,31,2003,TYTA CAMRY       ,Standard,-1,12,1,Work    ,2,5,Unknown,Alarm Only,Y,4,1000,100-300,50000,N,-1,Y,1000,1,0,1,0,1,1,0,0,1,52,52,0,0,0,0,0,1,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,424,14.0,Non-standard,Y,Y,100-200,2006,Y,N,359.34,1,2535.73,2.0,2535.73,7.06
4461,292689215,Standard ,6,Direct Billed to Insured,Pre-paid,N,42766,31,2007,FORD F-150 REGU  ,Standard,-1,7,1,Farm    ,-1,5,Unknown,Not Applicable,Y,1,1000,25-50  ,25000,N,-1,Y,250,1,1,0,0,1,1,0,0,1,76,76,0,0,0,0,0,0,0,1,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,N,427,7.5,Standard,N,Y,20-50,2006,Y,N,252.28,1,6049.63,2.0,6049.63,23.98
6052,312352011,Standard ,6,Direct Billed to Insured,Pre-paid,N,44116,31,1999,CHEV C3500 PICKUP,Standard,-1,12,1,Farm    ,-1,5,Unknown,Not Applicable,Y,9,1000,100-300,50000,N,-1,Y,250,1,1,0,0,1,1,0,0,1,61,61,0,0,0,0,0,1,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,441,5.5,Hybrid,Y,Y,100-200,2006,Y,N,319.06,1,3057.01,2.0,3057.01,9.58
17359,374997700,Standard ,6,Direct Billed to Insured,Installment,N,43000,35,1996,CADI DEVILLE     ,Intermediate,-1,12,1,Work    ,26,5,Unknown,Passive Disabling-Vehicle Recovery,Y,9,1000,50-100 ,50000,N,-1,Y,500,1,0,1,1,0,1,0,0,1,47,47,0,0,0,0,1,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,N,N,Y,430,0.0,Preferred,N,Y,40-100 ,2006,N,Y,437.78,1,1282.4,2.0,1282.4,2.93
7696,327149308,Standard ,6,Direct Billed to Insured,Installment,N,42888,30,2002,PONT SUNFIRE SE  ,Standard,-1,16,99,Work    ,10,5,Unknown,Passive Disabling-Vehicle Recovery,Y,5,1000,25-50  ,25000,N,-1,Y,500,1,0,1,0,1,0,0,1,1,19,19,1,0,0,0,0,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,428,4.0,Hybrid,Y,Y,20-50,2006,Y,N,484.42,1,3921.14,2.0,3921.14,8.09
