,PolicyNo,Policy_Company,Policy_Installment_Term,Policy_Billing_Code,Policy_Method_Of_Payment,Policy_Reinstatement_Fee_Indicator,Policy_Zip_Code_Garaging_Location,Vehicle_Territory,Vehicle_Make_Year,Vehicle_Make_Description,Vehicle_Performance,Vehicle_New_Cost_Amount,Vehicle_Symbol,Vehicle_Number_Of_Drivers_Assigned,Vehicle_Usage,Vehicle_Miles_To_Work,Vehicle_Days_Per_Week_Driven,Vehicle_Annual_Miles,Vehicle_Anti_Theft_Device,Vehicle_Passive_Restraint,Vehicle_Age_In_Years,Vehicle_Med_Pay_Limit,Vehicle_Bodily_Injury_Limit,Vehicle_Physical_Damage_Limit,Vehicle_Comprehensive_Coverage_Indicator,Vehicle_Comprehensive_Coverage_Limit,Vehicle_Collision_Coverage_Indicator,Vehicle_Collision_Coverage_Deductible,Driver_Total,Driver_Total_Male,Driver_Total_Female,Driver_Total_Single,Driver_Total_Married,Driver_Total_Related_To_Insured_Self,Driver_Total_Related_To_Insured_Spouse,Driver_Total_Related_To_Insured_Child,Driver_Total_Licensed_In_State,Driver_Minimum_Age,Driver_Maximum_Age,Driver_Total_Teenager_Age_15_19,Driver_Total_College_Ages_20_23,Driver_Total_Young_Adult_Ages_24_29,Driver_Total_Low_Middle_Adult_Ages_30_39,Driver_Total_Middle_Adult_Ages_40_49,Driver_Total_Adult_Ages_50_64,Driver_Total_Senior_Ages_65_69,Driver_Total_Upper_Senior_Ages_70_plus,Vehicle_Youthful_Driver_Indicator,Vehicle_Youthful_Driver_Training_Code,Vehicle_Youthful_Good_Student_Code,Vehicle_Driver_Points,Vehicle_Safe_Driver_Discount_Indicator,EEA_Liability_Coverage_Only_Indicator,EEA_Multi_Auto_Policies_Indicator,EEA_Policy_Zip_Code_3,EEA_Policy_Tenure,EEA_Agency_Type,EEA_Packaged_Policy_Indicator,EEA_Full_Coverage_Indicator,EEA_Prior_Bodily_Injury_Limit,EEA_PolicyYear,SYS_Renewed,SYS_New_Business,Annual_Premium,Claim_Count,Loss_Amount,Frequency,Severity,Loss_Ratio
259,176469832,Standard ,6,Direct Billed to Insured,Installment,N,42357,37,1998,DODG RAM PU2500  ,Standard,-1,17,99,Pleasure,-1,5,Unknown,Not Applicable,Y,9,-1,100-300,50000,N,-1,Y,500,1,1,0,0,1,0,1,0,1,39,39,0,0,0,1,0,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,1,N,N,Y,423,15.5,Hybrid,N,Y,100-200,2006,Y,N,509.86,1,54.5,2.0,54.5,0.11
4220,289219815,Standard ,6,Direct Billed to Insured,Installment,N,42461,35,1997,FORD RANGER      ,Standard,-1,10,1,Work    ,2,5,Unknown,Not Applicable,Y,9,5000,100-300,35000,N,-1,N,-1,1,1,0,0,1,1,0,0,1,50,50,0,0,0,0,0,1,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,424,7.5,Non-standard,Y,N,100-200,2006,Y,N,169.6,1,54.5,2.0,54.5,0.32
16895,373604500,Standard ,6,Direct Billed to Insured,Installment,N,42608,31,2005,FORD EXPLORER X  ,Standard,-1,10,1,Work    ,3,5,Unknown,Passive Disabling-Vehicle Recovery,Y,2,-1,100-300,50000,N,-1,Y,500,1,0,1,0,0,1,0,0,1,44,44,0,0,0,0,1,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,1,N,N,Y,426,0.0,Preferred,N,Y,100-200,2006,Y,Y,440.96,2,25056.84,4.0,12528.42,56.82
2609,252558536,Standard ,6,Direct Billed to Insured,Pre-paid,N,42455,35,2002,TYTA CAMRY       ,Standard,-1,12,1,Pleasure,-1,5,Unknown,Passive Disabling-Vehicle Recovery,Y,5,1000,100-300,50000,N,-1,Y,250,1,0,1,0,1,0,1,0,1,52,52,0,0,0,0,0,1,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,N,424,18.0,Non-standard,N,Y,100-200,2006,Y,N,452.62,1,338.39,2.0,338.39,0.75
12745,358413602,Standard ,6,Direct Billed to Insured,Installment,N,42809,31,2004,FORD RANGER SUP  ,Standard,-1,14,99,Pleasure,-1,5,Unknown,Passive Disabling-Vehicle Recovery,Y,3,1000,25-50  ,25000,N,-1,Y,500,1,0,1,0,0,1,0,0,1,28,28,0,0,1,0,0,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,N,N,Y,428,1.0,Standard,Y,Y,20-50,2006,N,N,84.37,1,16728.18,9.523809523809524,16728.18,198.27
766,194286626,Standard ,6,Direct Billed to Insured,Installment,N,43374,31,2002,FORD F250 SPDTY  ,Standard,-1,15,99,Work    ,10,5,Unknown,Not Applicable,Y,5,1000,50-100 ,50000,N,-1,Y,500,2,1,1,0,2,1,1,0,2,32,33,0,0,0,2,0,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,1,N,N,Y,433,13.0,Non-standard,N,Y,40-100 ,2006,Y,N,602.08,1,1114.43,2.0,1114.43,1.85
16089,371353200,Standard ,6,Direct Billed to Insured,Installment,N,42980,30,2005,CHRY SEBRING     ,Standard,-1,17,99,Work    ,3,5,Unknown,Passive Disabling-Vehicle Recovery,Y,2,1000,50-100 ,50000,N,-1,Y,500,1,1,0,1,0,1,0,0,1,40,40,0,0,0,0,1,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,N,N,Y,429,0.0,Standard,N,Y,40-100 ,2006,N,Y,675.22,1,165.84,2.0,165.84,0.25
4464,292804914,Standard ,6,Direct Billed to Insured,Installment,N,43441,31,1994,BUIK SKYLARK CU  ,Standard,-1,7,99,Pleasure,-1,5,Unknown,Not Applicable,N,9,1000,25-50  ,25000,N,-1,Y,500,2,0,2,2,0,1,0,1,2,27,49,0,0,1,0,1,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,1,N,N,Y,434,7.0,Standard,N,Y,20-50,2006,Y,N,301.04,1,741.56,2.0,741.56,2.46
17503,375409000,Standard ,6,Direct Billed to Insured,Installment,N,42569,30,2000,NSSN XTRA XE-SE  ,Standard,-1,10,1,Work    ,6,5,Unknown,Not Applicable,Y,7,5000,100-300,50000,N,-1,Y,1000,1,1,0,1,0,1,0,0,1,22,22,0,1,0,0,0,0,0,0,Y,With or Without Driver Training,Not Eligible for Good Student Credit,0,N,N,N,425,0.0,Hybrid,N,Y,100-200,2006,Y,Y,819.38,1,27250.0,2.0,27250.0,33.26
16948,373752900,Preferred,6,Direct Billed to Insured,Pre-paid,N,43671,31,1986,FORD F150        ,Standard,-1,8,99,Pleasure,-1,5,Unknown,Not Applicable,N,9,-1,25-50  ,25000,N,-1,N,-1,1,1,0,1,0,1,0,0,1,38,38,0,0,0,1,0,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,1,N,Y,Y,436,0.0,Non-standard,N,N,20-50,2006,N,Y,156.99,1,4832.79,2.392344497607656,4832.79,30.78
