,PolicyNo,Policy_Company,Policy_Installment_Term,Policy_Billing_Code,Policy_Method_Of_Payment,Policy_Reinstatement_Fee_Indicator,Policy_Zip_Code_Garaging_Location,Vehicle_Territory,Vehicle_Make_Year,Vehicle_Make_Description,Vehicle_Performance,Vehicle_New_Cost_Amount,Vehicle_Symbol,Vehicle_Number_Of_Drivers_Assigned,Vehicle_Usage,Vehicle_Miles_To_Work,Vehicle_Days_Per_Week_Driven,Vehicle_Annual_Miles,Vehicle_Anti_Theft_Device,Vehicle_Passive_Restraint,Vehicle_Age_In_Years,Vehicle_Med_Pay_Limit,Vehicle_Bodily_Injury_Limit,Vehicle_Physical_Damage_Limit,Vehicle_Comprehensive_Coverage_Indicator,Vehicle_Comprehensive_Coverage_Limit,Vehicle_Collision_Coverage_Indicator,Vehicle_Collision_Coverage_Deductible,Driver_Total,Driver_Total_Male,Driver_Total_Female,Driver_Total_Single,Driver_Total_Married,Driver_Total_Related_To_Insured_Self,Driver_Total_Related_To_Insured_Spouse,Driver_Total_Related_To_Insured_Child,Driver_Total_Licensed_In_State,Driver_Minimum_Age,Driver_Maximum_Age,Driver_Total_Teenager_Age_15_19,Driver_Total_College_Ages_20_23,Driver_Total_Young_Adult_Ages_24_29,Driver_Total_Low_Middle_Adult_Ages_30_39,Driver_Total_Middle_Adult_Ages_40_49,Driver_Total_Adult_Ages_50_64,Driver_Total_Senior_Ages_65_69,Driver_Total_Upper_Senior_Ages_70_plus,Vehicle_Youthful_Driver_Indicator,Vehicle_Youthful_Driver_Training_Code,Vehicle_Youthful_Good_Student_Code,Vehicle_Driver_Points,Vehicle_Safe_Driver_Discount_Indicator,EEA_Liability_Coverage_Only_Indicator,EEA_Multi_Auto_Policies_Indicator,EEA_Policy_Zip_Code_3,EEA_Policy_Tenure,EEA_Agency_Type,EEA_Packaged_Policy_Indicator,EEA_Full_Coverage_Indicator,EEA_Prior_Bodily_Injury_Limit,EEA_PolicyYear,SYS_Renewed,SYS_New_Business,Annual_Premium,Claim_Count,Loss_Amount,Frequency,Severity,Loss_Ratio
10168,344415306,Standard ,6,Direct Billed to Insured,Pre-paid,N,42560,30,2002,DODG INTREPIDSE  ,Standard,-1,14,1,Pleasure,-1,5,Unknown,Alarm Only,Y,6,-1,50-100 ,50000,N,-1,N,-1,1,0,1,0,1,1,0,0,1,40,40,0,0,0,0,1,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,425,3.0,Hybrid,Y,N,40-100 ,2006,Y,N,117.66,1,54.5,2.0,54.5,0.46
13187,360275703,Standard ,6,Direct Billed to Insured,Installment,N,42746,31,2000,FORD TRS SE-SVG  ,Standard,-1,10,1,Work    ,2,5,Unknown,Passive Disabling-Vehicle Recovery,Y,7,5000,,-1,Y,100000,Y,250,1,0,1,1,0,1,0,0,1,31,31,0,0,0,1,0,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,N,N,N,427,1.5,Standard,N,Y,,2006,Y,N,437.78,1,2721.21,2.0,2721.21,6.22
7175,322821509,Standard ,6,Direct Billed to Insured,Pre-paid,N,42479,32,1997,CADI DEVILLE     ,Intermediate,-1,13,1,Farm    ,-1,5,Unknown,Active Disabling,Y,9,5000,100-300,50000,N,-1,Y,500,1,0,1,0,0,1,0,0,1,72,72,0,0,0,0,0,0,0,1,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,424,4.5,Preferred,Y,Y,100-200,2006,Y,N,340.26,1,2764.67,2.0,2764.67,8.13
6326,315415312,Standard ,6,Direct Billed to Insured,Installment,Y,43669,31,2002,FORD EXPDTN XLT  ,Standard,-1,12,1,Pleasure,-1,5,Unknown,Active Disabling,Y,5,1000,50-100 ,35000,N,-1,Y,250,1,0,1,0,1,1,0,0,1,37,37,0,0,0,1,0,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,436,5.1,Hybrid,Y,Y,40-100 ,2006,Y,N,417.64,3,15757.5,6.0,5252.5,37.73
8247,331462905,Preferred,12,Direct Billed to Insured,Pre-paid,N,43007,30,1997,FORD TAURUS GL   ,Standard,-1,5,1,Pleasure,-1,5,Unknown,Not Applicable,Y,9,5000,25-50  ,25000,N,-1,Y,500,1,0,1,0,0,1,0,0,1,80,80,0,0,0,0,0,0,0,1,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,430,3.5,Preferred,Y,Y,20-50,2006,Y,N,710.2,1,1383.05,1.0,1383.05,1.95
3448,275889418,Standard ,6,Direct Billed to Insured,Pre-paid,N,44109,31,2004,CHEV MONTE CARL  ,Intermediate,-1,17,1,Pleasure,-1,5,Unknown,Passive Disabling-Vehicle Recovery,Y,3,1000,100-300,50000,N,-1,Y,500,1,0,1,0,1,1,0,0,1,56,56,0,0,0,0,0,1,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,441,9.0,Preferred,Y,Y,100-200,2006,N,N,304.7,1,4423.67,3.2862306933946765,4423.67,14.52
4271,289977716,Standard ,6,Direct Billed to Insured,Pre-paid,N,42486,35,1999,CHEV SILVER1500  ,Standard,-1,11,1,Farm    ,-1,5,Unknown,Not Applicable,Y,9,1000,25-50  ,25000,N,-1,Y,100,1,1,0,1,0,1,0,0,1,75,75,0,0,0,0,0,0,0,1,N,Not Applicable                 ,Not Eligible for Good Student Credit,1,N,N,Y,424,8.0,Preferred,Y,Y,20-50,2006,Y,N,460.04,1,1580.53,2.0,1580.53,3.44
11594,352552305,Standard ,6,Direct Billed to Insured,Installment,N,52173,31,1994,PLYM VOYAGER     ,Standard,-1,3,1,Work    ,14,5,Unknown,Not Applicable,Y,9,1000,50-100 ,35000,N,-1,N,-1,1,0,1,0,1,1,0,0,1,37,37,0,0,0,1,0,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,N,Y,Y,521,1.6,Hybrid,N,N,40-100 ,2006,Y,N,143.1,1,549.14,2.0,549.14,3.84
17543,375485900,Standard ,12,Premium Finance,Pre-paid,N,44254,16,1999,FORD RANGER      ,Standard,-1,8,2,Pleasure,-1,5,Unknown,Not Applicable,Y,8,-1,25-50  ,25000,N,-1,Y,500,2,1,1,2,0,1,0,1,2,17,36,1,0,0,1,0,0,0,0,Y,Without Driver Training        ,Not Eligible for Good Student Credit,0,N,N,N,442,0.0,Hybrid,N,Y,20-50,2006,N,Y,97.83,1,6820.18,18.248175182481752,6820.18,69.71
3689,280384516,Standard ,6,Direct Billed to Insured,Installment,N,42699,13,2003,CHEV MALIBU LS   ,Standard,-1,11,1,Pleasure,-1,5,Unknown,Not Applicable,Y,4,-1,100-300,50000,N,-1,Y,250,1,1,0,0,1,1,0,0,1,54,54,0,0,0,0,0,1,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,1,N,N,Y,426,8.0,Non-standard,N,Y,100-200,2006,Y,N,615.86,1,9137.06,2.0,9137.06,14.84
