,PolicyNo,Policy_Company,Policy_Installment_Term,Policy_Billing_Code,Policy_Method_Of_Payment,Policy_Reinstatement_Fee_Indicator,Policy_Zip_Code_Garaging_Location,Vehicle_Territory,Vehicle_Make_Year,Vehicle_Make_Description,Vehicle_Performance,Vehicle_New_Cost_Amount,Vehicle_Symbol,Vehicle_Number_Of_Drivers_Assigned,Vehicle_Usage,Vehicle_Miles_To_Work,Vehicle_Days_Per_Week_Driven,Vehicle_Annual_Miles,Vehicle_Anti_Theft_Device,Vehicle_Passive_Restraint,Vehicle_Age_In_Years,Vehicle_Med_Pay_Limit,Vehicle_Bodily_Injury_Limit,Vehicle_Physical_Damage_Limit,Vehicle_Comprehensive_Coverage_Indicator,Vehicle_Comprehensive_Coverage_Limit,Vehicle_Collision_Coverage_Indicator,Vehicle_Collision_Coverage_Deductible,Driver_Total,Driver_Total_Male,Driver_Total_Female,Driver_Total_Single,Driver_Total_Married,Driver_Total_Related_To_Insured_Self,Driver_Total_Related_To_Insured_Spouse,Driver_Total_Related_To_Insured_Child,Driver_Total_Licensed_In_State,Driver_Minimum_Age,Driver_Maximum_Age,Driver_Total_Teenager_Age_15_19,Driver_Total_College_Ages_20_23,Driver_Total_Young_Adult_Ages_24_29,Driver_Total_Low_Middle_Adult_Ages_30_39,Driver_Total_Middle_Adult_Ages_40_49,Driver_Total_Adult_Ages_50_64,Driver_Total_Senior_Ages_65_69,Driver_Total_Upper_Senior_Ages_70_plus,Vehicle_Youthful_Driver_Indicator,Vehicle_Youthful_Driver_Training_Code,Vehicle_Youthful_Good_Student_Code,Vehicle_Driver_Points,Vehicle_Safe_Driver_Discount_Indicator,EEA_Liability_Coverage_Only_Indicator,EEA_Multi_Auto_Policies_Indicator,EEA_Policy_Zip_Code_3,EEA_Policy_Tenure,EEA_Agency_Type,EEA_Packaged_Policy_Indicator,EEA_Full_Coverage_Indicator,EEA_Prior_Bodily_Injury_Limit,EEA_PolicyYear,SYS_Renewed,SYS_New_Business,Annual_Premium,Claim_Count,Loss_Amount,Frequency,Severity,Loss_Ratio
6910,320342409,Standard ,6,Direct Billed to Insured,Pre-paid,N,42593,30,1996,TYTA TACOMA      ,Standard,-1,10,1,Pleasure,-1,5,Unknown,Not Applicable,Y,9,-1,50-100 ,50000,N,-1,Y,500,1,1,0,0,1,1,0,0,1,52,52,0,0,0,0,0,1,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,425,4.5,Hybrid,Y,Y,40-100 ,2006,Y,N,259.7,1,727.38,2.0,727.38,2.8
11839,353718904,Standard ,6,Direct Billed to Insured,Installment,Y,44046,18,2002,CHEV S10 PICKUP  ,Standard,-1,14,99,Work    ,30,5,Unknown,Not Applicable,Y,6,1000,100-300,50000,N,-1,N,-1,1,1,0,0,0,1,0,0,1,36,36,0,0,0,1,0,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,Y,N,440,2.2,Preferred,N,N,100-200,2006,N,N,185.5,1,8369.4,2.0,8369.4,45.12
4205,288989016,Standard ,6,Direct Billed to Insured,Pre-paid,N,43865,31,1994,PONT BONNEV SE   ,Standard,-1,6,1,Pleasure,-1,5,Unknown,Not Applicable,Y,9,1000,25-50  ,25000,N,-1,Y,250,2,1,1,0,2,1,1,0,2,61,64,0,0,0,0,0,2,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,438,8.0,Standard,N,Y,20-50,2006,Y,N,270.3,1,1634.63,2.0,1634.63,6.05
3226,271980119,Preferred,6,Direct Billed to Insured,Installment,Y,43402,31,1999,CHEV SILVER1500  ,Standard,-1,14,1,Pleasure,-1,5,Unknown,Not Applicable,N,8,1000,50-100 ,35000,N,-1,Y,500,1,1,0,1,0,1,0,0,1,56,56,0,0,0,0,0,1,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,434,9.1,Hybrid,Y,Y,40-100 ,2006,N,N,252.81,1,2310.07,4.3066322136089585,2310.07,9.14
12297,356169403,Standard ,6,Direct Billed to Insured,Installment,Y,44050,18,1997,LINC TOWNCAR SI  ,Standard,-1,14,99,Work    ,2,5,Unknown,Not Applicable,Y,9,1000,25-50  ,25000,N,-1,Y,500,1,1,0,1,0,1,0,0,1,42,42,0,0,0,0,1,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,N,N,N,440,1.3,Preferred,N,Y,20-50,2006,Y,N,439.9,1,3058.76,2.0,3058.76,6.95
12368,356468003,Preferred,6,Direct Billed to Insured,Installment,Y,42949,30,1985,CADI DEVILLE     ,Standard,-1,11,1,Pleasure,-1,5,Unknown,Not Applicable,Y,9,1000,50-100 ,50000,N,-1,N,-1,1,0,1,0,0,1,0,0,1,43,43,0,0,0,0,1,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,N,N,Y,429,1.2,Preferred,N,N,40-100 ,2006,Y,N,177.02,1,54.5,2.0,54.5,0.31
10150,344269504,Standard ,12,Premium Finance,Pre-paid,N,43091,35,2002,SATN SL2         ,Standard,-1,11,1,Pleasure,-1,5,Unknown,Passive Disabling-Vehicle Recovery,Y,5,1000,100-300,100000,N,-1,Y,500,1,1,0,1,0,0,0,1,1,18,18,1,0,0,0,0,0,0,0,Y,Without Driver Training        ,Eligible for Good Student Credit    ,0,Y,N,Y,430,2.6,Standard,Y,Y,100-200,2006,N,N,1387.79,1,8923.5,1.6592002654720424,8923.5,6.43
12974,359369303,Standard ,6,Direct Billed to Insured,Pre-paid,Y,43078,35,1996,MERC SABLE LS    ,Standard,-1,7,99,Work    ,14,5,Unknown,Not Applicable,Y,9,5000,100-300,100000,N,-1,N,-1,2,1,1,0,2,1,1,0,2,32,35,0,0,0,2,0,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,N,N,Y,430,1.4,Standard,N,N,100-200,2006,Y,N,178.08,1,54.5,2.0,54.5,0.31
11494,352044104,Standard ,6,Direct Billed to Insured,Pre-paid,N,43359,31,2001,FORD F150        ,Standard,-1,13,99,Pleasure,-1,5,Unknown,Active Disabling,Y,6,1000,,-1,Y,300000,Y,500,1,1,0,0,1,1,0,0,1,34,34,0,0,0,1,0,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,1,N,N,Y,433,2.0,Standard,Y,Y,,2006,Y,N,465.34,1,1232.76,2.0,1232.76,2.65
4822,297938217,Standard ,12,Direct Billed to Insured,Pre-paid,N,44137,31,1995,DODG DAKOTA      ,Standard,-1,8,1,Farm    ,-1,5,Unknown,Not Applicable,Y,9,1000,25-50  ,25000,N,-1,Y,500,1,1,0,0,1,1,0,0,1,83,83,0,0,0,0,0,0,0,1,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,N,N,N,441,6.7,Hybrid,N,Y,20-50,2006,Y,N,436.72,1,37782.67,1.0,37782.67,86.51
5357,304297913,Standard ,6,Direct Billed to Insured,Installment,Y,52187,31,2005,FORD F-150 SUPE  ,Standard,-1,14,99,Pleasure,-1,5,Unknown,Passive Disabling-Vehicle Recovery,Y,2,5000,100-300,50000,N,-1,Y,250,1,1,0,0,0,1,0,0,1,44,44,0,0,0,0,1,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,521,6.2,Hybrid,Y,Y,100-200,2006,Y,N,539.54,1,9473.82,2.0,9473.82,17.56
16318,371952601,Standard ,12,Direct Billed to Insured,Pre-paid,N,42635,30,2002,TYTA SEQUOIASR5  ,Standard,-1,13,1,Work    ,13,5,Unknown,Passive Disabling-Vehicle Recovery,Y,6,5000,100-300,50000,N,-1,Y,500,1,0,1,0,1,1,0,0,1,39,39,0,0,0,1,0,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,1,N,N,Y,426,0.0,Non-standard,N,Y,100-200,2006,Y,N,1160.7,1,130.58,1.0,130.58,0.11
1355,213302726,Standard ,6,Direct Billed to Insured,Installment,N,42879,35,2006,CHEV SUBURBAN 1  ,Standard,-1,13,1,Pleasure,-1,5,Unknown,Passive Disabling-Vehicle Recovery,Y,2,50000,250-500,50000,N,-1,Y,500,1,0,1,0,1,0,1,0,1,37,37,0,0,0,1,0,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,428,12.1,Preferred,Y,Y,100-400,2006,Y,N,477.0,1,3258.86,2.0,3258.86,6.83
14987,367579201,Standard ,6,Direct Billed to Insured,Installment,N,42562,31,2002,VLKS NWBETLEGLX  ,Standard,-1,14,1,Business,-1,5,Unknown,Passive Disabling-Vehicle Recovery,Y,5,1000,100-300,50000,N,-1,Y,500,1,1,0,0,1,1,0,0,1,59,59,0,0,0,0,0,1,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,N,N,Y,425,0.5,Standard,Y,Y,100-200,2006,Y,N,286.63,1,755.59,4.088307440719542,755.59,2.64
15984,371098200,Standard ,6,Direct Billed to Insured,Pre-paid,N,42878,35,2004,CHEV COLORADO B  ,Standard,-1,14,1,Work    ,10,5,Unknown,Passive Disabling-Vehicle Recovery,Y,3,1000,100-300,50000,N,-1,Y,500,1,0,1,1,0,1,0,0,1,49,49,0,0,0,0,1,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,N,N,Y,428,0.0,Standard,Y,Y,100-200,2006,Y,Y,514.1,1,9873.1,2.0,9873.1,19.2
11916,354107605,Standard ,6,Direct Billed to Insured,Pre-paid,Y,43022,30,1996,ACUR 2.5TL PREM  ,Standard,-1,17,1,Farm    ,-1,5,Unknown,Passive Disabling-Vehicle Recovery,Y,9,50000,500-500,50000,N,-1,N,-1,2,1,1,0,2,1,1,0,2,62,62,0,0,0,0,0,2,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,N,Y,Y,430,1.6,Preferred,N,N,300-300,2006,Y,N,183.38,1,608.81,2.0,608.81,3.32
16655,372954900,Standard ,6,Direct Billed to Insured,Pre-paid,N,43970,31,1984,CHEV CHEV C-20   ,Standard,-1,10,99,Pleasure,-1,5,Unknown,Not Applicable,N,9,-1,25-50  ,25000,N,-1,N,-1,1,1,0,0,1,1,0,0,1,41,41,0,0,0,0,1,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,N,Y,Y,439,0.0,Standard,N,N,20-50,2006,Y,Y,127.2,1,4332.75,2.0,4332.75,34.06
13383,361060503,Standard ,6,Direct Billed to Insured,Pre-paid,N,42852,35,1992,TYTA CAMRY       ,Standard,-1,6,1,Work    ,8,5,Unknown,Not Applicable,N,9,-1,,-1,Y,100000,Y,250,1,0,1,1,0,1,0,0,1,54,54,0,0,0,0,0,1,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,N,N,N,428,1.5,Preferred,N,Y,,2006,Y,N,302.1,1,2791.87,2.0,2791.87,9.24
4440,292494518,Standard ,6,Direct Billed to Insured,Pre-paid,Y,44124,31,1979,CADI DEVILLE     ,Standard,-1,10,99,Work    ,14,5,Unknown,Not Applicable,N,9,1000,25-50  ,25000,N,-1,N,-1,1,1,0,0,1,1,0,0,1,29,29,0,0,1,0,0,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,441,7.4,Non-standard,N,N,20-50,2006,Y,N,59.44,1,54.5,4.701457451810061,54.5,0.92
13436,361297803,Standard ,6,Direct Billed to Insured,Installment,N,43366,31,2002,CADI DEVILLE     ,Intermediate,-1,15,1,Work    ,1,5,Unknown,Alarm Only,Y,5,1000,50-100 ,50000,N,-1,Y,500,1,1,0,1,0,1,0,0,1,20,20,0,1,0,0,0,0,0,0,Y,Without Driver Training        ,Not Eligible for Good Student Credit,1,N,N,Y,433,1.5,Preferred,Y,Y,40-100 ,2006,N,N,1564.56,1,9399.29,2.0,9399.29,6.01
2196,237189221,Standard ,6,Direct Billed to Insured,Pre-paid,N,43857,31,1993,CHEV PICKUP1500  ,Standard,-1,5,1,Work    ,50,5,Unknown,Not Applicable,N,9,1000,25-50  ,25000,N,-1,N,-1,1,1,0,0,1,1,0,0,1,52,52,0,0,0,0,0,1,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,438,10.5,Standard,N,N,20-50,2006,Y,N,184.44,1,54.5,2.0,54.5,0.3
2387,243376741,Standard ,6,Direct Billed to Insured,Pre-paid,N,Unknown,31,1999,CHEV SILVER1500  ,Standard,-1,8,1,Pleasure,-1,5,Unknown,Not Applicable,Y,9,5000,,-1,Y,100000,Y,200,1,1,0,0,1,1,0,0,1,64,64,0,0,0,0,0,1,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,Unknown,20.5,Hybrid,Y,Y,,2006,Y,N,413.4,1,361.96,2.0,361.96,0.88
13604,362142904,Standard ,6,Direct Billed to Insured,Installment,Y,43902,31,1996,HOND ACCORD LX   ,Standard,-1,12,2,Work    ,30,5,Unknown,Not Applicable,Y,9,5000,50-100 ,50000,N,-1,N,-1,1,0,1,1,0,1,0,0,1,18,18,1,0,0,0,0,0,0,0,Y,Without Driver Training        ,Not Eligible for Good Student Credit,0,N,N,Y,439,1.5,Standard,Y,N,40-100 ,2006,N,N,161.27,2,8057.8,5.966587112171839,4028.9,49.96
1403,214379039,Standard ,6,Direct Billed to Insured,Pre-paid,N,42559,30,2001,TYTA CAMRY       ,Standard,-1,12,99,Pleasure,-1,5,Unknown,Alarm Only,Y,6,1000,100-300,50000,N,-1,Y,500,2,1,1,0,2,1,1,0,2,45,45,0,0,0,0,2,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,1,N,N,Y,425,25.1,Hybrid,Y,Y,100-200,2006,Y,N,427.18,1,819.71,2.0,819.71,1.92
8073,330188009,Standard ,6,Direct Billed to Insured,Installment,N,43154,30,2002,MAZD PROTEGE 5   ,Standard,-1,16,1,Pleasure,-1,5,Unknown,Passive Disabling-Vehicle Recovery,Y,6,-1,25-50  ,25000,N,-1,Y,500,1,0,1,0,0,1,0,0,1,56,56,0,0,0,0,0,1,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,431,4.1,Non-standard,N,Y,20-50,2006,N,N,347.73,1,381.27,2.4764735017335315,381.27,1.1
13012,359510904,Standard ,12,Direct Billed to Insured,Pre-paid,N,42870,35,1999,FORD F250        ,Standard,-1,10,99,Work    ,1,5,Unknown,Passive Disabling-Vehicle Recovery,Y,8,10000,50-100 ,50000,N,-1,Y,500,1,1,0,0,1,1,0,0,0,30,30,0,0,0,1,0,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,428,1.5,Preferred,Y,Y,40-100 ,2006,Y,N,744.12,1,1934.75,1.0,1934.75,2.6
3898,284027217,Standard ,6,Direct Billed to Insured,Installment,N,42385,35,2007,CHEV AVALANCHE   ,Standard,-1,15,1,Work    ,10,5,Unknown,Passive Disabling-Vehicle Recovery,Y,1,5000,50-100 ,50000,N,-1,Y,500,1,0,1,0,1,1,0,0,1,30,30,0,0,0,1,0,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,423,8.5,Preferred,Y,Y,40-100 ,2006,Y,N,550.14,1,513.02,2.0,513.02,0.93
1807,225400022,Standard ,6,Direct Billed to Insured,Pre-paid,N,52173,31,2002,GMC  YKNXL 1500  ,Standard,-1,13,1,Farm    ,-1,5,Unknown,Alarm Only,Y,5,-1,100-300,100000,N,-1,Y,250,1,0,1,0,1,0,1,0,1,72,72,0,0,0,0,0,0,0,1,N,Not Applicable                 ,Not Eligible for Good Student Credit,1,N,N,Y,521,11.0,Hybrid,Y,Y,100-200,2006,Y,N,392.2,1,1364.39,2.0,1364.39,3.48
6676,318447112,Standard ,6,Direct Billed to Insured,Installment,Y,42746,31,2006,HYUN SONATA GLS  ,Intermediate,-1,18,1,Pleasure,-1,5,Unknown,Passive Disabling-Vehicle Recovery,Y,2,1000,25-50  ,25000,N,-1,Y,500,1,1,0,0,1,0,1,0,1,53,53,0,0,0,0,0,1,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,1,N,N,Y,427,5.2,Standard,N,Y,20-50,2006,Y,N,528.94,1,490.18,2.0,490.18,0.93
12864,358913502,Standard ,6,Direct Billed to Insured,Installment,N,44075,31,1998,CHRY CONCORDELX  ,Standard,-1,11,99,Work    ,10,5,Unknown,Alarm Only,Y,9,1000,25-50  ,25000,N,-1,Y,500,1,0,1,0,1,1,0,0,1,23,23,0,1,0,0,0,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,440,1.0,Preferred,N,Y,20-50,2006,Y,N,93.65,1,1210.45,7.385524372230428,1210.45,12.93
15702,370260801,Standard ,6,Direct Billed to Insured,Pre-paid,N,42857,35,1998,GMC  JIMMY-ENVY  ,Standard,-1,12,1,Pleasure,-1,5,Unknown,Passive Disabling-Vehicle Recovery,Y,9,50000,25-50  ,25000,N,-1,Y,500,1,1,0,0,1,1,0,0,1,52,52,0,0,0,0,0,1,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,1,N,N,Y,428,0.5,Standard,Y,Y,20-50,2006,Y,N,405.98,1,3149.06,2.0,3149.06,7.76
6839,319759910,Preferred,6,Direct Billed to Insured,Pre-paid,N,42674,37,1995,MBNZ C220        ,Standard,-1,17,99,Work    ,10,5,Unknown,Active Disabling,Y,9,5000,100-300,100000,N,-1,N,-1,1,1,0,1,0,1,0,0,1,42,42,0,0,0,0,1,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,N,426,4.7,Standard,N,N,100-200,2006,Y,N,284.08,1,1437.97,2.0,1437.97,5.06
7349,324379804,Standard ,12,Premium Finance,Pre-paid,N,42694,36,2006,CHRY 300         ,Standard,-1,15,1,Work    ,10,5,Unknown,Not Applicable,Y,1,2000,50-100 ,35000,N,-1,Y,200,1,0,1,0,0,1,0,0,1,47,47,0,0,0,0,1,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,1,N,N,Y,426,4.0,Non-standard,N,Y,40-100 ,2006,Y,N,1683.28,1,251.83,1.0,251.83,0.15
13772,362913502,Standard ,6,Direct Billed to Insured,Pre-paid,N,43347,31,2004,CHEV SILVERADO   ,Standard,-1,15,99,Farm    ,-1,5,Unknown,Passive Disabling-Vehicle Recovery,Y,3,1000,,-1,Y,75000,Y,500,1,1,0,0,1,1,0,0,1,43,43,0,0,0,0,1,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,N,N,Y,433,1.0,Standard,Y,Y,,2006,Y,N,434.6,1,1349.39,2.0,1349.39,3.1
6134,313240010,Standard ,6,Direct Billed to Insured,Installment,N,43162,30,1997,TYTA CAMRY       ,Standard,-1,11,1,Pleasure,-1,5,Unknown,Not Applicable,Y,9,2000,,-1,Y,100000,Y,500,1,1,0,1,0,0,0,1,1,25,25,0,0,1,0,0,0,0,0,Y,With or Without Driver Training,Not Eligible for Good Student Credit,0,Y,N,Y,431,7.0,Non-standard,Y,Y,,2006,N,N,397.5,1,2593.58,2.0,2593.58,6.52
1657,221205723,Standard ,6,Direct Billed to Insured,Pre-paid,N,43406,31,2002,NSSN FRONTIER    ,Standard,-1,15,1,Work    ,23,5,Unknown,Passive Disabling-Vehicle Recovery,Y,6,-1,100-300,100000,N,-1,Y,500,1,1,0,0,1,1,0,0,1,60,60,0,0,0,0,0,1,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,434,11.5,Hybrid,Y,Y,100-200,2006,Y,N,538.48,1,2029.18,2.0,2029.18,3.77
6512,316979609,Standard ,6,Direct Billed to Insured,Installment,N,44082,31,2001,GMC  SIERRA2500  ,Standard,-1,15,99,Work    ,14,5,Unknown,Alarm Only,Y,6,10000,25-50  ,25000,N,-1,Y,500,1,1,0,1,0,1,0,0,1,34,34,0,0,0,1,0,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,440,4.5,Non-standard,Y,Y,20-50,2006,Y,N,454.74,1,903.72,2.0,903.72,1.99
17931,376963600,Standard ,6,Direct Billed to Insured,Installment,N,42902,35,1979,INTE SCT         ,Standard,-1,6,1,Work    ,5,5,Unknown,Not Applicable,N,9,-1,50-100 ,50000,N,-1,N,-1,2,1,1,0,2,1,1,0,2,21,22,0,2,0,0,0,0,0,0,Y,With or Without Driver Training,Not Eligible for Good Student Credit,0,N,N,N,429,0.0,Hybrid,N,N,40-100 ,2006,Y,Y,201.4,1,43.6,2.0,43.6,0.22
2607,252457337,Standard ,6,Direct Billed to Insured,Installment,Y,42762,31,2002,FORD TAURUS SES  ,Standard,-1,11,1,Work    ,2,5,Unknown,Alarm Only,Y,5,1000,250-500,100000,N,-1,Y,500,1,0,1,0,1,0,1,0,1,45,45,0,0,0,0,1,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,427,18.1,Hybrid,Y,Y,100-400,2006,Y,N,413.4,1,485.9,2.0,485.9,1.18
10361,345466805,Standard ,6,Direct Billed to Insured,Pre-paid,N,43359,31,1999,JEEP GRCHER LAR  ,Standard,-1,13,6,Pleasure,-1,5,Unknown,Alarm Only,Y,8,1000,100-300,50000,N,-1,N,-1,2,0,2,1,1,0,1,1,2,16,49,1,0,0,0,1,0,0,0,Y,Without Driver Training        ,Eligible for Good Student Credit    ,0,N,Y,Y,433,2.5,Standard,N,N,100-200,2006,Y,N,217.3,1,1446.56,2.0,1446.56,6.66
85172,269540321,Standard ,6,Direct Billed to Insured,Installment,N,43894,31,1998,FORD F150        ,Standard,-1,8,1,Pleasure,-1,5,Unknown,Not Applicable,Y,9,5000,25-50  ,25000,N,-1,Y,250,1,1,0,0,1,1,0,0,1,56,56,0,0,0,0,0,1,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,1,N,N,Y,438,9.6,Standard,N,Y,20-50,2006,Y,N,382.66,0,0.0,0.0,0.0,0.0
79547,264767519,Standard ,6,Direct Billed to Insured,Installment,N,44062,31,1991,DODG DAKOTA      ,Standard,-1,4,1,Work    ,12,5,Unknown,Not Applicable,N,9,1000,25-50  ,25000,N,-1,Y,250,2,1,1,0,2,1,1,0,2,61,63,0,0,0,0,0,2,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,440,9.5,Standard,Y,Y,20-50,2006,Y,N,287.26,0,0.0,0.0,0.0,0.0
82340,267171421,Standard ,6,Direct Billed to Insured,Pre-paid,N,42556,37,1995,DODG RAM PU2500  ,Standard,-1,17,1,Farm    ,-1,5,Unknown,Not Applicable,Y,9,-1,,-1,Y,75000,N,-1,1,1,0,0,1,1,0,0,1,55,55,0,0,0,0,0,1,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,425,9.7,Standard,Y,Y,,2006,Y,N,129.32,0,0.0,0.0,0.0,0.0
