,PolicyNo,Policy_Company,Policy_Installment_Term,Policy_Billing_Code,Policy_Method_Of_Payment,Policy_Reinstatement_Fee_Indicator,Policy_Zip_Code_Garaging_Location,Vehicle_Territory,Vehicle_Make_Year,Vehicle_Make_Description,Vehicle_Performance,Vehicle_New_Cost_Amount,Vehicle_Symbol,Vehicle_Number_Of_Drivers_Assigned,Vehicle_Usage,Vehicle_Miles_To_Work,Vehicle_Days_Per_Week_Driven,Vehicle_Annual_Miles,Vehicle_Anti_Theft_Device,Vehicle_Passive_Restraint,Vehicle_Age_In_Years,Vehicle_Med_Pay_Limit,Vehicle_Bodily_Injury_Limit,Vehicle_Physical_Damage_Limit,Vehicle_Comprehensive_Coverage_Indicator,Vehicle_Comprehensive_Coverage_Limit,Vehicle_Collision_Coverage_Indicator,Vehicle_Collision_Coverage_Deductible,Driver_Total,Driver_Total_Male,Driver_Total_Female,Driver_Total_Single,Driver_Total_Married,Driver_Total_Related_To_Insured_Self,Driver_Total_Related_To_Insured_Spouse,Driver_Total_Related_To_Insured_Child,Driver_Total_Licensed_In_State,Driver_Minimum_Age,Driver_Maximum_Age,Driver_Total_Teenager_Age_15_19,Driver_Total_College_Ages_20_23,Driver_Total_Young_Adult_Ages_24_29,Driver_Total_Low_Middle_Adult_Ages_30_39,Driver_Total_Middle_Adult_Ages_40_49,Driver_Total_Adult_Ages_50_64,Driver_Total_Senior_Ages_65_69,Driver_Total_Upper_Senior_Ages_70_plus,Vehicle_Youthful_Driver_Indicator,Vehicle_Youthful_Driver_Training_Code,Vehicle_Youthful_Good_Student_Code,Vehicle_Driver_Points,Vehicle_Safe_Driver_Discount_Indicator,EEA_Liability_Coverage_Only_Indicator,EEA_Multi_Auto_Policies_Indicator,EEA_Policy_Zip_Code_3,EEA_Policy_Tenure,EEA_Agency_Type,EEA_Packaged_Policy_Indicator,EEA_Full_Coverage_Indicator,EEA_Prior_Bodily_Injury_Limit,EEA_PolicyYear,SYS_Renewed,SYS_New_Business,Annual_Premium,Claim_Count,Loss_Amount,Frequency,Severity,Loss_Ratio
3075,268755619,Standard ,6,Direct Billed to Insured,Pre-paid,N,43895,31,2005,DODG GRAND CARA  ,Standard,-1,12,1,Pleasure,-1,5,Unknown,Passive Disabling-Vehicle Recovery,Y,2,5000,100-300,50000,N,-1,Y,500,1,0,1,0,1,0,1,0,1,32,32,0,0,0,1,0,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,438,9.5,Preferred,Y,Y,100-200,2006,Y,N,424.0,1,1550.27,2.0,1550.27,3.66
2179,236765939,Standard ,6,Direct Billed to Insured,Pre-paid,N,43066,27,1997,BUIK LESABRE CU  ,Standard,-1,8,1,Pleasure,-1,5,Unknown,Passive Disabling-Vehicle Recovery,Y,9,1000,50-100 ,35000,N,-1,Y,250,1,0,1,0,0,1,0,0,1,79,79,0,0,0,0,0,0,0,1,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,N,430,20.5,Hybrid,N,Y,40-100 ,2006,Y,N,341.32,1,2231.22,2.0,2231.22,6.54
18181,378061800,Standard ,6,Direct Billed to Insured,Installment,N,42903,30,2006,FORD ESCAPE XLT  ,Standard,-1,8,1,Work    ,10,5,Unknown,Passive Disabling-Vehicle Recovery,Y,1,1000,100-300,100000,N,-1,Y,250,1,0,1,0,0,1,0,0,1,54,54,0,0,0,0,0,1,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,N,N,Y,429,0.0,Preferred,Y,Y,100-200,2006,Y,Y,521.52,1,1102.65,2.0,1102.65,2.11
9831,342181805,Standard ,6,Direct Billed to Insured,Installment,N,52186,31,1992,OLDS CUT SUP S   ,Standard,-1,5,2,Work    ,15,5,Unknown,Not Applicable,N,9,1000,50-100 ,50000,N,-1,Y,250,2,0,2,1,0,1,0,1,2,18,32,1,0,0,1,0,0,0,0,Y,Without Driver Training        ,Not Eligible for Good Student Credit,0,N,N,N,521,2.5,Preferred,N,Y,40-100 ,2006,Y,N,472.76,1,6935.28,2.0,6935.28,14.67
17326,374903201,Standard ,6,Direct Billed to Insured,Pre-paid,N,43870,31,1998,CHEV S10 PICKUP  ,Standard,-1,8,99,Pleasure,-1,5,Unknown,Passive Disabling-Vehicle Recovery,Y,9,1000,100-300,50000,N,-1,Y,500,2,1,1,0,2,1,1,0,2,43,48,0,0,0,0,2,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,438,0.5,Standard,N,Y,100-200,2006,N,N,23.31,1,7809.48,24.271844660194173,7809.48,335.03
17181,374476301,Standard ,6,Direct Billed to Insured,Installment,N,43160,15,1999,PLYM GRVOYSE-EX  ,Standard,-1,10,1,Pleasure,-1,5,Unknown,Not Applicable,Y,9,1000,25-50  ,25000,N,-1,Y,500,1,0,1,0,0,1,0,0,1,52,52,0,0,0,0,0,1,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,N,N,Y,431,0.5,Non-standard,N,Y,20-50,2006,Y,N,354.04,1,1721.11,2.0,1721.11,4.86
3858,283479717,Standard ,6,Direct Billed to Insured,Installment,Y,42858,35,1998,CHEV CAMARO      ,Standard,-1,18,1,Work    ,10,5,Unknown,Passive Disabling-Vehicle Recovery,Y,9,1000,50-100 ,50000,N,-1,N,-1,1,0,1,0,0,1,0,0,1,43,43,0,0,0,0,1,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,428,8.1,Standard,Y,N,40-100 ,2006,Y,N,263.94,1,54.5,2.0,54.5,0.21
14178,364439801,Standard ,6,Direct Billed to Insured,Pre-paid,N,43375,26,1985,OLDS 98 REG BR   ,Standard,-1,10,1,Pleasure,-1,5,Unknown,Not Applicable,N,9,-1,25-50  ,25000,N,-1,N,-1,1,1,0,1,0,1,0,0,1,54,54,0,0,0,0,0,1,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,433,0.5,Non-standard,N,N,20-50,2006,Y,N,82.68,1,38.15,2.0,38.15,0.46
3826,282908418,Standard ,6,Direct Billed to Insured,Pre-paid,N,42922,35,1997,FORD ESCRTLX-SP  ,Standard,-1,11,1,Pleasure,-1,5,Unknown,Not Applicable,N,9,5000,25-50  ,25000,N,-1,N,-1,2,1,1,0,2,1,1,0,2,48,54,0,0,0,0,1,1,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,Y,Y,429,8.5,Preferred,N,N,20-50,2006,Y,N,133.56,1,8983.55,2.0,8983.55,67.26
13819,363113103,Standard ,6,Direct Billed to Insured,Installment,N,43858,31,2005,CHEV SILVERADO   ,Intermediate,-1,11,2,Pleasure,-1,5,Unknown,Passive Disabling-Vehicle Recovery,Y,3,5000,100-300,100000,N,-1,Y,500,2,1,1,1,1,1,0,1,2,19,57,1,0,0,0,0,1,0,0,Y,Without Driver Training        ,Not Eligible for Good Student Credit,0,N,N,Y,438,1.5,Non-standard,N,Y,100-200,2006,Y,N,914.78,1,1702.56,2.0,1702.56,1.86
15559,369706202,Standard ,6,Direct Billed to Insured,Pre-paid,N,42974,30,2000,CHEV SILVER2500  ,Standard,-1,13,1,Farm    ,-1,5,Unknown,Passive Disabling-Vehicle Recovery,Y,8,-1,250-500,100000,N,-1,Y,250,1,1,0,0,1,1,0,0,1,69,69,0,0,0,0,0,0,1,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,N,N,Y,429,1.0,Preferred,Y,Y,100-400,2006,Y,N,381.6,1,985.93,2.0,985.93,2.58
14685,366229001,Standard ,6,Direct Billed to Insured,Pre-paid,N,43891,31,1999,OLDS ALERO GX    ,Standard,-1,11,1,Pleasure,-1,5,Unknown,Passive Disabling-Vehicle Recovery,Y,8,5000,250-500,100000,N,-1,N,-1,1,0,1,1,0,0,0,1,1,17,17,1,0,0,0,0,0,0,0,Y,Without Driver Training        ,Eligible for Good Student Credit    ,0,N,N,Y,438,0.5,Non-standard,Y,N,100-400,2006,N,N,130.31,1,10786.02,3.9354584809130255,10786.02,82.77
