,PolicyNo,Policy_Company,Policy_Installment_Term,Policy_Billing_Code,Policy_Method_Of_Payment,Policy_Reinstatement_Fee_Indicator,Policy_Zip_Code_Garaging_Location,Vehicle_Territory,Vehicle_Make_Year,Vehicle_Make_Description,Vehicle_Performance,Vehicle_New_Cost_Amount,Vehicle_Symbol,Vehicle_Number_Of_Drivers_Assigned,Vehicle_Usage,Vehicle_Miles_To_Work,Vehicle_Days_Per_Week_Driven,Vehicle_Annual_Miles,Vehicle_Anti_Theft_Device,Vehicle_Passive_Restraint,Vehicle_Age_In_Years,Vehicle_Med_Pay_Limit,Vehicle_Bodily_Injury_Limit,Vehicle_Physical_Damage_Limit,Vehicle_Comprehensive_Coverage_Indicator,Vehicle_Comprehensive_Coverage_Limit,Vehicle_Collision_Coverage_Indicator,Vehicle_Collision_Coverage_Deductible,Driver_Total,Driver_Total_Male,Driver_Total_Female,Driver_Total_Single,Driver_Total_Married,Driver_Total_Related_To_Insured_Self,Driver_Total_Related_To_Insured_Spouse,Driver_Total_Related_To_Insured_Child,Driver_Total_Licensed_In_State,Driver_Minimum_Age,Driver_Maximum_Age,Driver_Total_Teenager_Age_15_19,Driver_Total_College_Ages_20_23,Driver_Total_Young_Adult_Ages_24_29,Driver_Total_Low_Middle_Adult_Ages_30_39,Driver_Total_Middle_Adult_Ages_40_49,Driver_Total_Adult_Ages_50_64,Driver_Total_Senior_Ages_65_69,Driver_Total_Upper_Senior_Ages_70_plus,Vehicle_Youthful_Driver_Indicator,Vehicle_Youthful_Driver_Training_Code,Vehicle_Youthful_Good_Student_Code,Vehicle_Driver_Points,Vehicle_Safe_Driver_Discount_Indicator,EEA_Liability_Coverage_Only_Indicator,EEA_Multi_Auto_Policies_Indicator,EEA_Policy_Zip_Code_3,EEA_Policy_Tenure,EEA_Agency_Type,EEA_Packaged_Policy_Indicator,EEA_Full_Coverage_Indicator,EEA_Prior_Bodily_Injury_Limit,EEA_PolicyYear,SYS_Renewed,SYS_New_Business,Annual_Premium,Claim_Count,Loss_Amount,Frequency,Severity,Loss_Ratio
9462,339949905,Standard ,6,Direct Billed to Insured,Installment,N,44075,31,2002,DODG DNGOSP-SXT  ,Standard,-1,12,1,Work    ,14,5,Unknown,Passive Disabling-Vehicle Recovery,Y,5,1000,50-100 ,50000,N,-1,Y,250,1,0,1,1,0,1,0,0,1,32,32,0,0,0,1,0,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,N,N,N,440,2.5,Non-standard,N,Y,40-100 ,2006,Y,N,489.72,1,1067.76,2.0,1067.76,2.18
10736,347662505,Standard ,6,Direct Billed to Insured,Installment,N,42878,35,1996,DODG GRCARLE-ES  ,Standard,-1,7,1,Pleasure,-1,5,Unknown,Not Applicable,Y,9,5000,50-100 ,50000,N,-1,Y,500,1,0,1,0,1,1,0,0,1,37,37,0,0,0,1,0,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,428,2.0,Non-standard,N,Y,40-100 ,2006,Y,N,288.32,1,3240.92,2.0,3240.92,11.24
4754,296951518,Standard ,6,Direct Billed to Insured,Pre-paid,N,43000,35,2004,SATN ION 2       ,Standard,-1,13,1,Work    ,12,5,Unknown,Passive Disabling-Vehicle Recovery,Y,3,-1,25-50  ,25000,N,-1,Y,500,1,0,1,0,1,1,0,0,1,45,45,0,0,0,0,1,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,430,6.5,Hybrid,Y,Y,20-50,2006,Y,N,419.76,1,3038.1,2.0,3038.1,7.24
18495,379451900,Standard ,6,Direct Billed to Insured,Installment,N,42502,35,2001,FORD EXPLORERSP  ,Standard,-1,12,1,Work    ,10,5,Unknown,Passive Disabling-Vehicle Recovery,Y,7,1000,100-300,100000,N,-1,Y,500,1,0,1,0,0,1,0,0,1,42,42,0,0,0,0,1,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,1,N,N,N,425,0.0,Preferred,N,Y,100-200,2006,Y,Y,526.82,1,2680.14,2.0,2680.14,5.09
7300,324041509,Standard ,6,Direct Billed to Insured,Pre-paid,N,42879,35,2002,TYTA TUNDRA SR5  ,Standard,-1,17,1,Pleasure,-1,5,Unknown,Active Disabling,Y,6,5000,25-50  ,25000,N,-1,Y,500,1,1,0,0,1,0,1,0,1,59,59,0,0,0,0,0,1,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,428,4.5,Preferred,Y,Y,20-50,2006,Y,N,466.4,1,4537.35,2.0,4537.35,9.73
13792,363014403,Standard ,6,Direct Billed to Insured,Installment,N,42851,35,1993,GMC  SAFARI      ,Standard,-1,5,1,Pleasure,-1,5,Unknown,Not Applicable,N,9,-1,25-50  ,25000,N,-1,N,-1,1,1,0,1,0,1,0,0,1,20,20,0,1,0,0,0,0,0,0,Y,Without Driver Training        ,Not Eligible for Good Student Credit,0,N,Y,Y,428,1.5,Preferred,N,N,20-50,2006,N,N,359.34,1,69.05,2.0,69.05,0.19
14896,367213102,Standard ,6,Direct Billed to Insured,Installment,N,42806,31,2005,NSSN PATHFINDER  ,Standard,-1,16,1,Pleasure,-1,5,Unknown,Passive Disabling-Vehicle Recovery,Y,2,1000,50-100 ,35000,N,-1,Y,250,1,0,1,1,0,1,0,0,1,38,38,0,0,0,1,0,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,428,1.0,Hybrid,N,Y,40-100 ,2006,Y,N,552.26,1,970.13,2.0,970.13,1.76
5066,300881812,Standard ,6,Direct Billed to Insured,Installment,N,42489,32,2005,HOND ACCORD EX   ,Standard,-1,17,1,Work    ,1,5,Unknown,Passive Disabling-Vehicle Recovery,Y,2,-1,,-1,Y,300000,Y,500,1,0,1,0,1,0,1,0,1,51,51,0,0,0,0,0,1,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,N,424,6.0,Hybrid,N,Y,,2006,Y,N,709.14,1,250.86,2.0,250.86,0.35
5055,300719114,Standard ,6,Direct Billed to Insured,Installment,Y,42432,37,2002,CADI ESCALADE    ,Standard,-1,19,1,Pleasure,-1,5,Unknown,Alarm Only,Y,5,5000,50-100 ,50000,N,-1,Y,500,1,0,1,0,0,1,0,0,1,58,58,0,0,0,0,0,1,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,424,6.4,Hybrid,Y,Y,40-100 ,2006,Y,N,539.54,1,221.36,2.0,221.36,0.41
14737,366510901,Standard ,6,Direct Billed to Insured,Installment,N,43987,31,2001,FORD TAURUS SES  ,Standard,-1,11,1,Work    ,16,5,Unknown,Passive Disabling-Vehicle Recovery,Y,6,5000,50-100 ,50000,N,-1,Y,500,1,0,1,0,0,1,0,0,1,44,44,0,0,0,0,1,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,N,N,Y,439,0.5,Standard,N,Y,40-100 ,2006,Y,N,443.08,1,2603.14,2.0,2603.14,5.88
