,PolicyNo,Policy_Company,Policy_Installment_Term,Policy_Billing_Code,Policy_Method_Of_Payment,Policy_Reinstatement_Fee_Indicator,Policy_Zip_Code_Garaging_Location,Vehicle_Territory,Vehicle_Make_Year,Vehicle_Make_Description,Vehicle_Performance,Vehicle_New_Cost_Amount,Vehicle_Symbol,Vehicle_Number_Of_Drivers_Assigned,Vehicle_Usage,Vehicle_Miles_To_Work,Vehicle_Days_Per_Week_Driven,Vehicle_Annual_Miles,Vehicle_Anti_Theft_Device,Vehicle_Passive_Restraint,Vehicle_Age_In_Years,Vehicle_Med_Pay_Limit,Vehicle_Bodily_Injury_Limit,Vehicle_Physical_Damage_Limit,Vehicle_Comprehensive_Coverage_Indicator,Vehicle_Comprehensive_Coverage_Limit,Vehicle_Collision_Coverage_Indicator,Vehicle_Collision_Coverage_Deductible,Driver_Total,Driver_Total_Male,Driver_Total_Female,Driver_Total_Single,Driver_Total_Married,Driver_Total_Related_To_Insured_Self,Driver_Total_Related_To_Insured_Spouse,Driver_Total_Related_To_Insured_Child,Driver_Total_Licensed_In_State,Driver_Minimum_Age,Driver_Maximum_Age,Driver_Total_Teenager_Age_15_19,Driver_Total_College_Ages_20_23,Driver_Total_Young_Adult_Ages_24_29,Driver_Total_Low_Middle_Adult_Ages_30_39,Driver_Total_Middle_Adult_Ages_40_49,Driver_Total_Adult_Ages_50_64,Driver_Total_Senior_Ages_65_69,Driver_Total_Upper_Senior_Ages_70_plus,Vehicle_Youthful_Driver_Indicator,Vehicle_Youthful_Driver_Training_Code,Vehicle_Youthful_Good_Student_Code,Vehicle_Driver_Points,Vehicle_Safe_Driver_Discount_Indicator,EEA_Liability_Coverage_Only_Indicator,EEA_Multi_Auto_Policies_Indicator,EEA_Policy_Zip_Code_3,EEA_Policy_Tenure,EEA_Agency_Type,EEA_Packaged_Policy_Indicator,EEA_Full_Coverage_Indicator,EEA_Prior_Bodily_Injury_Limit,EEA_PolicyYear,SYS_Renewed,SYS_New_Business,Annual_Premium,Claim_Count,Loss_Amount,Frequency,Severity,Loss_Ratio
4792,297523113,Standard ,6,Direct Billed to Insured,Installment,N,42520,35,2001,TYTA TACOMA-SR5  ,Standard,-1,16,99,Work    ,10,5,Unknown,Not Applicable,Y,6,1000,25-50  ,25000,N,-1,Y,500,1,0,1,1,0,1,0,0,1,25,25,0,0,1,0,0,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,N,425,6.5,Non-standard,N,Y,20-50,2006,Y,N,492.9,1,2503.25,2.0,2503.25,5.08
14163,364405303,Standard ,6,Direct Billed to Insured,Pre-paid,Y,42549,31,1999,CHEV TAHOE       ,Standard,-1,11,1,Pleasure,-1,5,Unknown,Passive Disabling-Vehicle Recovery,Y,9,1000,100-300,50000,N,-1,N,-1,1,1,0,1,0,1,0,0,1,24,24,0,0,1,0,0,0,0,0,Y,With or Without Driver Training,Not Eligible for Good Student Credit,0,N,N,Y,425,1.2,Hybrid,N,N,100-200,2006,Y,N,275.6,1,6587.45,2.0,6587.45,23.9
10244,344888105,Standard ,6,Direct Billed to Insured,Installment,N,44178,31,2002,PONT GRANDAMSE1  ,Standard,-1,15,1,Pleasure,-1,5,Unknown,Not Applicable,Y,5,1000,25-50  ,25000,N,-1,Y,500,1,0,1,0,0,1,0,0,1,55,55,0,0,0,0,0,1,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,1,N,N,Y,441,2.5,Non-standard,N,Y,20-50,2006,Y,N,449.44,1,54.5,2.0,54.5,0.12
10980,349108004,Standard ,6,Direct Billed to Insured,Pre-paid,N,42524,35,2000,HYUN ELANTRAGLS  ,Standard,-1,16,1,Pleasure,-1,5,Unknown,Not Applicable,Y,7,-1,25-50  ,25000,N,-1,N,-1,1,0,1,0,1,1,0,0,1,58,58,0,0,0,0,0,1,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,N,Y,Y,425,2.0,Non-standard,N,N,20-50,2006,Y,N,115.54,1,1739.95,2.0,1739.95,15.06
6348,315552911,Standard ,6,Direct Billed to Insured,Installment,N,44078,31,2003,TYTA TUNDRA SR5  ,Standard,-1,15,1,Work    ,10,5,Unknown,Passive Disabling-Vehicle Recovery,Y,4,1000,50-100 ,50000,N,-1,Y,500,1,1,0,0,1,1,0,0,1,55,55,0,0,0,0,0,1,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,1,N,N,Y,440,5.0,Preferred,N,Y,40-100 ,2006,Y,N,508.8,2,1437.18,4.0,718.59,2.82
5482,305788412,Standard ,6,Direct Billed to Insured,Installment,N,43368,31,2005,NSSN ALTIMA BAS  ,Standard,-1,13,99,Work    ,6,5,Unknown,Passive Disabling-Vehicle Recovery,Y,2,5000,50-100 ,50000,N,-1,Y,500,1,0,1,0,1,1,0,0,1,24,24,0,0,1,0,0,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,433,6.0,Hybrid,Y,Y,40-100 ,2006,Y,N,463.22,1,5587.2,2.0,5587.2,12.06
6889,320124110,Standard ,6,Direct Billed to Insured,Installment,N,43663,31,2004,NSSN QUEST 3.5   ,Standard,-1,14,1,Pleasure,-1,5,Unknown,Passive Disabling-Vehicle Recovery,Y,4,-1,25-50  ,25000,N,-1,Y,1000,1,0,1,0,1,0,1,0,1,53,53,0,0,0,0,0,1,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,436,5.0,Non-standard,Y,Y,20-50,2006,Y,N,315.88,1,2982.84,2.0,2982.84,9.44
17607,375694400,Standard ,12,Premium Finance,Pre-paid,N,43008,30,1998,HOND CIVIC EX    ,Standard,-1,15,1,Pleasure,-1,5,Unknown,Not Applicable,Y,9,1000,25-50  ,25000,N,-1,N,-1,1,1,0,1,0,0,0,1,1,17,17,1,0,0,0,0,0,0,0,Y,Without Driver Training        ,Eligible for Good Student Credit    ,0,N,N,Y,430,0.0,Hybrid,Y,N,20-50,2006,Y,Y,1252.92,2,98.1,2.0,49.05,0.08
14162,364401102,Standard ,6,Direct Billed to Insured,Installment,N,44137,31,2001,DODG RAM PU1500  ,Standard,-1,16,99,Work    ,2,5,Unknown,Not Applicable,Y,6,5000,50-100 ,50000,N,-1,Y,500,1,1,0,1,0,1,0,0,1,38,38,0,0,0,1,0,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,N,N,Y,441,1.0,Hybrid,Y,Y,40-100 ,2006,Y,N,509.86,1,1966.23,2.0,1966.23,3.86
11616,352630004,Standard ,6,Direct Billed to Insured,Pre-paid,N,43977,31,1987,JEEP WRNGLR LRD  ,Standard,-1,11,1,Farm    ,-1,5,Unknown,Not Applicable,N,9,-1,100-300,50000,N,-1,Y,500,1,1,0,0,0,1,0,0,1,66,66,0,0,0,0,0,0,1,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,N,N,Y,439,2.0,Standard,N,Y,100-200,2006,Y,N,175.96,1,1752.03,2.0,1752.03,9.96
