,PolicyNo,Policy_Company,Policy_Installment_Term,Policy_Billing_Code,Policy_Method_Of_Payment,Policy_Reinstatement_Fee_Indicator,Policy_Zip_Code_Garaging_Location,Vehicle_Territory,Vehicle_Make_Year,Vehicle_Make_Description,Vehicle_Performance,Vehicle_New_Cost_Amount,Vehicle_Symbol,Vehicle_Number_Of_Drivers_Assigned,Vehicle_Usage,Vehicle_Miles_To_Work,Vehicle_Days_Per_Week_Driven,Vehicle_Annual_Miles,Vehicle_Anti_Theft_Device,Vehicle_Passive_Restraint,Vehicle_Age_In_Years,Vehicle_Med_Pay_Limit,Vehicle_Bodily_Injury_Limit,Vehicle_Physical_Damage_Limit,Vehicle_Comprehensive_Coverage_Indicator,Vehicle_Comprehensive_Coverage_Limit,Vehicle_Collision_Coverage_Indicator,Vehicle_Collision_Coverage_Deductible,Driver_Total,Driver_Total_Male,Driver_Total_Female,Driver_Total_Single,Driver_Total_Married,Driver_Total_Related_To_Insured_Self,Driver_Total_Related_To_Insured_Spouse,Driver_Total_Related_To_Insured_Child,Driver_Total_Licensed_In_State,Driver_Minimum_Age,Driver_Maximum_Age,Driver_Total_Teenager_Age_15_19,Driver_Total_College_Ages_20_23,Driver_Total_Young_Adult_Ages_24_29,Driver_Total_Low_Middle_Adult_Ages_30_39,Driver_Total_Middle_Adult_Ages_40_49,Driver_Total_Adult_Ages_50_64,Driver_Total_Senior_Ages_65_69,Driver_Total_Upper_Senior_Ages_70_plus,Vehicle_Youthful_Driver_Indicator,Vehicle_Youthful_Driver_Training_Code,Vehicle_Youthful_Good_Student_Code,Vehicle_Driver_Points,Vehicle_Safe_Driver_Discount_Indicator,EEA_Liability_Coverage_Only_Indicator,EEA_Multi_Auto_Policies_Indicator,EEA_Policy_Zip_Code_3,EEA_Policy_Tenure,EEA_Agency_Type,EEA_Packaged_Policy_Indicator,EEA_Full_Coverage_Indicator,EEA_Prior_Bodily_Injury_Limit,EEA_PolicyYear,SYS_Renewed,SYS_New_Business,Annual_Premium,Claim_Count,Loss_Amount,Frequency,Severity,Loss_Ratio
12320,356297603,Standard ,6,Direct Billed to Insured,Installment,N,43399,31,2005,CHRY 300         ,Standard,-1,15,1,Pleasure,-1,5,Unknown,Passive Disabling-Vehicle Recovery,Y,2,5000,25-50  ,25000,N,-1,Y,250,1,0,1,1,0,1,0,0,1,44,44,0,0,0,0,1,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,N,433,5.8,Preferred,N,Y,20-50,2006,Y,N,516.22,1,5635.46,2.0,5635.46,10.92
2268,239519620,Standard ,6,Direct Billed to Insured,Installment,N,43946,31,2002,FORD EXPL SP TR  ,Standard,-1,11,1,Work    ,1,5,Unknown,Not Applicable,Y,5,-1,25-50  ,25000,N,-1,Y,250,1,0,1,0,1,1,0,0,1,55,55,0,0,0,0,0,1,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,N,439,10.0,Standard,N,Y,20-50,2006,Y,N,431.42,1,49.05,2.0,49.05,0.11
12093,355162504,Preferred,6,Direct Billed to Insured,Installment,Y,42903,30,1990,MERC COUGAR LS   ,Standard,-1,8,1,Pleasure,-1,5,Unknown,Not Applicable,N,9,-1,100-300,50000,N,-1,N,-1,1,0,1,0,0,1,0,0,1,74,74,0,0,0,0,0,0,0,1,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,N,Y,Y,429,1.7,Preferred,N,N,100-200,2006,N,N,177.02,1,3002.95,2.0,3002.95,16.96
6099,312926010,Standard ,6,Direct Billed to Insured,Pre-paid,N,42870,35,2000,CHEV SILVER1500  ,Standard,-1,12,1,Work    ,3,5,Unknown,Passive Disabling-Vehicle Recovery,Y,7,1000,50-100 ,35000,N,-1,Y,500,1,0,1,0,1,0,1,0,1,51,51,0,0,0,0,0,1,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,2,N,N,Y,428,5.0,Preferred,Y,Y,40-100 ,2006,Y,N,462.16,1,4038.83,2.0,4038.83,8.74
17310,374835100,Standard ,6,Direct Billed to Insured,Pre-paid,N,42560,30,2006,NSSN FRONTIER S  ,Standard,-1,14,99,Work    ,12,5,Unknown,Passive Disabling-Vehicle Recovery,Y,1,10000,100-300,100000,N,-1,Y,500,1,1,0,0,1,1,0,0,1,46,46,0,0,0,0,1,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,1,N,N,Y,425,0.0,Hybrid,Y,Y,100-200,2006,Y,Y,564.98,1,16165.58,2.0,16165.58,28.61
17981,377190200,Preferred,6,Direct Billed to Insured,Installment,N,42787,31,1994,LINC TOWNCAR EX  ,Standard,-1,13,1,Work    ,5,5,Unknown,Not Applicable,Y,9,-1,25-50  ,25000,N,-1,N,-1,1,1,0,1,0,1,0,0,1,27,27,0,0,1,0,0,0,0,0,Y,With or Without Driver Training,Not Eligible for Good Student Credit,2,N,Y,N,427,0.0,Standard,N,N,20-50,2006,N,Y,291.5,1,599.58,2.0,599.58,2.06
1880,227344141,Standard ,6,Direct Billed to Insured,Installment,Y,43890,31,2004,CHEV MALIBU      ,Standard,-1,12,1,Pleasure,-1,5,Unknown,Alarm Only,Y,3,5000,25-50  ,25000,N,-1,Y,250,1,1,0,1,0,1,0,0,1,57,57,0,0,0,0,0,1,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,1,N,N,N,438,22.8,Non-standard,N,Y,20-50,2006,Y,N,517.28,1,2073.92,2.0,2073.92,4.01
15668,370105101,Standard ,6,Direct Billed to Insured,Installment,N,43066,27,1990,SUBA LEGACY LS   ,Standard,-1,11,99,Work    ,14,5,Unknown,Not Applicable,N,9,-1,50-100 ,35000,N,-1,N,-1,1,1,0,0,1,1,0,0,1,46,46,0,0,0,0,1,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,Y,Y,430,0.5,Hybrid,N,N,40-100 ,2006,Y,N,144.16,1,8935.16,2.0,8935.16,61.98
13776,362928503,Standard ,6,Direct Billed to Insured,Pre-paid,N,43653,31,2001,DODG CARAVAN     ,Standard,-1,11,1,Pleasure,-1,5,Unknown,Not Applicable,Y,7,1000,100-300,100000,N,-1,Y,200,1,1,0,0,1,1,0,0,1,54,54,0,0,0,0,0,1,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,436,1.5,Hybrid,N,Y,100-200,2006,Y,N,477.0,1,2539.22,2.0,2539.22,5.32
5925,310958610,Standard ,6,Direct Billed to Insured,Installment,N,42878,35,1994,OLDS 98 REG EL   ,Standard,-1,10,1,Farm    ,-1,5,Unknown,Passive Disabling-Vehicle Recovery,Y,9,25000,100-300,100000,N,-1,Y,250,1,0,1,0,1,0,1,0,1,61,61,0,0,0,0,0,1,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,428,5.0,Standard,Y,Y,100-200,2006,Y,N,308.46,1,380.32,2.0,380.32,1.23
