,PolicyNo,Policy_Company,Policy_Installment_Term,Policy_Billing_Code,Policy_Method_Of_Payment,Policy_Reinstatement_Fee_Indicator,Policy_Zip_Code_Garaging_Location,Vehicle_Territory,Vehicle_Make_Year,Vehicle_Make_Description,Vehicle_Performance,Vehicle_New_Cost_Amount,Vehicle_Symbol,Vehicle_Number_Of_Drivers_Assigned,Vehicle_Usage,Vehicle_Miles_To_Work,Vehicle_Days_Per_Week_Driven,Vehicle_Annual_Miles,Vehicle_Anti_Theft_Device,Vehicle_Passive_Restraint,Vehicle_Age_In_Years,Vehicle_Med_Pay_Limit,Vehicle_Bodily_Injury_Limit,Vehicle_Physical_Damage_Limit,Vehicle_Comprehensive_Coverage_Indicator,Vehicle_Comprehensive_Coverage_Limit,Vehicle_Collision_Coverage_Indicator,Vehicle_Collision_Coverage_Deductible,Driver_Total,Driver_Total_Male,Driver_Total_Female,Driver_Total_Single,Driver_Total_Married,Driver_Total_Related_To_Insured_Self,Driver_Total_Related_To_Insured_Spouse,Driver_Total_Related_To_Insured_Child,Driver_Total_Licensed_In_State,Driver_Minimum_Age,Driver_Maximum_Age,Driver_Total_Teenager_Age_15_19,Driver_Total_College_Ages_20_23,Driver_Total_Young_Adult_Ages_24_29,Driver_Total_Low_Middle_Adult_Ages_30_39,Driver_Total_Middle_Adult_Ages_40_49,Driver_Total_Adult_Ages_50_64,Driver_Total_Senior_Ages_65_69,Driver_Total_Upper_Senior_Ages_70_plus,Vehicle_Youthful_Driver_Indicator,Vehicle_Youthful_Driver_Training_Code,Vehicle_Youthful_Good_Student_Code,Vehicle_Driver_Points,Vehicle_Safe_Driver_Discount_Indicator,EEA_Liability_Coverage_Only_Indicator,EEA_Multi_Auto_Policies_Indicator,EEA_Policy_Zip_Code_3,EEA_Policy_Tenure,EEA_Agency_Type,EEA_Packaged_Policy_Indicator,EEA_Full_Coverage_Indicator,EEA_Prior_Bodily_Injury_Limit,EEA_PolicyYear,SYS_Renewed,SYS_New_Business,Annual_Premium,Claim_Count,Loss_Amount,Frequency,Severity,Loss_Ratio
10280,345074207,Standard ,6,Direct Billed to Insured,Installment,N,42549,31,1995,FORD F150        ,Standard,-1,5,1,Work    ,4,5,Unknown,Not Applicable,Y,9,1000,25-50  ,25000,N,-1,Y,500,1,1,0,0,1,1,0,0,1,74,74,0,0,0,0,0,0,0,1,N,Not Applicable                 ,Not Eligible for Good Student Credit,1,N,N,Y,425,3.0,Hybrid,Y,Y,20-50,2006,Y,N,292.56,1,1029.08,2.0,1029.08,3.52
16699,373074800,Standard ,6,Direct Billed to Insured,Installment,N,43368,31,1998,HOND ACCORD EX   ,Standard,-1,13,99,Work    ,10,5,Unknown,Passive Disabling-Vehicle Recovery,Y,9,5000,50-100 ,50000,N,-1,Y,500,1,0,1,0,1,1,0,0,1,23,23,0,1,0,0,0,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,433,0.0,Hybrid,N,Y,40-100 ,2006,Y,Y,431.42,1,7774.76,2.0,7774.76,18.02
6403,315983309,Standard ,6,Direct Billed to Insured,Installment,N,42593,30,2005,DODG GRAN CARAV  ,Sports,14000,8,1,Pleasure,-1,5,Unknown,Passive Disabling-Vehicle Recovery,Y,2,1000,25-50  ,25000,N,-1,Y,500,1,0,1,0,1,1,0,0,1,54,54,0,0,0,0,0,1,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,425,4.5,Hybrid,Y,Y,20-50,2006,Y,N,313.76,1,2143.28,2.0,2143.28,6.83
6267,314698612,Standard ,6,Direct Billed to Insured,Installment,N,42388,37,1999,FORD EXPLORER    ,Standard,-1,11,99,Work    ,10,5,Unknown,Active Disabling,Y,9,1000,,-1,Y,100000,Y,500,1,0,1,1,0,1,0,0,1,29,29,0,0,1,0,0,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,423,5.6,Hybrid,Y,Y,,2006,Y,N,435.66,2,5873.11,4.0,2936.555,13.48
402,182351629,Standard ,6,Direct Billed to Insured,Pre-paid,N,43100,27,2003,FORD RNGRREGCAB  ,Standard,-1,8,1,Work    ,11,5,Unknown,Active Disabling,Y,4,5000,25-50  ,25000,N,-1,N,-1,1,0,1,0,1,1,0,0,1,71,71,0,0,0,0,0,0,0,1,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,Y,N,431,14.5,Hybrid,N,N,20-50,2006,Y,N,153.7,1,2289.0,2.0,2289.0,14.89
10891,348599704,Standard ,6,Direct Billed to Insured,Installment,N,43946,31,2002,NSSN PATHFINDER  ,Standard,-1,15,2,Work    ,5,5,Unknown,Passive Disabling-Vehicle Recovery,Y,5,1000,25-50  ,25000,N,-1,Y,500,1,1,0,0,1,1,0,0,1,55,55,0,0,0,0,0,1,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,N,N,Y,439,2.0,Standard,Y,Y,20-50,2006,Y,N,433.54,1,755.26,2.0,755.26,1.74
10105,343953507,Standard ,6,Direct Billed to Insured,Installment,Y,43749,20,2000,FORD WINDSTARSE  ,Standard,-1,12,99,Work    ,5,5,Unknown,Passive Disabling-Vehicle Recovery,Y,7,1000,50-100 ,35000,N,-1,Y,500,1,0,1,1,0,0,0,1,1,26,26,0,0,1,0,0,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,N,N,Y,437,2.5,Hybrid,N,Y,40-100 ,2006,Y,N,433.54,1,2328.08,2.0,2328.08,5.37
7508,325725309,Standard ,6,Direct Billed to Insured,Pre-paid,N,42593,30,2006,GMC  YUKON SL-S  ,Standard,-1,13,1,Work    ,7,5,Unknown,Not Applicable,Y,2,1000,100-300,50000,N,-1,Y,500,1,0,1,0,0,1,0,0,1,47,47,0,0,0,0,1,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,425,4.5,Hybrid,Y,Y,100-200,2006,Y,N,513.04,1,342.88,2.0,342.88,0.67
4184,288636415,Standard ,6,Direct Billed to Insured,Pre-paid,N,43252,30,2002,PONT MONTANA     ,Standard,-1,10,99,Pleasure,-1,5,Unknown,Passive Disabling-Vehicle Recovery,Y,5,2000,100-300,50000,N,-1,Y,500,1,1,0,0,1,1,0,0,1,39,39,0,0,0,1,0,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,432,7.5,Hybrid,Y,Y,100-200,2006,Y,N,357.22,1,54.5,2.0,54.5,0.15
8753,335286408,Preferred,6,Direct Billed to Insured,Installment,Y,44054,31,1988,MAZD B2200       ,Standard,-1,8,1,Pleasure,-1,5,Unknown,Not Applicable,Y,9,1000,25-50  ,25000,N,-1,Y,500,1,0,1,0,1,0,1,0,1,47,47,0,0,0,0,1,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,440,3.3,Preferred,N,Y,20-50,2006,Y,N,274.54,1,1529.23,2.0,1529.23,5.57
12551,357485403,Standard ,6,Direct Billed to Insured,Pre-paid,Y,42873,35,2001,CHEV CMROZ28-SS  ,High,-1,22,2,Pleasure,-1,5,Unknown,Passive Disabling-Vehicle Recovery,Y,6,5000,25-50  ,25000,N,-1,Y,250,1,1,0,0,0,1,0,0,1,59,59,0,0,0,0,0,1,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,N,N,Y,428,1.4,Standard,N,Y,20-50,2006,Y,N,672.04,1,2632.28,2.0,2632.28,3.92
4295,290256315,Standard ,6,Direct Billed to Insured,Pre-paid,N,43362,31,1993,JEEP WRNGLR-SPT  ,Standard,-1,11,1,Farm    ,-1,5,Unknown,Not Applicable,N,9,1000,25-50  ,25000,N,-1,Y,500,1,0,1,0,1,0,1,0,1,43,43,0,0,0,0,1,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,433,7.5,Standard,Y,Y,20-50,2006,Y,N,221.54,1,1376.99,2.0,1376.99,6.22
1536,217968125,Standard ,6,Direct Billed to Insured,Installment,Y,42975,30,1997,OLDS CUT SUP SL  ,Standard,-1,7,1,Pleasure,-1,5,Unknown,Not Applicable,Y,9,2000,100-300,50000,N,-1,N,-1,1,0,1,0,1,1,0,0,1,61,61,0,0,0,0,0,1,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,429,11.8,Preferred,Y,N,100-200,2006,Y,N,224.72,1,300.34,2.0,300.34,1.34
4684,296243715,Standard ,6,Direct Billed to Insured,Installment,Y,43018,30,1988,LINC TOWN CAR    ,Standard,-1,12,1,Pleasure,-1,5,Unknown,Not Applicable,N,9,1000,50-100 ,35000,N,-1,Y,500,1,1,0,0,1,1,0,0,1,63,63,0,0,0,0,0,1,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,430,7.0,Non-standard,N,Y,40-100 ,2006,Y,N,252.28,1,3139.75,2.0,3139.75,12.45
121,170120532,Standard ,6,Direct Billed to Insured,Installment,Y,44151,31,1995,CHEV LUMINA      ,Standard,-1,4,1,Pleasure,-1,5,Unknown,Not Applicable,N,9,1000,25-50  ,25000,N,-1,Y,250,1,0,1,0,1,1,0,0,1,60,60,0,0,0,0,0,1,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,441,15.8,Standard,Y,Y,20-50,2006,Y,N,251.22,1,584.15,2.0,584.15,2.33
2031,231694140,Standard ,6,Direct Billed to Insured,Pre-paid,N,43992,31,2001,CHEV TAHOE       ,Standard,-1,11,1,Pleasure,-1,5,Unknown,Alarm Only,Y,6,1000,50-100 ,35000,N,-1,Y,500,1,0,1,0,0,1,0,0,1,48,48,0,0,0,0,1,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,N,439,22.0,Preferred,N,Y,40-100 ,2006,Y,N,328.6,1,659.34,2.0,659.34,2.01
13259,360602402,Standard ,12,Premium Finance,Pre-paid,Y,43427,31,1997,CADI DEVILLE     ,Intermediate,-1,13,1,Pleasure,-1,5,Unknown,Passive Disabling-Vehicle Recovery,Y,9,1000,50-100 ,50000,N,-1,Y,250,2,1,1,0,2,1,1,0,2,49,57,0,0,0,0,1,1,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,N,N,Y,434,1.3,Non-standard,Y,Y,40-100 ,2006,Y,N,763.2,1,1243.69,1.0,1243.69,1.63
12707,358242903,Standard ,6,Direct Billed to Insured,Pre-paid,N,43657,31,2003,FORD MUSTANG     ,Standard,-1,18,99,Pleasure,-1,5,Unknown,Active Disabling,Y,4,5000,100-300,50000,N,-1,Y,500,1,1,0,0,1,0,1,0,1,43,43,0,0,0,0,1,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,436,1.5,Hybrid,Y,Y,100-200,2006,Y,N,549.08,1,13055.75,2.0,13055.75,23.78
7964,329259708,Preferred,6,Direct Billed to Insured,Pre-paid,N,42803,31,1994,TYTA PICKUP      ,Standard,-1,13,99,Work    ,2,5,Unknown,Not Applicable,Y,9,1000,50-100 ,50000,N,-1,N,-1,1,1,0,0,0,1,0,0,1,42,42,0,0,0,0,1,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,428,4.0,Hybrid,Y,N,40-100 ,2006,Y,N,219.42,1,10900.0,2.0,10900.0,49.68
2893,264807120,Standard ,6,Direct Billed to Insured,Installment,N,44123,31,2002,DODG INTREPIDSE  ,Standard,21000,14,1,Work    ,9,5,Unknown,Passive Disabling-Vehicle Recovery,Y,5,1000,25-50  ,25000,N,-1,Y,250,1,0,1,0,1,0,1,0,1,37,37,0,0,0,1,0,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,441,10.0,Hybrid,Y,Y,20-50,2006,Y,N,492.9,1,987.0,2.0,987.0,2.0
3341,274107018,Standard ,6,Direct Billed to Insured,Pre-paid,N,43169,30,1996,FORD F150        ,Standard,-1,5,1,Pleasure,-1,5,Unknown,Not Applicable,Y,9,1000,25-50  ,25000,N,-1,Y,500,1,1,0,0,1,1,0,0,1,54,54,0,0,0,0,0,1,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,431,9.0,Standard,Y,Y,20-50,2006,Y,N,243.8,1,358.48,2.0,358.48,1.47
2557,250496438,Standard ,6,Direct Billed to Insured,Pre-paid,N,42608,31,2001,FORD FOCUS SE    ,Standard,-1,14,1,Pleasure,-1,5,Unknown,Passive Disabling-Vehicle Recovery,Y,7,-1,100-300,50000,N,-1,Y,500,1,0,1,0,1,0,1,0,1,76,76,0,0,0,0,0,0,0,1,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,426,19.0,Preferred,Y,Y,100-200,2006,Y,N,356.16,1,54.5,2.0,54.5,0.15
14800,366896501,Standard ,6,Direct Billed to Insured,Pre-paid,N,42746,31,2003,CHEV CAVALIER    ,Standard,-1,17,1,Pleasure,-1,5,Unknown,Passive Disabling-Vehicle Recovery,Y,4,1000,50-100 ,35000,N,-1,Y,500,1,0,1,0,1,1,0,0,1,58,58,0,0,0,0,0,1,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,427,0.5,Standard,Y,Y,40-100 ,2006,Y,N,449.44,1,9588.89,2.0,9588.89,21.34
12736,358355003,Standard ,6,Direct Billed to Insured,Installment,N,43880,31,2004,FORD F-150 SUPE  ,Standard,-1,16,99,Pleasure,-1,5,Unknown,Passive Disabling-Vehicle Recovery,Y,3,5000,50-100 ,35000,N,-1,Y,500,1,1,0,0,0,1,0,0,1,41,41,0,0,0,0,1,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,N,N,Y,438,1.5,Standard,N,Y,40-100 ,2006,Y,N,480.18,1,54419.46,2.0,54419.46,113.33
1158,206294726,Standard ,6,Direct Billed to Insured,Pre-paid,N,42598,30,1983,GMC  S15         ,Standard,-1,7,1,Work    ,10,5,Unknown,Not Applicable,Y,9,1000,100-300,35000,N,-1,N,-1,1,1,0,1,0,1,0,0,1,67,67,0,0,0,0,0,0,1,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,Y,Y,425,12.3,Hybrid,N,N,100-200,2006,N,N,99.56,1,18325.03,2.7878449958182325,18325.03,184.06
16092,371359901,Standard ,6,Direct Billed to Insured,Installment,N,42878,35,2006,SCIO XB          ,Standard,-1,12,1,Pleasure,-1,5,Unknown,Passive Disabling-Vehicle Recovery,Y,1,5000,100-300,100000,N,-1,Y,250,1,0,1,0,1,1,0,0,1,70,70,0,0,0,0,0,0,0,1,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,N,N,Y,428,0.5,Standard,Y,Y,100-200,2006,Y,N,546.96,1,1089.12,2.0,1089.12,1.99
15019,367681301,Preferred,6,Direct Billed to Insured,Installment,N,42525,35,1998,BMW  740IL       ,Intermediate,-1,23,1,Pleasure,-1,5,Unknown,Passive Disabling-Vehicle Recovery,Y,9,5000,100-300,50000,N,-1,Y,1000,1,0,1,1,0,0,0,0,1,37,37,0,0,0,1,0,0,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,N,N,Y,425,0.5,Non-standard,Y,Y,100-200,2006,Y,N,682.64,1,54.5,2.0,54.5,0.08
3605,278780218,Standard ,6,Direct Billed to Insured,Pre-paid,N,42459,35,2006,CHRY 300         ,Standard,-1,15,1,Pleasure,-1,5,Unknown,Passive Disabling-Vehicle Recovery,Y,2,1000,250-500,100000,N,-1,Y,500,1,1,0,0,1,1,0,0,1,59,59,0,0,0,0,0,1,0,0,N,Not Applicable                 ,Not Eligible for Good Student Credit,0,Y,N,Y,424,9.0,Preferred,Y,Y,100-400,2006,Y,N,474.88,1,15849.15,2.0,15849.15,33.38
